"davidmoten/rxjava-jdbc","bfba0ff591c26318f8789efca9c4d9058dc93ea6","1509490800","1.15","1.7","","com.github.davidmoten.rx.jdbc.Benchmarks","selectUsingLibraryUsingExplicitMapping","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","872700aa80f89a1afb11bf8257b8b09fd51b841e0972e278486d29436f261e29"
"davidmoten/rxjava-jdbc","bfba0ff591c26318f8789efca9c4d9058dc93ea6","1509490800","1.15","1.7","","com.github.davidmoten.rx.jdbc.Benchmarks","selectUsingRawJdbc","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","33ac9f2e016b993f9c4404ee744c0f670b7cf56186de80b0137976acda0c3acb"
