"akarnokd/ReactiveChannel","00fad773c3f52787d172cc85edc5bea351567c5a","1444890942","1.11.1","1.8","1.8","hu.akarnokd.reactivechannel.ExamplePerf","referenceStore","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","times=hu.akarnokd.reactivechannel.ExamplePerf","times=1&times=1000&times=1000000","1","1","0","","false","93b1fe8638ee6d0a0da82bdb1ad3c9d155ba37f6c41f1c6c2c11b92cada3b843","4"
"akarnokd/ReactiveChannel","00fad773c3f52787d172cc85edc5bea351567c5a","1444890942","1.11.1","1.8","1.8","hu.akarnokd.reactivechannel.ExamplePerf","valueStore","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","times=hu.akarnokd.reactivechannel.ExamplePerf","times=1&times=1000&times=1000000","1","1","0","","false","f5ae21ca1851774ad6302a0d97126c74b02325af00a95ddafbe2dedc0efe3adf","4"
