"arnaudroger/SimpleFlatMapper","2461b3a14e39d33c7c007d7b5a6f807ee587d896","1496268000","1.17.2","1.8","1.8","org.simpleflatmapper.map.KeyObjectStoreGetBenchmark","testKeyObjectStore","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","5","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","nb=org.simpleflatmapper.map.KeyObjectStoreGetBenchmark","nb=1&nb=10&nb=100&nb=1000&nb=10000","1","1","0","","false","e48fe7120ab2df8d006399f9714af5727e919fe94b24c890db58b71599cff846","3"
"arnaudroger/SimpleFlatMapper","2461b3a14e39d33c7c007d7b5a6f807ee587d896","1496268000","1.17.2","1.8","1.8","org.simpleflatmapper.map.KeyObjectStoreGetBenchmark","testMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","5","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","nb=org.simpleflatmapper.map.KeyObjectStoreGetBenchmark","nb=1&nb=10&nb=100&nb=1000&nb=10000","1","1","0","","false","178df896a66e0739b22f50275af50af398915ffd17df5992f45e268e340fdf07","3"
"arnaudroger/SimpleFlatMapper","2461b3a14e39d33c7c007d7b5a6f807ee587d896","1496268000","1.17.2","1.8","1.8","org.simpleflatmapper.map.KeyObjectStorePutBenchmark","testKeyObjectStore","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","5","","0","0","0","false","false","false","false","false","nb=org.simpleflatmapper.map.KeyObjectStorePutBenchmark","nb=1&nb=10&nb=100&nb=1000&nb=10000","1","1","0","java.lang.Object","false","fe3cdf381ba1e58bde44aed4179334d506477a2c288c284dff5daf5a32ff935b","6"
"arnaudroger/SimpleFlatMapper","2461b3a14e39d33c7c007d7b5a6f807ee587d896","1496268000","1.17.2","1.8","1.8","org.simpleflatmapper.map.KeyObjectStorePutBenchmark","testMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","5","","0","0","0","false","false","false","false","false","nb=org.simpleflatmapper.map.KeyObjectStorePutBenchmark","nb=1&nb=10&nb=100&nb=1000&nb=10000","1","1","0","java.lang.Object","false","f707fce9e7ecb16f00e31a439a8a5d057c65446ff76edae2556a4ec9eb066a4b","6"
"arnaudroger/SimpleFlatMapper","2461b3a14e39d33c7c007d7b5a6f807ee587d896","1496268000","1.17.2","1.8","1.8","org.simpleflatmapper.map.MapperCacheBenchmark","testGet","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","aa064141d5c70d61981120bc808fbda814f6d24c775e37b62b50b59d33469755","1"
"arnaudroger/SimpleFlatMapper","2461b3a14e39d33c7c007d7b5a6f807ee587d896","1496268000","1.17.2","1.8","1.8","org.simpleflatmapper.reflect.GetterStringBenchmark","testMethodHandlerExact","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","1f1454fdff21ee60e70cf513f1c2550303f32944755849b187a963d2048b9187","1"
"arnaudroger/SimpleFlatMapper","2461b3a14e39d33c7c007d7b5a6f807ee587d896","1496268000","1.17.2","1.8","1.8","org.simpleflatmapper.reflect.GetterStringBenchmark","testMethodHandler","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","dab9dd70917d35af5c7d996890352ca10e83ae720593c638e797c39c5e4d766b","1"
"arnaudroger/SimpleFlatMapper","2461b3a14e39d33c7c007d7b5a6f807ee587d896","1496268000","1.17.2","1.8","1.8","org.simpleflatmapper.reflect.GetterStringBenchmark","testMethodHandlerField","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","9745126b52b3c50b82e38f15bcd93b2a22f9d21c9632a7b61e4b2a1da8849b1e","1"
"arnaudroger/SimpleFlatMapper","2461b3a14e39d33c7c007d7b5a6f807ee587d896","1496268000","1.17.2","1.8","1.8","org.simpleflatmapper.reflect.GetterStringBenchmark","testMethod","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","044652603640931a9141b8cda0a76c085e823b2d90c46b8f43ded67b0fe6e33e","1"
"arnaudroger/SimpleFlatMapper","2461b3a14e39d33c7c007d7b5a6f807ee587d896","1496268000","1.17.2","1.8","1.8","org.simpleflatmapper.reflect.GetterStringBenchmark","testField","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","6192efe51081c6a8d93482d5ad0e1fbfccd8652c3aa65084049771d89fee7567","1"
