"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.FlattenJustPerf","flowable","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","7","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","times=io.reactivex.FlattenJustPerf","times=1&times=10&times=100&times=1000&times=10000&times=100000&times=1000000","1","1","0","","false","773def67777d9aa53a2db89b8688246c830d9ab369e4bc07d3448e98ac514e3c"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.FlattenJustPerf","observable","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","7","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","times=io.reactivex.FlattenJustPerf","times=1&times=10&times=100&times=1000&times=10000&times=100000&times=1000000","1","1","0","","false","660e979ea1e4d98602fe553b09d8cd0f36b1ab33722c2420db64da2bb254429c"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingGetPerf","flowableBlockingFirst","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","cf55fef659d04cf38dbc3f5723bfc192bdf39d1efacf05ff1b2dadd1484c321c"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingGetPerf","flowableBlockingLast","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","227f847d5f2b30ca9a17adf832c1013cbca5b063cf1140f3720a8ec2b8377db6"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingGetPerf","observableBlockingLast","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","9c614e3979b256f0cd1a1b9b1e583161e5a8b39b6f683a2b41a034cb2343f16b"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingGetPerf","observableBlockingFirst","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","159a168e2c9893b37579930d89dfdd21159e334c6bb962182677299d4d59100f"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingGetPerf","single","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","ca2e49dde499d981190169564f7223abbf02a52d51fe9b5a3c98df29bf9e2856"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingGetPerf","maybe","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","fe418c6bde103633529c319e6addb9ba34a280516b7fe2a20e58fe91992c4f40"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingGetPerf","completable","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","2fb28e2b5d773b4df068402f166214b4cb5b2e755ebe4afc4a303ae595f5b2a7"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.OperatorFlatMapPerf","flatMapIntPassthruSync","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","io.reactivex.OperatorFlatMapPerf.Input","1","1","0","false","false","false","false","false","","","0","0","0","","false","652136bb4ef8cd9f68b7b61ac5b272517e461d4ecae469962aebac4bfcf0728a"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.OperatorFlatMapPerf","flatMapIntPassthruAsync","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","io.reactivex.OperatorFlatMapPerf.Input","1","1","0","false","false","false","false","false","","","0","0","0","","false","2eca253f2866c48c858fa46c2a0168981791d084dea5b83b3b363c0a48f8b377"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.OperatorFlatMapPerf","flatMapTwoNestedSync","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","io.reactivex.OperatorFlatMapPerf.Input","1","1","0","false","false","false","false","false","","","0","0","0","","false","20d3d87224a782522b9837ae9f3ded71a88fe815a7683e892db2a14ab22a596f"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.ToFlowablePerf","flowable","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","times=io.reactivex.ToFlowablePerf","times=1&times=1000&times=1000000","1","1","0","java.lang.Object","false","d57a7574a98bd42b3ec4a105bbd21d37c0affad6780b365372c3d33f45893914"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.ToFlowablePerf","flowableInner","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","times=io.reactivex.ToFlowablePerf","times=1&times=1000&times=1000000","1","1","0","java.lang.Object","false","1f99acb37caba2f141ff43d994933bfa4977d2042685f1c8869df4709684c864"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.ToFlowablePerf","observable","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","times=io.reactivex.ToFlowablePerf","times=1&times=1000&times=1000000","1","1","0","java.lang.Object","false","dce9920b3ea37e2de5e354e1406073d012041aa369201655edf3ae51cba8e68c"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.ToFlowablePerf","observableInner","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","times=io.reactivex.ToFlowablePerf","times=1&times=1000&times=1000000","1","1","0","java.lang.Object","false","d871d8640e13da30b4b77e8528295ed15ec4021335a32ce11072543bb6412d34"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingPerf","flowableBlockingFirst","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","times=io.reactivex.BlockingPerf","times=1&times=1000&times=1000000","1","1","0","java.lang.Object","false","cf55fef659d04cf38dbc3f5723bfc192bdf39d1efacf05ff1b2dadd1484c321c"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingPerf","flowableBlockingLast","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","times=io.reactivex.BlockingPerf","times=1&times=1000&times=1000000","1","1","0","java.lang.Object","false","227f847d5f2b30ca9a17adf832c1013cbca5b063cf1140f3720a8ec2b8377db6"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingPerf","observableBlockingLast","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","times=io.reactivex.BlockingPerf","times=1&times=1000&times=1000000","1","1","0","java.lang.Object","false","9c614e3979b256f0cd1a1b9b1e583161e5a8b39b6f683a2b41a034cb2343f16b"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.BlockingPerf","observableBlockingFirst","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","times=io.reactivex.BlockingPerf","times=1&times=1000&times=1000000","1","1","0","java.lang.Object","false","159a168e2c9893b37579930d89dfdd21159e334c6bb962182677299d4d59100f"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.ObservableFlatMapPerf","flatMapXRange","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","7","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","count=io.reactivex.ObservableFlatMapPerf","count=1&count=10&count=100&count=1000&count=10000&count=100000&count=1000000","1","1","0","","false","15d8ad455e754b4ec174df6c8e346bf433596097b2c91b8f9144ec72ba3087d7"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.OperatorMergePerf","oneStreamOfNthatMergesIn1","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","io.reactivex.OperatorMergePerf.InputMillion","1","1","0","false","false","false","false","false","","","0","0","0","","false","1b3547d5c35c36d750f1c357312128dd34503b58cc3cc20f6f904def2f760e5b"
"ReactiveX/RxJava","ff282b9647d0accc0cb55780c9bdb97f4ed03053","1477954800","1.13","JavaVersion.VERSION_1_6","JavaVersion.VERSION_1_6","io.reactivex.OperatorMergePerf","merge1SyncStreamOfN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","io.reactivex.OperatorMergePerf.InputMillion","1","1","0","false","false","false","false","false","","","0","0","0","","false","b073fc2c9c088574b881423a1c7082a79d59da2a7af0364e19ff2e246fc76630"
