"traneio/future","0f07043ab35d6563247dc041fbd92bdbefbab89e","1488322800","1.17.4","1.8","1.8","io.trane.future.MonixSyncTaskBenchmark","newPromise","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","io.trane.future.Task","false","2cb10f34536281e179a8d1236620c6e726d28ada86ca810a7f64e973923ab193","5"
"traneio/future","0f07043ab35d6563247dc041fbd92bdbefbab89e","1488322800","1.17.4","1.8","1.8","io.trane.future.MonixSyncTaskBenchmark","value","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","io.trane.future.Task","false","ab88d1f67a60fb8fc014585285067c05f685110278c14ccf469b21da98ddceee","1"
"traneio/future","0f07043ab35d6563247dc041fbd92bdbefbab89e","1488322800","1.17.4","1.8","1.8","io.trane.future.MonixSyncTaskBenchmark","exception","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","io.trane.future.Task","false","8efa945dba90a8d19821d511cc3043d2eb4516e65013b6485adfedb11e41986f","1"
"traneio/future","0f07043ab35d6563247dc041fbd92bdbefbab89e","1488322800","1.17.4","1.8","1.8","io.trane.future.MonixSyncTaskBenchmark","mapConst","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","d5d50395eeaa9673e8b4c2a3cd946edb5f92f6c9154cc5dd9fe120081b5442da","1"
"traneio/future","0f07043ab35d6563247dc041fbd92bdbefbab89e","1488322800","1.17.4","1.8","1.8","io.trane.future.MonixSyncTaskBenchmark","mapConstN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","101efb5e02fbb5a9365dee27c38c97ac5876add7ea8f523ec4ec68efcd40e836","3"
"traneio/future","0f07043ab35d6563247dc041fbd92bdbefbab89e","1488322800","1.17.4","1.8","1.8","io.trane.future.MonixSyncTaskBenchmark","mapPromise","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","1631521d651326411d86273640fecbbf3a2144484f3aa189d80fa1a47b4396ed","6"
"traneio/future","0f07043ab35d6563247dc041fbd92bdbefbab89e","1488322800","1.17.4","1.8","1.8","io.trane.future.MonixSyncTaskBenchmark","mapPromiseN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","912470964f4d3e225c98dc53848946305be4f757d712d107fa4266b6f4b013e5","8"
"traneio/future","0f07043ab35d6563247dc041fbd92bdbefbab89e","1488322800","1.17.4","1.8","1.8","io.trane.future.MonixSyncTaskBenchmark","flatMapConst","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","a4f1ae1410e2402cf9f946304e4f77131cc410fe3985739b5f4d55d601ef4ea7","1"
"traneio/future","0f07043ab35d6563247dc041fbd92bdbefbab89e","1488322800","1.17.4","1.8","1.8","io.trane.future.MonixSyncTaskBenchmark","flatMapConstN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","f96c47b603e900ad1e2e07a2124e73f934f006a8b59763dbaee503e56cab3727","3"
"traneio/future","0f07043ab35d6563247dc041fbd92bdbefbab89e","1488322800","1.17.4","1.8","1.8","io.trane.future.MonixSyncTaskBenchmark","flatMapPromise","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","93e4f6f4109128bc07fc23874e0850a08284f85520746cecf5343ced15de355b","6"
