"vibneiro/dispatching","c19272e9d8debf033a7f535edcf20d16be3e3e9c","1433109600","1.9.3","1.6","1.7","vibneiro.DispatchBenchmark","dispatchWorkStealingSameKey","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","dispatchType=vibneiro.DispatchBenchmark","dispatchType=WorkStealingDispatcher","1","1","0","","false","92d429fe0b5bc0ed291a76aabb2c8297274172a7409a5e3d329cf74144b1a525"
"vibneiro/dispatching","c19272e9d8debf033a7f535edcf20d16be3e3e9c","1433109600","1.9.3","1.6","1.7","vibneiro.DispatchBenchmark","dispatchWorkStealingUniqueId","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","dispatchType=vibneiro.DispatchBenchmark","dispatchType=WorkStealingDispatcher","1","1","0","","false","608845af010f2b33347e992ce8e88afdc9fcee116a73a2a1e71e2e004b966be8"
