"arnohaase/a-foundation","965233911e9772ab580423ad75bed5ffa73cd380","1427839200","1.7","1.7","1.7","com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark","testRandomRead","2","2","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","15","","0","0","0","false","false","false","false","false","mapType=com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark&size=com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark","mapType=AHashMap&mapType=ARedBlackTree&mapType=ABTree4&mapType=ABTree8&mapType=ABTree16&size=100&size=10000&size=1000000","2","2","0","","false","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","1"
"arnohaase/a-foundation","965233911e9772ab580423ad75bed5ffa73cd380","1427839200","1.7","1.7","1.7","com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark","testIterate","2","2","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","15","","0","0","0","false","false","false","false","false","mapType=com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark&size=com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark","mapType=AHashMap&mapType=ARedBlackTree&mapType=ABTree4&mapType=ABTree8&mapType=ABTree16&size=100&size=10000&size=1000000","2","2","0","","false","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","1"
