"daten-io/faster","95308f2db992707dfedd8418fa57cbf5f884e2c5","1507019839","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark","compareOneByte","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","5c9d7acc2ec8304b0059c5a5256519a028b8353c48f9fc06d06393fb519acf38","5"
"daten-io/faster","95308f2db992707dfedd8418fa57cbf5f884e2c5","1507019839","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark","compareTwoBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","b76cf093c22469086449966e8b756d8b43ad145233a4a3e902b315253656bd9b","5"
"daten-io/faster","95308f2db992707dfedd8418fa57cbf5f884e2c5","1507019839","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark","compareThreeBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","874e88528814db2d60939ce583d46fc678d06c8ba5e8009f5bfe1b66dce65be2","5"
"daten-io/faster","95308f2db992707dfedd8418fa57cbf5f884e2c5","1507019839","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark","compareFourBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","93be59e6b5bc7bbfef89ece3b183e0797f6b062febf673a6b3de15a42b313ca0","5"
"daten-io/faster","95308f2db992707dfedd8418fa57cbf5f884e2c5","1507019839","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark","compareFiveBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","e3b3b433d0cc9b46f042fff174b2d95301245b6953ae73170cd125df5d3b0e73","5"
"daten-io/faster","95308f2db992707dfedd8418fa57cbf5f884e2c5","1507019839","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark","compareSixBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","0162af4096c2e19004488d6afdf84fc4ccb07c6d391a2a83f51515aba392d554","5"
"daten-io/faster","95308f2db992707dfedd8418fa57cbf5f884e2c5","1507019839","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark","compareSevenBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","5a6923c09ec3b3164035b939e5d7be58f5297c31384ef90f32d1224e84818f77","5"
"daten-io/faster","95308f2db992707dfedd8418fa57cbf5f884e2c5","1507019839","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark","compareEightBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","45b332d542f5879eba76c4983d6fdb2325d7370a9b3b3d126d59718d122ca01a","5"
"daten-io/faster","95308f2db992707dfedd8418fa57cbf5f884e2c5","1507019839","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark","compareNineBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","787e47de9319a6b7b76db0c25f00fe612460f894ad3dc8cc6fd147e669fc153c","5"
"daten-io/faster","95308f2db992707dfedd8418fa57cbf5f884e2c5","1507019839","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark","compareTenBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","daadfee1ff88aee30df406a232da2479be841823a1c898ad899065ded1643a51","5"
