"ben-manes/caffeine","31bcb8beed68bf92a35484767bb16a73a45331d4","1433109600","1.9.2","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.IdBenchmark","generate","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","4e79b05d556ef01bf5df051d4f4b809ae0988df547356e9d6e9fac02344bbc62","1"
"ben-manes/caffeine","31bcb8beed68bf92a35484767bb16a73a45331d4","1433109600","1.9.2","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SynchronizedBenchmark","synchronized_noContention","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","8a2a9c23a376478c2854f75d87004cc243960f811cd76148f65f7f778b270879","3"
"ben-manes/caffeine","31bcb8beed68bf92a35484767bb16a73a45331d4","1433109600","1.9.2","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SynchronizedBenchmark","synchronized_contention","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","8a2a9c23a376478c2854f75d87004cc243960f811cd76148f65f7f778b270879","3"
"ben-manes/caffeine","31bcb8beed68bf92a35484767bb16a73a45331d4","1433109600","1.9.2","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SynchronizedBenchmark","monitor_noContention","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","5206b80025dc5024d16e22044ce3fa463bc641493de36ec0dfbd20fdfdf055a0","7"
"ben-manes/caffeine","31bcb8beed68bf92a35484767bb16a73a45331d4","1433109600","1.9.2","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SynchronizedBenchmark","monitor_contention","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","5206b80025dc5024d16e22044ce3fa463bc641493de36ec0dfbd20fdfdf055a0","7"
"ben-manes/caffeine","31bcb8beed68bf92a35484767bb16a73a45331d4","1433109600","1.9.2","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SynchronizedBenchmark","mixed_monitor","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","true","5206b80025dc5024d16e22044ce3fa463bc641493de36ec0dfbd20fdfdf055a0","7"
"ben-manes/caffeine","31bcb8beed68bf92a35484767bb16a73a45331d4","1433109600","1.9.2","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SynchronizedBenchmark","mixed_sync","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","true","8a2a9c23a376478c2854f75d87004cc243960f811cd76148f65f7f778b270879","3"
"ben-manes/caffeine","31bcb8beed68bf92a35484767bb16a73a45331d4","1433109600","1.9.2","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SynchronizedBenchmark","reentrantLock_noContention","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","e37b85fad0d4758725769d2ccd052b11e54fface380eb1240bc319d794b4e3aa","7"
"ben-manes/caffeine","31bcb8beed68bf92a35484767bb16a73a45331d4","1433109600","1.9.2","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SynchronizedBenchmark","reentrantLock_contention","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","e37b85fad0d4758725769d2ccd052b11e54fface380eb1240bc319d794b4e3aa","7"
"ben-manes/caffeine","31bcb8beed68bf92a35484767bb16a73a45331d4","1433109600","1.9.2","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SynchronizedBenchmark","nonReentrantLock_noContention","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","74bfeaef798f599d3a073e76e427639f84adc7850760d41e27bebd5af0ea1f39","7"
