"jsubercaze/simhashdb","18405752b7da171c60f6f8a1072bf3be333b3f67","1448924400","1.1.1","1.7","1.7","fr.ujm.tse.lt2c.satin.simhash.benchmark.AverageTimeBenchmark","benchArrayList","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","40","","0","0","0","false","false","false","false","false","hashsize=fr.ujm.tse.lt2c.satin.simhash.benchmark.AverageTimeBenchmark&k=fr.ujm.tse.lt2c.satin.simhash.benchmark.AverageTimeBenchmark&items=fr.ujm.tse.lt2c.satin.simhash.benchmark.AverageTimeBenchmark","hashsize=2&k=10&k=50&k=100&k=500&k=1000&items=100000&items=250000&items=500000&items=750000&items=1000000&items=2500000&items=5000000&items=10000000","3","3","0","","false","cfb8a1619522ce69a4395bac5e1b6c5971964e521f5bd75b6e0e465ccbff6690","8"
"jsubercaze/simhashdb","18405752b7da171c60f6f8a1072bf3be333b3f67","1448924400","1.1.1","1.7","1.7","fr.ujm.tse.lt2c.satin.simhash.benchmark.AverageTimeBenchmark","benchGuava","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","40","","0","0","0","false","false","false","false","false","hashsize=fr.ujm.tse.lt2c.satin.simhash.benchmark.AverageTimeBenchmark&k=fr.ujm.tse.lt2c.satin.simhash.benchmark.AverageTimeBenchmark&items=fr.ujm.tse.lt2c.satin.simhash.benchmark.AverageTimeBenchmark","hashsize=2&k=10&k=50&k=100&k=500&k=1000&items=100000&items=250000&items=500000&items=750000&items=1000000&items=2500000&items=5000000&items=10000000","3","3","0","","false","fd4754de5f555b6210b4a4363ede35df4bf0eee0afc53006ac8373d65096e6c4","8"
