"JetBrains/xodus","bf41bfebd9b96571ad5c5d1a54a6405351cddc3b","1406844000","0.9","","1.6","jetbrains.exodus.benchmark.env.JMHEnvTokyoCabinetReadBenchmark","successiveRead","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","8","","8","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","5a7c26653de4cbaa93088fad0aebae87ae2278300f9748ca6a475be76bbd22b6","13"
"JetBrains/xodus","bf41bfebd9b96571ad5c5d1a54a6405351cddc3b","1406844000","0.9","","1.6","jetbrains.exodus.benchmark.env.JMHEnvTokyoCabinetReadBenchmark","randomRead","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","8","","8","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","927392c5d78c696315e597e1ab8e49e7e66a20dedb3ef69ef99ec9601c927065","14"
"JetBrains/xodus","bf41bfebd9b96571ad5c5d1a54a6405351cddc3b","1406844000","0.9","","1.6","jetbrains.exodus.benchmark.env.JMHEnvTokyoCabinetWriteBenchmark","successiveWrite","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","8","","8","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","2fa3b955ef6e280b872c6125d0d911386c26157a2c2fa0cea2f0e859f273c03d","1"
"JetBrains/xodus","bf41bfebd9b96571ad5c5d1a54a6405351cddc3b","1406844000","0.9","","1.6","jetbrains.exodus.benchmark.env.JMHEnvTokyoCabinetWriteBenchmark","randomWrite","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","8","","8","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","73d0dc73482cd83597c8e1e91dda98fa4caa4e837e522f39b6c93f64bdda2567","8"
"JetBrains/xodus","bf41bfebd9b96571ad5c5d1a54a6405351cddc3b","1406844000","0.9","","1.6","jetbrains.exodus.benchmark.je.JMH_JETokyoCabinetLikeWriteBenchmark","successiveWrite","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","8","","8","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","2fa3b955ef6e280b872c6125d0d911386c26157a2c2fa0cea2f0e859f273c03d","1"
"JetBrains/xodus","bf41bfebd9b96571ad5c5d1a54a6405351cddc3b","1406844000","0.9","","1.6","jetbrains.exodus.benchmark.je.JMH_JETokyoCabinetLikeWriteBenchmark","randomWrite","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","8","","8","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","ae1cf841449892570131f57dbf321cf2f4687a783999b37bc642bb3b70c6141e","9"
"JetBrains/xodus","bf41bfebd9b96571ad5c5d1a54a6405351cddc3b","1406844000","0.9","","1.6","jetbrains.exodus.benchmark.je.JMH_JETokyoCabinetLikeReadBenchmark","successiveRead","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","8","","8","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","0face8846e570cb01de7337f8b5f767eb202919316f1d92e655cf8362fc4aa4b","19"
"JetBrains/xodus","bf41bfebd9b96571ad5c5d1a54a6405351cddc3b","1406844000","0.9","","1.6","jetbrains.exodus.benchmark.je.JMH_JETokyoCabinetLikeReadBenchmark","randomRead","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","8","","8","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","81df5c7f56f99044c23c2f7304a9664927a7cb2018ad99ea10b454bfea250765","20"
"JetBrains/xodus","bf41bfebd9b96571ad5c5d1a54a6405351cddc3b","1406844000","0.9","","1.6","jetbrains.exodus.benchmark.dataStructures.JMHHashContainersBenchmark","hashMapGet","4","","4","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","8","","8","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","2af884b25d54678c0b002e600e73baef9f0f25d644bc907c7b515cfa3f4399bc","1"
"JetBrains/xodus","bf41bfebd9b96571ad5c5d1a54a6405351cddc3b","1406844000","0.9","","1.6","jetbrains.exodus.benchmark.dataStructures.JMHHashContainersBenchmark","hashMapGetMissingKey","4","","4","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","8","","8","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","a8f127b1f7c52fb4d9f9422ec4f5941a23fcff111baa6245b2da145d9820502a","1"
