"apache/aurora","80191a279fe076bec2e5d8ada3b64141fa37d426","1535752800","1.15","","","org.apache.aurora.benchmark.StatusUpdateBenchmark","runBenchmark","1","1","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","latencyMilliseconds=org.apache.aurora.benchmark.StatusUpdateBenchmark","latencyMilliseconds=5&latencyMilliseconds=25&latencyMilliseconds=100","1","1","0","boolean","false","6f6657fc9d01be52c47d18d3f162d7db0b7042e25d9e645b9ac1b51922faad83","6"
"apache/aurora","80191a279fe076bec2e5d8ada3b64141fa37d426","1535752800","1.15","","","org.apache.aurora.benchmark.ThriftApiBenchmarks$GetRoleSummaryBenchmark","run","1","1","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","13","","0","0","0","false","false","false","false","false","testConfiguration=org.apache.aurora.benchmark.ThriftApiBenchmarks$GetRoleSummaryBenchmark","testConfiguration={""roles"": 1}&testConfiguration={""roles"": 10}&testConfiguration={""roles"": 100}&testConfiguration={""roles"": 500}&testConfiguration={""jobs"": 1}&testConfiguration={""jobs"": 10}&testConfiguration={""jobs"": 100}&testConfiguration={""jobs"": 500}&testConfiguration={""instances"": 1}&testConfiguration={""instances"": 10}&testConfiguration={""instances"": 100}&testConfiguration={""instances"": 1000}&testConfiguration={""instances"": 10000}","1","1","0","org.apache.aurora.benchmark.Response","false","e8657b8fd6bb25abb9e65b190044c00a7a8845167f530720965d5343b13d8ede","1"
"apache/aurora","80191a279fe076bec2e5d8ada3b64141fa37d426","1535752800","1.15","","","org.apache.aurora.benchmark.ThriftApiBenchmarks$GetAllTasksBenchmark","run","1","1","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","13","","0","0","0","false","false","false","false","false","testConfiguration=org.apache.aurora.benchmark.ThriftApiBenchmarks$GetAllTasksBenchmark","testConfiguration={""roles"": 1}&testConfiguration={""roles"": 10}&testConfiguration={""roles"": 100}&testConfiguration={""roles"": 500}&testConfiguration={""jobs"": 1}&testConfiguration={""jobs"": 10}&testConfiguration={""jobs"": 100}&testConfiguration={""jobs"": 500}&testConfiguration={""instances"": 1}&testConfiguration={""instances"": 10}&testConfiguration={""instances"": 100}&testConfiguration={""instances"": 1000}&testConfiguration={""instances"": 10000}","1","1","0","org.apache.aurora.benchmark.Response","false","289223f5ce5852d4d2892dda8e6f53f406a0b8602aa72695d174870e214cf799","1"
"apache/aurora","80191a279fe076bec2e5d8ada3b64141fa37d426","1535752800","1.15","","","org.apache.aurora.benchmark.StateManagerBenchmarks$InsertPendingTasksBenchmark","run","5","5","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","30000000000","30000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","numPendingTasks=org.apache.aurora.benchmark.StateManagerBenchmarks$InsertPendingTasksBenchmark","numPendingTasks=1000&numPendingTasks=10000&numPendingTasks=50000","1","1","0","java.util.Set<java.lang.Integer>","false","1502dae6eb3004b9e6814285d7ef7e8801a7b218b363be1172e29a1fcb0eab6f","9"
"apache/aurora","80191a279fe076bec2e5d8ada3b64141fa37d426","1535752800","1.15","","","org.apache.aurora.benchmark.StateManagerBenchmarks$DeleteTasksBenchmark","run","5","5","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","30000000000","30000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","numTasksToDelete=org.apache.aurora.benchmark.StateManagerBenchmarks$DeleteTasksBenchmark","numTasksToDelete=1000&numTasksToDelete=10000&numTasksToDelete=50000","1","1","0","java.util.Set<java.lang.String>","false","eb9d68a8e416fc33dc5c62781e4b03537bcf20a8000f353031cabf477c33d9ab","5"
"apache/aurora","80191a279fe076bec2e5d8ada3b64141fa37d426","1535752800","1.15","","","org.apache.aurora.benchmark.SnapshotBenchmarks$RestoreSnapshotWithUpdatesBenchmark","run","1","1","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","updateCount=org.apache.aurora.benchmark.SnapshotBenchmarks$RestoreSnapshotWithUpdatesBenchmark","updateCount=1&updateCount=5&updateCount=10","1","1","0","boolean","false","1486fced6bf1fbbf3f5e58ba71377dde43d624260c7a2fa23e87a9ba71a95a09","2"
"apache/aurora","80191a279fe076bec2e5d8ada3b64141fa37d426","1535752800","1.15","","","org.apache.aurora.benchmark.SchedulingBenchmarks$AbstractBase","runBenchmark","1","1","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.Set<java.lang.String>","false","1bab2be03537fe170b4f0690688684fdcd72482ec2e4a3fa66cdc893201ddd6a","1"
"apache/aurora","80191a279fe076bec2e5d8ada3b64141fa37d426","1535752800","1.15","","","org.apache.aurora.benchmark.TaskStoreBenchmarks$FetchAll","run","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","e947e43b1c9ea8ee8597e0a75f974f45e4c8dfac2cdebd6281437a0e3ddfee01","1"
"apache/aurora","80191a279fe076bec2e5d8ada3b64141fa37d426","1535752800","1.15","","","org.apache.aurora.benchmark.TaskStoreBenchmarks$IndexedFetchAndFilter","run","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","fce8db4c560b5a499231b4ca0b44e7c6706b8ba6c0f2173fb613454405727d73","1"
"apache/aurora","80191a279fe076bec2e5d8ada3b64141fa37d426","1535752800","1.15","","","org.apache.aurora.benchmark.UpdateStoreBenchmarks$JobDetailsBenchmark","run","1","1","","10000000000","10000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","3","","0","0","0","false","false","false","false","false","instances=org.apache.aurora.benchmark.UpdateStoreBenchmarks$JobDetailsBenchmark","instances=1000&instances=5000&instances=10000","1","1","0","org.apache.aurora.benchmark.IJobUpdateDetails","false","ae309fc7b4353b889cb7797d53d103e9cc48bf8f2b131fdb09c5719a9abd62af","1"
