"michaljonko/blog-examples","a5662993843c679d3f18fc6272503afb3f6e45df","1475272800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","pl.coffeepower.blog.examples.JMHPerformanceTest","measureClassicValues","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","b3e3a0493afe79cb1d0c2515b5d1a5880a7b8dddf078ea0dcf0ec2951debf723","1"
"michaljonko/blog-examples","a5662993843c679d3f18fc6272503afb3f6e45df","1475272800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","pl.coffeepower.blog.examples.JMHPerformanceTest","measureAtomicValues","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","99c837ec902b3ef6951aa9ebd92eefbc4a468e0a1b0967c215694521a70c5181","1"
"michaljonko/blog-examples","a5662993843c679d3f18fc6272503afb3f6e45df","1475272800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","pl.coffeepower.blog.examples.JMHPerformanceTest","measureArrayValues","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","a1108f93289e70be7c323c25d15e1529ccf1f175793c1883b755d8ae45719cdb","1"
"michaljonko/blog-examples","a5662993843c679d3f18fc6272503afb3f6e45df","1475272800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","pl.coffeepower.blog.examples.JMHPerformanceTest","measureClassValues","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","184e008d7b1b4be2ac845e5cdc49124114c3bed9da939f02033b826a46cfed23","1"
"michaljonko/blog-examples","a5662993843c679d3f18fc6272503afb3f6e45df","1475272800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","pl.coffeepower.blog.examples.JMHMobyDickPerformanceTest","measureClassicValues","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","4de7a906701591b73280ce47d8931ad0e7063301ecf56f500f179700142be587","1"
"michaljonko/blog-examples","a5662993843c679d3f18fc6272503afb3f6e45df","1475272800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","pl.coffeepower.blog.examples.JMHMobyDickPerformanceTest","measureAtomicValues","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","99a0361957a36031e3fae2aa8d75a001765847322519b9cf8350e9af40106f72","1"
"michaljonko/blog-examples","a5662993843c679d3f18fc6272503afb3f6e45df","1475272800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","pl.coffeepower.blog.examples.JMHMobyDickPerformanceTest","measureArrayValues","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","0b76713e7d5b33806fd6fe30e0a82285ac31c67e6c1f5ee1f38cf918c366ce78","1"
"michaljonko/blog-examples","a5662993843c679d3f18fc6272503afb3f6e45df","1475272800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","pl.coffeepower.blog.examples.JMHMobyDickPerformanceTest","measureClassValues","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","cd205594e4130731450e58cd78d5fd0309640a908a82d95705adac5d2a8e2d99","1"
"michaljonko/blog-examples","a5662993843c679d3f18fc6272503afb3f6e45df","1475272800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","pl.coffeepower.blog.examples.PerformanceTest","measureGuava","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","30","30","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","c382bc29152f402fddd8dc3988ab37a4814a51a2232e902bd26c2b9c98ac298d","1"
"michaljonko/blog-examples","a5662993843c679d3f18fc6272503afb3f6e45df","1475272800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","pl.coffeepower.blog.examples.PerformanceTest","measureStream","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","30","30","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","5df70b828a142fdb01d92ff22f0d3148f896988b1cb5b8bc57ae6de8b8724141","1"
