"prasanthj/hasher","f988b7c0c9cc2a387982df5579bacd26020cc5b7","1493589600","1.2","1.7","","benchmarks.Benchmark32BitHash","murmur2_32","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","21","benchmarks.BenchmarkData&benchmarks.ByteCounter","2","2","1","false","false","false","false","false","size=benchmarks.BenchmarkData","size=1&size=2&size=4&size=8&size=16&size=32&size=64&size=128&size=256&size=512&size=1024&size=2048&size=4096&size=8192&size=16384&size=32768&size=65536&size=131072&size=262144&size=524288&size=1048576","1","0","1","int","false","781cdb6041a198c41ddd0ead499bdcbd755babe694f43d3a3921fbd288d26108"
"prasanthj/hasher","f988b7c0c9cc2a387982df5579bacd26020cc5b7","1493589600","1.2","1.7","","benchmarks.Benchmark32BitHash","guava_murmur3_32","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","21","benchmarks.BenchmarkData&benchmarks.ByteCounter","2","2","1","false","false","false","false","false","size=benchmarks.BenchmarkData","size=1&size=2&size=4&size=8&size=16&size=32&size=64&size=128&size=256&size=512&size=1024&size=2048&size=4096&size=8192&size=16384&size=32768&size=65536&size=131072&size=262144&size=524288&size=1048576","1","0","1","int","false","eb2ba5b257871dff08554169ff4c074afbaac74929a9474c0f03b11eaf621bc8"
"prasanthj/hasher","f988b7c0c9cc2a387982df5579bacd26020cc5b7","1493589600","1.2","1.7","","benchmarks.Benchmark32BitHash","greenrobot_murmur3a_32","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","21","benchmarks.BenchmarkData&benchmarks.ByteCounter","2","2","1","false","false","false","false","false","size=benchmarks.BenchmarkData","size=1&size=2&size=4&size=8&size=16&size=32&size=64&size=128&size=256&size=512&size=1024&size=2048&size=4096&size=8192&size=16384&size=32768&size=65536&size=131072&size=262144&size=524288&size=1048576","1","0","1","int","false","d6eb3a09ff362091775bb2088ad08969be2f91c877d3af11a8af6c5df4b2672b"
"prasanthj/hasher","f988b7c0c9cc2a387982df5579bacd26020cc5b7","1493589600","1.2","1.7","","benchmarks.Benchmark32BitHash","murmur3_32","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","21","benchmarks.BenchmarkData&benchmarks.ByteCounter","2","2","1","false","false","false","false","false","size=benchmarks.BenchmarkData","size=1&size=2&size=4&size=8&size=16&size=32&size=64&size=128&size=256&size=512&size=1024&size=2048&size=4096&size=8192&size=16384&size=32768&size=65536&size=131072&size=262144&size=524288&size=1048576","1","0","1","int","false","59ebc46fcfad602c62994cd98602deaecd28be89fb3a4ee14884df7d5b45d456"
"prasanthj/hasher","f988b7c0c9cc2a387982df5579bacd26020cc5b7","1493589600","1.2","1.7","","benchmarks.Benchmark32BitHash","fnv1_32","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","21","benchmarks.BenchmarkData&benchmarks.ByteCounter","2","2","1","false","false","false","false","false","size=benchmarks.BenchmarkData","size=1&size=2&size=4&size=8&size=16&size=32&size=64&size=128&size=256&size=512&size=1024&size=2048&size=4096&size=8192&size=16384&size=32768&size=65536&size=131072&size=262144&size=524288&size=1048576","1","0","1","int","false","026608f3b94c714b9d5feda7f48f192bc9301dc84b2751b6df41303630f574d0"
"prasanthj/hasher","f988b7c0c9cc2a387982df5579bacd26020cc5b7","1493589600","1.2","1.7","","benchmarks.Benchmark32BitHash","fnv1a_32","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","21","benchmarks.BenchmarkData&benchmarks.ByteCounter","2","2","1","false","false","false","false","false","size=benchmarks.BenchmarkData","size=1&size=2&size=4&size=8&size=16&size=32&size=64&size=128&size=256&size=512&size=1024&size=2048&size=4096&size=8192&size=16384&size=32768&size=65536&size=131072&size=262144&size=524288&size=1048576","1","0","1","int","false","785856e8544397ff870dc82963be0bacb2608f0d6a5ac12a3b170ff11c4e549d"
"prasanthj/hasher","f988b7c0c9cc2a387982df5579bacd26020cc5b7","1493589600","1.2","1.7","","benchmarks.Benchmark128BitHash","md5","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","21","org.openjdk.jmh.infra.Blackhole&benchmarks.BenchmarkData&benchmarks.ByteCounter","3","2","1","true","false","false","false","false","size=benchmarks.BenchmarkData","size=1&size=2&size=4&size=8&size=16&size=32&size=64&size=128&size=256&size=512&size=1024&size=2048&size=4096&size=8192&size=16384&size=32768&size=65536&size=131072&size=262144&size=524288&size=1048576","1","0","1","","false","4324dea3ae7f93634bead717d0424e4177c2a03154ec3679c71ed8a34aa3b441"
"prasanthj/hasher","f988b7c0c9cc2a387982df5579bacd26020cc5b7","1493589600","1.2","1.7","","benchmarks.Benchmark128BitHash","sha","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","21","org.openjdk.jmh.infra.Blackhole&benchmarks.BenchmarkData&benchmarks.ByteCounter","3","2","1","true","false","false","false","false","size=benchmarks.BenchmarkData","size=1&size=2&size=4&size=8&size=16&size=32&size=64&size=128&size=256&size=512&size=1024&size=2048&size=4096&size=8192&size=16384&size=32768&size=65536&size=131072&size=262144&size=524288&size=1048576","1","0","1","","false","3285638a3e4600923c193b236a5e4b42c4d20dff3c79b0c24c2f67e1f581fa70"
"prasanthj/hasher","f988b7c0c9cc2a387982df5579bacd26020cc5b7","1493589600","1.2","1.7","","benchmarks.Benchmark128BitHash","guava_murmur3_128","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","21","org.openjdk.jmh.infra.Blackhole&benchmarks.BenchmarkData&benchmarks.ByteCounter","3","2","1","true","false","false","false","false","size=benchmarks.BenchmarkData","size=1&size=2&size=4&size=8&size=16&size=32&size=64&size=128&size=256&size=512&size=1024&size=2048&size=4096&size=8192&size=16384&size=32768&size=65536&size=131072&size=262144&size=524288&size=1048576","1","0","1","","false","da0c63abd8b1854de5670820531cdcb06f6c6e1d1f7b4abec4dced22c7d96c17"
"prasanthj/hasher","f988b7c0c9cc2a387982df5579bacd26020cc5b7","1493589600","1.2","1.7","","benchmarks.Benchmark128BitHash","greenrobot_murmur3f_128","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","21","org.openjdk.jmh.infra.Blackhole&benchmarks.BenchmarkData&benchmarks.ByteCounter","3","2","1","true","false","false","false","false","size=benchmarks.BenchmarkData","size=1&size=2&size=4&size=8&size=16&size=32&size=64&size=128&size=256&size=512&size=1024&size=2048&size=4096&size=8192&size=16384&size=32768&size=65536&size=131072&size=262144&size=524288&size=1048576","1","0","1","","false","a1b9da3f31b3fc6306da68211301ed5b8e9d48e796fd4b7172678c9fedb75199"
