"tommyettinger/sarong","0b0f04c6f0b0b376e2ec3b7d6ab091c4b73c2d34","1496268000","1.18","1.8","","sarong.RNGBenchmark","measureThunder","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","28d186855d785f298771b2faf852c5c0348e1839586f18ee401a5bc6ce8edc99"
"tommyettinger/sarong","0b0f04c6f0b0b376e2ec3b7d6ab091c4b73c2d34","1496268000","1.18","1.8","","sarong.RNGBenchmark","measureThunderInt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","b10207bd8657995b0abf155f1edde1798970b14dc0c229ad668b949dbae34b26"
"tommyettinger/sarong","0b0f04c6f0b0b376e2ec3b7d6ab091c4b73c2d34","1496268000","1.18","1.8","","sarong.RNGBenchmark","measureThunderR","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","bd02d592e5df8fd2dd264afcdeb59415dcceb8f993223722d4bd7acd6c8706d9"
"tommyettinger/sarong","0b0f04c6f0b0b376e2ec3b7d6ab091c4b73c2d34","1496268000","1.18","1.8","","sarong.RNGBenchmark","measureThunderIntR","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","81a85e1f440aa1978566d0b609d3e936ecdd6b3d0d626c945c7878b80e8db77b"
"tommyettinger/sarong","0b0f04c6f0b0b376e2ec3b7d6ab091c4b73c2d34","1496268000","1.18","1.8","","sarong.RNGBenchmark","measureXoRo","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","3404826ce4ef6891757d2f37fc71810e73e85cb2d195614febc6afafba01bd22"
"tommyettinger/sarong","0b0f04c6f0b0b376e2ec3b7d6ab091c4b73c2d34","1496268000","1.18","1.8","","sarong.RNGBenchmark","measureXoRoInt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","7095fca7aed141ccc0ba068162496f9b027b9311a3aaec3527bb49da9e122830"
"tommyettinger/sarong","0b0f04c6f0b0b376e2ec3b7d6ab091c4b73c2d34","1496268000","1.18","1.8","","sarong.RNGBenchmark","measureXoRoR","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","c8929075d9da98389e3a35c11a8bde2e5d9113f2da3ecd9f2b3144290a802527"
"tommyettinger/sarong","0b0f04c6f0b0b376e2ec3b7d6ab091c4b73c2d34","1496268000","1.18","1.8","","sarong.RNGBenchmark","measureXoRoIntR","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","486a4056eb0d74c248a8c648dbcc60200cf20b239b8e435d2696977a2fdf9695"
"tommyettinger/sarong","0b0f04c6f0b0b376e2ec3b7d6ab091c4b73c2d34","1496268000","1.18","1.8","","sarong.RNGBenchmark","measureLight","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","a9d390f25dead5cdf5a7f7511e98125a34567e0025f126f64a2aa098892c6818"
"tommyettinger/sarong","0b0f04c6f0b0b376e2ec3b7d6ab091c4b73c2d34","1496268000","1.18","1.8","","sarong.RNGBenchmark","measureLightInt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","81db944fd934dd2c5ed4beab057e8373c657080d8d69b0c8603f48f3ffec213a"
