"maxdemarzi/neo_dislikes","b18c57c65d78ff863c7ef93a5d69b71472cda137","1426642439","1.6.1","1.7","1.7","com.maxdemarzi.ServiceBenchmark","measureRecommend","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","false","","false","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","userCount=com.maxdemarzi.ServiceBenchmark&itemCount=com.maxdemarzi.ServiceBenchmark&likesCount=com.maxdemarzi.ServiceBenchmark&dislikesCount=com.maxdemarzi.ServiceBenchmark&purchaseCount=com.maxdemarzi.ServiceBenchmark","userCount=10000&itemCount=1000&likesCount=50&dislikesCount=250&purchaseCount=5","5","5","0","","false","d6d9fbb7ae7424ba380e43b02a95ff1cb63a519d1fc362bc53e6cca7231a520a","1"
"maxdemarzi/neo_dislikes","b18c57c65d78ff863c7ef93a5d69b71472cda137","1426642439","1.6.1","1.7","1.7","com.maxdemarzi.ServiceBenchmark","measureRecommend2","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","false","","false","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","userCount=com.maxdemarzi.ServiceBenchmark&itemCount=com.maxdemarzi.ServiceBenchmark&likesCount=com.maxdemarzi.ServiceBenchmark&dislikesCount=com.maxdemarzi.ServiceBenchmark&purchaseCount=com.maxdemarzi.ServiceBenchmark","userCount=10000&itemCount=1000&likesCount=50&dislikesCount=250&purchaseCount=5","5","5","0","","false","4239b9c65a8955bda6771f1b039fbc67632d43c7b7ff33bf3c7198c7019dd2d4","1"
