"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","bloomFilterAddLong","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","numEntries=10000","1","1","0","","false","22b3ad015aef2ba663380083ada8f9e7c878c4a70bfc1b1237dc9b89056f9613","3"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","bloomFilterTestLong","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","numEntries=10000","1","1","0","","false","b471182260e58d9b0304809b103b2f1565ad4934811c3355b6c5a7ce571f7ebc","3"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","bloom1FilterAddLong","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","numEntries=10000","1","1","0","","false","9db702c39c803724797a05aa1668541d9f103942bf02595bec9d59226f21ba48","3"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","bloom1FilterTestLong","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","numEntries=10000","1","1","0","","false","90904ec2b23ea5b00a9419b7cabcf17cd02d91046cb5d883bf33dff61db0bf5a","3"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloom1FilterProbe","testProbe","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","2","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloom1FilterProbe","numEntries=10000&numEntries=10000000","1","1","0","","false","65fe3cb2a2f196bc926185e95e61ff507fea4e7757ce6f5242e5b6fdd5fe54aa","3"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilterProbe","testProbe","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","2","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilterProbe","numEntries=10000&numEntries=10000000","1","1","0","","false","65fe3cb2a2f196bc926185e95e61ff507fea4e7757ce6f5242e5b6fdd5fe54aa","3"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","customBitset","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","size=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","size=10000","1","1","0","","false","201bfb221ec053bf2821f0f3e2aa35988f8c2fadee798d3736bda0eb5c79c82f","3"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","javaBitset","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","size=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","size=10000","1","1","0","","false","838c3371f9e5c76717cae3f638b6a3c9a6177d42d2d3ed5c55074cde504737b5","3"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","roaringBitset","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","size=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","size=10000","1","1","0","","false","288ffb3c08e7724b353d9a58a4f1588665a0fff132edf06b96c96aa24e0b4e57","3"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","fastutilBitset","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","size=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","size=10000","1","1","0","","false","84d47aae2dad67a2ce5a782978c779af89099c7dd7631dddaecd2b5b661a6cfa","3"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomKFilterProbe","testProbe","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","8","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomKFilterProbe&blockSize=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomKFilterProbe","numEntries=10000&numEntries=10000000&blockSize=1&blockSize=2&blockSize=4&blockSize=8","2","2","0","","false","65fe3cb2a2f196bc926185e95e61ff507fea4e7757ce6f5242e5b6fdd5fe54aa","3"
