"apache/beam","8fd651f05d1e769000fa093e6ab626ef2ac87dec","1477954800","1.0.1","1.7","1.7","org.apache.beam.sdk.microbenchmarks.transforms.DoFnInvokersBenchmark","invokeOldDoFn","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","1a6acf146550245c39d4aa1f557ba13cde7597f3fc197270570d2c29463b0ae8","2"
"apache/beam","8fd651f05d1e769000fa093e6ab626ef2ac87dec","1477954800","1.0.1","1.7","1.7","org.apache.beam.sdk.microbenchmarks.transforms.DoFnInvokersBenchmark","invokeDoFnWithContextViaAdaptor","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","e77d6f7d445c5c1c20158768523381f6965a47841e000835e932dcfc5cbda09a","2"
"apache/beam","8fd651f05d1e769000fa093e6ab626ef2ac87dec","1477954800","1.0.1","1.7","1.7","org.apache.beam.sdk.microbenchmarks.transforms.DoFnInvokersBenchmark","invokeDoFnWithContext","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","76964646ab2618a92194235676eb6ba73b721cfb4410df9b3c9249b3e817bdfa","2"
"apache/beam","8fd651f05d1e769000fa093e6ab626ef2ac87dec","1477954800","1.0.1","1.7","1.7","org.apache.beam.sdk.microbenchmarks.coders.ByteArrayCoderBenchmark","codeShortArray","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","isWholeStream=org.apache.beam.sdk.microbenchmarks.coders.ByteArrayCoderBenchmark","isWholeStream=true&isWholeStream=false","1","1","0","byte[]","false","2fcee27100522034b23ee1e581db28cd4a17ea186ae6377c600ba6d49447ea20","1"
"apache/beam","8fd651f05d1e769000fa093e6ab626ef2ac87dec","1477954800","1.0.1","1.7","1.7","org.apache.beam.sdk.microbenchmarks.coders.ByteArrayCoderBenchmark","codeLongArray","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","isWholeStream=org.apache.beam.sdk.microbenchmarks.coders.ByteArrayCoderBenchmark","isWholeStream=true&isWholeStream=false","1","1","0","byte[]","false","f2adb54ee7d9e0ccd8ae5464c412bc1031247674a5982992678ccf7801bbbd5b","1"
"apache/beam","8fd651f05d1e769000fa093e6ab626ef2ac87dec","1477954800","1.0.1","1.7","1.7","org.apache.beam.sdk.microbenchmarks.coders.StringUtf8CoderBenchmark","codeEmptyString","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","isWholeStream=org.apache.beam.sdk.microbenchmarks.coders.StringUtf8CoderBenchmark","isWholeStream=true&isWholeStream=false","1","1","0","java.lang.String","false","4614d1261caf05a9d3cc8432709dcd50eb31435fc3205032fa348b71e2d14cf3","1"
"apache/beam","8fd651f05d1e769000fa093e6ab626ef2ac87dec","1477954800","1.0.1","1.7","1.7","org.apache.beam.sdk.microbenchmarks.coders.StringUtf8CoderBenchmark","codeShortString","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","isWholeStream=org.apache.beam.sdk.microbenchmarks.coders.StringUtf8CoderBenchmark","isWholeStream=true&isWholeStream=false","1","1","0","java.lang.String","false","97f02d4966e1b5f2c56085227998761b5670d5815024b55f016d40d95ab7c347","1"
"apache/beam","8fd651f05d1e769000fa093e6ab626ef2ac87dec","1477954800","1.0.1","1.7","1.7","org.apache.beam.sdk.microbenchmarks.coders.StringUtf8CoderBenchmark","codeLongString","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","isWholeStream=org.apache.beam.sdk.microbenchmarks.coders.StringUtf8CoderBenchmark","isWholeStream=true&isWholeStream=false","1","1","0","java.lang.String","false","ed66d0f8e38b1ddba116aa0ed75f1e15ef4834400658d9cb5716daa925806bbd","1"
"apache/beam","8fd651f05d1e769000fa093e6ab626ef2ac87dec","1477954800","1.0.1","1.7","1.7","org.apache.beam.sdk.microbenchmarks.coders.AvroCoderBenchmark","codeShortPojo","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","isWholeStream=org.apache.beam.sdk.microbenchmarks.coders.AvroCoderBenchmark","isWholeStream=true&isWholeStream=false","1","1","0","org.apache.beam.sdk.microbenchmarks.coders.AvroCoderBenchmark.Pojo","false","562e66e8c9455777490f758fe04f8337c9f83eda67fbac01c5765a0f1d14a989","1"
"apache/beam","8fd651f05d1e769000fa093e6ab626ef2ac87dec","1477954800","1.0.1","1.7","1.7","org.apache.beam.sdk.microbenchmarks.coders.AvroCoderBenchmark","codeLongPojo","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","isWholeStream=org.apache.beam.sdk.microbenchmarks.coders.AvroCoderBenchmark","isWholeStream=true&isWholeStream=false","1","1","0","org.apache.beam.sdk.microbenchmarks.coders.AvroCoderBenchmark.Pojo","false","1792bb5ae34f7f93745ae0e406dc1bc138fd6855999f2c9f8ba762329707d221","1"
