"apache/parquet-mr","b59be86597cfcd805c24fa406af46071400e24c8","1475272800","1.3.4","1.7","1.7","org.apache.parquet.benchmarks.ReadBenchmarks","read1MRowsDefaultBlockAndPageSizeUncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","0f27ef240d9c5b5567a4e8301e99392721afd9dfabd0765719f89555b1fd3057","1"
"apache/parquet-mr","b59be86597cfcd805c24fa406af46071400e24c8","1475272800","1.3.4","1.7","1.7","org.apache.parquet.benchmarks.ReadBenchmarks","read1MRowsBS256MPS4MUncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","896a065a8982f7fe54e7dc94000e97611e761be569d638d4c7408740da55f6d9","1"
"apache/parquet-mr","b59be86597cfcd805c24fa406af46071400e24c8","1475272800","1.3.4","1.7","1.7","org.apache.parquet.benchmarks.ReadBenchmarks","read1MRowsBS256MPS8MUncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","4e5437fb8ac9b83680f0344bd9cff6c56f91efcf31f1f64f6791e9c51a1bfcd8","1"
"apache/parquet-mr","b59be86597cfcd805c24fa406af46071400e24c8","1475272800","1.3.4","1.7","1.7","org.apache.parquet.benchmarks.ReadBenchmarks","read1MRowsBS512MPS4MUncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","a9fa18d335cd58a81186c67b614f1851fdd427a6b5f129b0373496b18ffa3600","1"
"apache/parquet-mr","b59be86597cfcd805c24fa406af46071400e24c8","1475272800","1.3.4","1.7","1.7","org.apache.parquet.benchmarks.ReadBenchmarks","read1MRowsBS512MPS8MUncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","254871dbd580f4ac1e9ac7b71e9586273cbfecaf51ee8f3f7ddf898ec21ddbe3","1"
"apache/parquet-mr","b59be86597cfcd805c24fa406af46071400e24c8","1475272800","1.3.4","1.7","1.7","org.apache.parquet.benchmarks.ReadBenchmarks","read1MRowsDefaultBlockAndPageSizeSNAPPY","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","1f563474a0a9bc12533c095a243c4af0b7f9ca985a44d42cf27ee94046fbf2e2","1"
"apache/parquet-mr","b59be86597cfcd805c24fa406af46071400e24c8","1475272800","1.3.4","1.7","1.7","org.apache.parquet.benchmarks.ReadBenchmarks","read1MRowsDefaultBlockAndPageSizeGZIP","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","f8baa1853adef4c5c463a6bc201c7a88c32d5362934e8a17a2f7fdc31260122d","1"
"apache/parquet-mr","b59be86597cfcd805c24fa406af46071400e24c8","1475272800","1.3.4","1.7","1.7","org.apache.parquet.benchmarks.WriteBenchmarks","write1MRowsDefaultBlockAndPageSizeUncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","c09d4b37e96aeda025458e5416af03b5140df5b2f45a64a3d831379fd4879ed2","1"
"apache/parquet-mr","b59be86597cfcd805c24fa406af46071400e24c8","1475272800","1.3.4","1.7","1.7","org.apache.parquet.benchmarks.WriteBenchmarks","write1MRowsBS256MPS4MUncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","c636a714e49ef7e04cb4d941615dd8bdfeb4c4ecd6f33dea9be3a55b8eead03c","1"
"apache/parquet-mr","b59be86597cfcd805c24fa406af46071400e24c8","1475272800","1.3.4","1.7","1.7","org.apache.parquet.benchmarks.WriteBenchmarks","write1MRowsBS256MPS8MUncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","567532a258f76a813b4d578b385d13d1ea3d370c7466b2fd08fc5d61eac0a1bf","1"
