"joyent/java-manta","8b577a1c5791642893007a1ea264526bd457bfaf","1496268000","1.17.5","","","com.joyent.manta.benchmark.EncryptingEntityBenchmark","encryptOneMiB","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","10","","0","0","0","false","false","false","false","false","encryptionAlgorithm=com.joyent.manta.benchmark.EncryptingEntityBenchmark&blockSize=com.joyent.manta.benchmark.EncryptingEntityBenchmark","encryptionAlgorithm=AES128/GCM/NoPadding&encryptionAlgorithm=AES192/GCM/NoPadding&encryptionAlgorithm=AES256/GCM/NoPadding&encryptionAlgorithm=AES128/CTR/NoPadding&encryptionAlgorithm=AES192/CTR/NoPadding&encryptionAlgorithm=AES256/CTR/NoPadding&encryptionAlgorithm=AES128/CBC/PKCS5Padding&encryptionAlgorithm=AES192/CBC/PKCS5Padding&encryptionAlgorithm=AES256/CBC/PKCS5Padding&encryptionAlgorithm=AES128/CTR/NoPadding&blockSize=128","2","2","0","java.io.OutputStream","false","2ae2586f6226b204cab39d10113a6e5930dea8b1cc511208c605ed077768b6a1","7"
"joyent/java-manta","8b577a1c5791642893007a1ea264526bd457bfaf","1496268000","1.17.5","","","com.joyent.manta.benchmark.EncryptingEntityBenchmark","encryptAndDigestOneMiB","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","10","","0","0","0","false","false","false","false","false","encryptionAlgorithm=com.joyent.manta.benchmark.EncryptingEntityBenchmark&blockSize=com.joyent.manta.benchmark.EncryptingEntityBenchmark","encryptionAlgorithm=AES128/GCM/NoPadding&encryptionAlgorithm=AES192/GCM/NoPadding&encryptionAlgorithm=AES256/GCM/NoPadding&encryptionAlgorithm=AES128/CTR/NoPadding&encryptionAlgorithm=AES192/CTR/NoPadding&encryptionAlgorithm=AES256/CTR/NoPadding&encryptionAlgorithm=AES128/CBC/PKCS5Padding&encryptionAlgorithm=AES192/CBC/PKCS5Padding&encryptionAlgorithm=AES256/CBC/PKCS5Padding&encryptionAlgorithm=AES128/CTR/NoPadding&blockSize=128","2","2","0","java.io.OutputStream","false","b290c2b1d971975ad52350efc88c5dd9601541c785e781acaa5e9c52072b6c06","8"
