"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","md2BouncyCastle","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","d9363c52804e806fa0ec0c50ced7b8b9e61cd53a458f3b44edb0b68cafe0564c","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","md2GnuCrypto","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","98d6495b1e460a93fde521e31ec56eec5ba7c2700c459dedfa0f45ebd4e2683b","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","md5BouncyCastle","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","16a341a0e33ddfea1e7ace65c150ce2a2511a8b4fc11a39c498c7030bc4518f1","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","md5GnuCrypto","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","59c6c8e8076085f821782063cd530869747b12d07033e7478e6de0b499b5cacf","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","md5JDK","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","8d2b5ad2149ceed290ca763b7c6775cbeb0bac789fba2f1d9eb9cef4eb4916c4","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","ripemd128GnuCrypto","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","9cb37c338b2b38d6e787e1f897e02aa63b82b03e6b2e2a35a94038ed315f8d1e","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","ripemd128BouncyCastle","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","d094e8a0903277fea70e9c5bd68e4cd9a47030e4091e758ee1b121a07e8b4805","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","ripemd160GnuCrypto","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","3704858f36518c08a397dd41672650e164f3469f6816a6547d7087da8d9c4b05","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","ripemd160BouncyCastle","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","9721a989933a87ed1c627e6f3cf9a37fdc6da40eea49175a20e8a33c1fa45390","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","sha1BouncyCastle","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","4f91aaf15b38241105b6fad9d8422df77dc13fbe82bfedaf652071c409180729","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","sha1GnuCrypto","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","eaf31dde417451268db5d0b0b8287f945aa72b5d2dd65c540db7b79dff7c94a9","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","sha1JDK","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","2a7e2d43b4115d5041cdfd872e3585308b7a9a275759ca02fe54202af17c4a9a","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","sha224BouncyCastle","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","f5ed3ec64b7513a360ed6c468443ee5a015db77bc893e1c784da51db0af4b3d6","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","sha224Jonelo","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","db33bcf22e331544599a1fb1f71b3a6090aecb9561934e9d6bc210cdc1b4827a","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","sha256JDK","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","c9178acfa53b7e6f7d7e59b797f0ebf3430f279c22f85dfb834018b4ef943463","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","sha256Gnu","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","46676d5ea4e3bfa863aaf32a8becd551ed66da67d6650af5a92bf78987b87904","1"
"federicotg/hashing","3146f1a89dc95c8859b51b8955d1373ae79b1f09","1427839200","1.1","1.8","1.8","org.fede.jacksum2.test.Alternatives","sha256BouncyCastle","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","8aad9829040b99731ce4257b90398bdd865c3c8dedac17234bc851e4b4fb3b05","1"
