"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test","calcengine_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","4","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test&org.openjdk.jmh.infra.Blackhole","2","1","0","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test","cell_iterations=1&cell_iterations=10&cell_iterations=100&cell_iterations=1000","1","1","1","","false","dc6e640780ac0eae6ef837a44000f9ddebb5b80ca4ce9966278e6c409fbea2bf","5"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test","apachepoi_ExcelFile_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","4","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test&org.openjdk.jmh.infra.Blackhole","2","1","0","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test","cell_iterations=1&cell_iterations=10&cell_iterations=100&cell_iterations=1000","1","1","1","","false","443ef7d05b9183918faa455a4a90a280d52ec45d99ad6c7878ca3851f3b0be8b","5"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test","calcengine_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test&org.openjdk.jmh.infra.Blackhole","2","1","0","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test","cell_iterations=100","1","1","1","","false","dc6e640780ac0eae6ef837a44000f9ddebb5b80ca4ce9966278e6c409fbea2bf","5"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test","apachepoi_ExcelFile_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test&org.openjdk.jmh.infra.Blackhole","2","1","0","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test","cell_iterations=100","1","1","1","","false","443ef7d05b9183918faa455a4a90a280d52ec45d99ad6c7878ca3851f3b0be8b","5"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test","evaluate_ExcelDataModelFuncexec_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test&org.openjdk.jmh.infra.Blackhole","2","1","0","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test","cell_iterations=1&cell_iterations=100&cell_iterations=1000","1","1","1","","false","aa9cddf408f8cd4a4f144ae1add86e995cf0cfbc7defbbf23d0b8c49fddbd421","5"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test","evaluate_ExcelDataModelPlainFormula_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test&org.openjdk.jmh.infra.Blackhole","2","1","0","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test","cell_iterations=1&cell_iterations=100&cell_iterations=1000","1","1","1","","false","2dc06b3e6d0cd66969ed0661e845968a7d0ff73a3098c928f70025ce820d9dcd","5"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.query.QUERY_Test","evaluate_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","9","com.dataart.spreadsheetanalytics.query.QUERY_Test&org.openjdk.jmh.infra.Blackhole","2","1","0","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.query.QUERY_Test&data_set_size=com.dataart.spreadsheetanalytics.query.QUERY_Test","cell_iterations=1&cell_iterations=100&cell_iterations=1000&data_set_size=10&data_set_size=100&data_set_size=1000","2","2","2","","false","f0a52e35b5e3cf3dcaaa146ca3f4f7aa57c60ce5d5c021b5232011d6107cdadc","5"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test","evaluate_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","8","com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test&org.openjdk.jmh.infra.Blackhole","2","1","0","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test&formula_complexity=com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test","cell_iterations=1&cell_iterations=10&cell_iterations=100&cell_iterations=1000&formula_complexity=SIMPLE&formula_complexity=COMPLEX","2","2","2","","false","79f421ca87b6df514bb4b7c32b7f5445889df48a16c1d02fa2fc2b3a98c44f86","5"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test","graph_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","8","com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test&org.openjdk.jmh.infra.Blackhole","2","1","0","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test&formula_complexity=com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test","cell_iterations=1&cell_iterations=10&cell_iterations=100&cell_iterations=1000&formula_complexity=SIMPLE&formula_complexity=COMPLEX","2","2","2","","false","cce1b82f5ccacf963b490f45b734ec352330d4dc91e07e65db4456a0dc1f5922","5"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.baseline.Baseline_A1_is_B1_plus_C1_Test","evaluate_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","com.dataart.spreadsheetanalytics.baseline.Baseline_A1_is_B1_plus_C1_Test&org.openjdk.jmh.infra.Blackhole","2","1","0","true","false","false","false","false","iterations=com.dataart.spreadsheetanalytics.baseline.Baseline_A1_is_B1_plus_C1_Test","iterations=1","1","1","1","","false","505699c4756f9debba8352453ef957c111ac1262097452c2ab30789513c55fc7","3"
