"entrepidea/projects","8f3fcc04b7f43c95be10339eaaff3e3b4b2232b7","1483225200","1.11.1","JavaVersion.VERSION_1_7","JavaVersion.VERSION_1_7","com.entrepidea.java.new_features.tests.LambdaPerfTest","benchmarkA","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","com.entrepidea.java.new_features.tests.LambdaPerfTest.State","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Double","false","d98d1b4050e9be15cd5ee9c1fbd309663d69d16a9f79e6c106abb72483adff2e"
"entrepidea/projects","8f3fcc04b7f43c95be10339eaaff3e3b4b2232b7","1483225200","1.11.1","JavaVersion.VERSION_1_7","JavaVersion.VERSION_1_7","com.entrepidea.java.new_features.tests.LambdaPerfTest","benchmarkB","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","com.entrepidea.java.new_features.tests.LambdaPerfTest.State","1","0","0","false","false","false","false","false","","","0","0","0","double","false","f28c1521874cfe2ef3eea5546d83ae173072dfe9540d616d8d03647ad17fddcf"
