"square/okio","f2da94bc40191182f8471be24cc7a03d9a71c751","1543618800","","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","com.squareup.okio.benchmarks.BufferPerformanceBenchmark","threads1hot","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","com.squareup.okio.benchmarks.BufferPerformanceBenchmark.HotBuffers","1","1","1","false","false","false","false","false","maxThinkMicros=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxReadBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxWriteBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&requestSize=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&responseFactor=com.squareup.okio.benchmarks.BufferPerformanceBenchmark","maxThinkMicros=1000&maxReadBytes=1024&maxWriteBytes=1024&requestSize=2048&responseFactor=1","5","5","0","","false","9bb3571542d5664b6a46aa9d33e6d9ae34c58520225b378ea9453f301e9199a5","1"
"square/okio","f2da94bc40191182f8471be24cc7a03d9a71c751","1543618800","","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","com.squareup.okio.benchmarks.BufferPerformanceBenchmark","threads2hot","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","com.squareup.okio.benchmarks.BufferPerformanceBenchmark.HotBuffers","1","1","1","false","false","false","false","false","maxThinkMicros=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxReadBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxWriteBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&requestSize=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&responseFactor=com.squareup.okio.benchmarks.BufferPerformanceBenchmark","maxThinkMicros=1000&maxReadBytes=1024&maxWriteBytes=1024&requestSize=2048&responseFactor=1","5","5","0","","false","9bb3571542d5664b6a46aa9d33e6d9ae34c58520225b378ea9453f301e9199a5","1"
"square/okio","f2da94bc40191182f8471be24cc7a03d9a71c751","1543618800","","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","com.squareup.okio.benchmarks.BufferPerformanceBenchmark","threads4hot","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","com.squareup.okio.benchmarks.BufferPerformanceBenchmark.HotBuffers","1","1","1","false","false","false","false","false","maxThinkMicros=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxReadBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxWriteBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&requestSize=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&responseFactor=com.squareup.okio.benchmarks.BufferPerformanceBenchmark","maxThinkMicros=1000&maxReadBytes=1024&maxWriteBytes=1024&requestSize=2048&responseFactor=1","5","5","0","","false","9bb3571542d5664b6a46aa9d33e6d9ae34c58520225b378ea9453f301e9199a5","1"
"square/okio","f2da94bc40191182f8471be24cc7a03d9a71c751","1543618800","","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","com.squareup.okio.benchmarks.BufferPerformanceBenchmark","threads8hot","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","com.squareup.okio.benchmarks.BufferPerformanceBenchmark.HotBuffers","1","1","1","false","false","false","false","false","maxThinkMicros=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxReadBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxWriteBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&requestSize=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&responseFactor=com.squareup.okio.benchmarks.BufferPerformanceBenchmark","maxThinkMicros=1000&maxReadBytes=1024&maxWriteBytes=1024&requestSize=2048&responseFactor=1","5","5","0","","false","9bb3571542d5664b6a46aa9d33e6d9ae34c58520225b378ea9453f301e9199a5","1"
"square/okio","f2da94bc40191182f8471be24cc7a03d9a71c751","1543618800","","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","com.squareup.okio.benchmarks.BufferPerformanceBenchmark","threads16hot","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","com.squareup.okio.benchmarks.BufferPerformanceBenchmark.HotBuffers","1","1","1","false","false","false","false","false","maxThinkMicros=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxReadBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxWriteBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&requestSize=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&responseFactor=com.squareup.okio.benchmarks.BufferPerformanceBenchmark","maxThinkMicros=1000&maxReadBytes=1024&maxWriteBytes=1024&requestSize=2048&responseFactor=1","5","5","0","","false","9bb3571542d5664b6a46aa9d33e6d9ae34c58520225b378ea9453f301e9199a5","1"
"square/okio","f2da94bc40191182f8471be24cc7a03d9a71c751","1543618800","","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","com.squareup.okio.benchmarks.BufferPerformanceBenchmark","threads32hot","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","com.squareup.okio.benchmarks.BufferPerformanceBenchmark.HotBuffers","1","1","1","false","false","false","false","false","maxThinkMicros=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxReadBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxWriteBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&requestSize=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&responseFactor=com.squareup.okio.benchmarks.BufferPerformanceBenchmark","maxThinkMicros=1000&maxReadBytes=1024&maxWriteBytes=1024&requestSize=2048&responseFactor=1","5","5","0","","false","9bb3571542d5664b6a46aa9d33e6d9ae34c58520225b378ea9453f301e9199a5","1"
"square/okio","f2da94bc40191182f8471be24cc7a03d9a71c751","1543618800","","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","com.squareup.okio.benchmarks.BufferPerformanceBenchmark","thinkReadHot","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","com.squareup.okio.benchmarks.BufferPerformanceBenchmark.HotBuffers","1","1","1","false","false","false","false","false","maxThinkMicros=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxReadBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxWriteBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&requestSize=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&responseFactor=com.squareup.okio.benchmarks.BufferPerformanceBenchmark","maxThinkMicros=1000&maxReadBytes=1024&maxWriteBytes=1024&requestSize=2048&responseFactor=1","5","5","0","","true","5b23110dbd65d1e694b77458e5148114fe3513e4dc0bc27c00273660bda40e5f","1"
"square/okio","f2da94bc40191182f8471be24cc7a03d9a71c751","1543618800","","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","com.squareup.okio.benchmarks.BufferPerformanceBenchmark","thinkWriteCold","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","10","10","","10000000000","10000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","com.squareup.okio.benchmarks.BufferPerformanceBenchmark.ColdBuffers","1","1","1","false","false","false","false","false","maxThinkMicros=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxReadBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&maxWriteBytes=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&requestSize=com.squareup.okio.benchmarks.BufferPerformanceBenchmark&responseFactor=com.squareup.okio.benchmarks.BufferPerformanceBenchmark","maxThinkMicros=1000&maxReadBytes=1024&maxWriteBytes=1024&requestSize=2048&responseFactor=1","5","5","0","","true","c0ae1688502f50c16a0e0145217ad56d8a04311c78e13c52a57207912fb4d15b","1"
"square/okio","f2da94bc40191182f8471be24cc7a03d9a71c751","1543618800","","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","com.squareup.okio.benchmarks.BufferUtf8Benchmark","writeUtf8","5","5","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","21","","0","0","0","false","false","false","false","false","length=com.squareup.okio.benchmarks.BufferUtf8Benchmark&encoding=com.squareup.okio.benchmarks.BufferUtf8Benchmark","length=20&length=2000&length=200000&encoding=ascii&encoding=utf8&encoding=sparse&encoding=2bytes&encoding=3bytes&encoding=4bytes&encoding=bad","2","2","0","","false","557936a710b2332eac40bd929c85b67ed044bc62f436f7a38804c4edc84374e6","2"
"square/okio","f2da94bc40191182f8471be24cc7a03d9a71c751","1543618800","","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","com.squareup.okio.benchmarks.BufferUtf8Benchmark","readUtf8","5","5","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","21","","0","0","0","false","false","false","false","false","length=com.squareup.okio.benchmarks.BufferUtf8Benchmark&encoding=com.squareup.okio.benchmarks.BufferUtf8Benchmark","length=20&length=2000&length=200000&encoding=ascii&encoding=utf8&encoding=sparse&encoding=2bytes&encoding=3bytes&encoding=4bytes&encoding=bad","2","2","0","java.lang.String","false","30170be8f5bebbba4168885ce2443466e76061ca185dc123773c2d5eacb3f44b","2"
