"relayrides/pushy","ddd6c9054c1c026b0aa55eeb8f200e1a7dcc90eb","1546297200","1.21","1.7","1.7","com.turo.pushy.apns.ApnsClientBenchmark","testSendNotifications","20","","20","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","","20","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","3","","0","0","0","false","false","false","false","false","notificationCount=com.turo.pushy.apns.ApnsClientBenchmark&concurrentConnections=com.turo.pushy.apns.ApnsClientBenchmark","notificationCount=10000&concurrentConnections=1&concurrentConnections=4&concurrentConnections=8","2","2","0","long","false","e35f9c9cdafd365c93b43c1e2601dc256c4cc5f1272f6f1008e027e0f45f5819","13"
"relayrides/pushy","ddd6c9054c1c026b0aa55eeb8f200e1a7dcc90eb","1546297200","1.21","1.7","1.7","com.turo.pushy.apns.util.ApnsPayloadBuilderBenchmark","testBuildWithMaximumLength","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","4","","0","0","0","false","false","false","false","false","messageBodyLength=com.turo.pushy.apns.util.ApnsPayloadBuilderBenchmark&unicodeBlockName=com.turo.pushy.apns.util.ApnsPayloadBuilderBenchmark","messageBodyLength=512&messageBodyLength=8192&unicodeBlockName=BASIC_LATIN&unicodeBlockName=CJK_UNIFIED_IDEOGRAPHS","2","2","0","java.lang.String","false","92bd5ebadaa3ac4e5d140c93d5dc56f270b6bd695d4219394efcc385038aa43c","2"
