project;benchmark;params;changeRateCov;meanCov;changeRateCi;meanCi;changeRateDivergence;meanDivergence
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.compiler.PostAllocationStores.testAllocationWithNullVolatileStores;;0.0066336267090676415;4.242797076784443E-8 ;0.008835027375512672;4.252075622686948E-8;0.011008861659521862;4.2612379807692624E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.Limit.seq_limitHalf;size=100000;5.003413967856751E-4;4.2928491520000946E-4 ;6.300506976164577E-5;4.290972672000115E-4;5.349464540437276E-4;4.2884070400001084E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.crypto.full.RSABench.decrypt;algorithm=RSA_ECB_PKCS1Padding&dataSize=32&keyLength=2048;0.006072303312311345;0.0030862921726000046 ;0.00427830478083524;0.0030807887872000474;0.005430063629812576;0.003084321996800012
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.StringBuilders.toStringCharWithString8;;0.008611022360816456;9.982271634614893E-8 ;0.024792975332987632;9.65167066826702E-8;0.005221033677353493;9.845375112985534E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.pipeline.PipelineParMultiple.bulk_into_anon;size=100000;0.004762285633951979;8.914523135999986E-4 ;0.0035735398327949586;8.84056543471735E-4;0.01490140983107735;9.004480192038393E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetDouble;size=1000;0.016805622331641512;6.632407129268085E-7 ;0.0042159460783093294;6.550287344813802E-7;0.034643434114566496;6.748759387203404E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testByte;length=3;0.008077287629528307;3.908313325330154E-8 ;0.008615775123087754;3.910401040104039E-8;6.222083211822049E-4;3.879410000000093E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.Limit.par_limitFullest;size=100000;0.08558183711277789;7.63099904000004E-5 ;0.0018091154068213822;7.04212629262933E-5;0.00948322075792063;6.962747840000012E-5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lang.Throw.throwSyncExceptionUseMessage;;0.0020060332973932393;1.346498449844986E-6 ;0.005952368389553486;1.3411740348069679E-6;0.09685553833207283;1.4798829765953194E-6
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.xml.DOM.testWalk;;0.016562194537787844;5.184746989200894E-4 ;0.018291745673638893;5.193568176032802E-4;0.00619402857920015;5.068683987915436E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.IntegerSum.Bulk.bulk_par_inner;;0.051979911356423214;0.020169379002999723 ;0.0019742552073303;0.019210631577999685;0.024471944253676048;0.019641974811999564
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testLong;length=10;0.008429873737471727;3.9957987396217355E-8 ;0.009179707218556654;3.998769876987531E-8;3.407370015189315E-4;3.9637463746373926E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.ZipFind.testTwoExisting;;0.010188950935231533;1.340006601320258E-6 ;0.021870106903237208;1.3555015501550158E-6;0.01909286491219686;1.3518175635127025E-6
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.CharsetEncodeDecode.encode;size=16384&type=UTF-16;0.0016518438269581548;1.2957203721860667E-4 ;0.003858640043855388;1.2985750475237291E-4;0.004935634969601699;1.2999682304691115E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.PhoneCode.Bulk.bulk_par_range;;0.24362910236345559;0.5889864496899819 ;0.010055947290621203;0.47836550724999827;0.0585557198616562;0.5013351441000027
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.chain.ChainMrefUnbound.call8;;0.012750058691256339;2.4848078462768176E-8 ;0.002851273455472203;2.5240748149627526E-8;9.606528210459597E-5;2.5166566626648067E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.ForEach.par_invoke;size=100000;0.014753555470381485;1.1774113091309183E-4 ;0.003999100696010727;1.1649329920000051E-4;0.0010427086421195275;1.1590830166033239E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.Map.par_chain_111;size=100000;0.04176738410237957;1.5352611840000122E-4 ;0.04329041457688665;1.5375056865686682E-4;0.003184912754371494;1.4690146134613502E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.StringOther.compareTo;;4.168810597020567E-4;5.462456245624554E-8 ;3.9192847122271335E-4;5.45803999999999E-8;0.0029330972692898083;5.4761952390478214E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.crypto.full.SignatureBench.sign;algorithm=SHA256withDSA&dataSize=16384&keyLength=1024;0.014543724633355737;4.3241070347035384E-4 ;1.5160155268145736E-4;4.26276608000003E-4;0.013391390401271464;4.319195648000037E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.pipeline.PipelineSetup.par_test08;size=100000;0.0010384724294604242;1.2560362980046204E-7 ;0.008624973413464687;1.2681865544534693E-7;8.131497611165717E-4;1.258364420377072E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t100.Bulk.bulk_par_inner;;0.006246938864689966;0.3070929469199942 ;0.0021084321637915293;0.3083718423199994;0.005986187346398664;0.31087326913999885
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lang.Throw.throwWith32Frames;;0.005938543187234746;5.026697339467859E-6 ;0.0027106956942237748;5.010567713542683E-6;0.015556058021078956;5.074756275627519E-6
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testInt;length=1;0.02157434208406528;3.877885577115543E-8 ;0.018783997656730556;3.8672934586918636E-8;2.819046213905496E-4;3.794919491949328E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.LookupDefaultFind.testStatic;;7.317552841521469E-4;9.679310931093087E-7 ;0.006531823238026702;9.735410541054079E-7;0.0033691555996879785;9.704820482048212E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.chain.ChainAnonymCap4.call4;;0.01568484053472119;3.65459637891405E-8 ;4.225738137789703E-4;3.596639327865906E-8;0.012436963977992876;3.64291000000036E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.NoneMatch.seq_chain123;size=100000;0.27839240835071466;0.0018682224639999913 ;0.2133686361925844;0.002036567244800021;0.24358387462729525;0.0019583408128000124
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.StringUpperLower.mixedToLower;;0.01689038317004088;2.2679829829829545E-7 ;0.003270147413073632;2.2376056056055423E-7;0.011714661333901644;2.2564395076553348E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.pipeline.PipelineSetup.par_test00;size=100000;4.3858529959373005E-4;4.092729821750527E-8 ;9.966029575319002E-4;4.098606236839564E-8;0.0028701524016450097;4.106277533039752E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.AtomicIntegerUpdateAndGet.testInnerCapture;;2.0004000799866972E-4;3.5244448889781415E-8 ;0.0018583325750828328;3.517191719172233E-8;4.4626767387367927E-4;3.5253125312534916E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.crypto.full.MacBench.mac;algorithm=HmacMD5&dataSize=128;0.003925569290164965;1.660470599999933E-6 ;2.3204933096421243E-4;1.6543615999999609E-6;0.004180107169197367;1.6608915999999814E-6
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutFloat;size=1000;0.004170429101824968;5.516962570056057E-7 ;0.0030516018027263447;5.523160948284489E-7;0.018670455944915343;5.643502604166677E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesFilterReturn.testInvoke;;0.008681454711701786;4.062184873949532E-8 ;5.531661460087545E-4;4.0249949989997914E-8;5.699322304804078E-4;4.0249274782434436E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.IntegerMax.Bulk.hm_seq;;7.264329634468769E-4;0.01766304222499955 ;0.0011669106328380252;0.017670816752999762;0.006844986431887801;0.017771036042999296
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.capture.Capture0.lambda_08;;0.00930464989783486;4.4571442895820885E-8 ;0.0018008900868138333;4.408101620324286E-8;0.012186224044339333;4.4698694779118954E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyAligned.testLong;length=20;0.0026414907779132024;4.0193238647727416E-8 ;0.0032177147161868147;4.0170017001698014E-8;1.660039317289419E-4;4.029299999999742E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testByte;length=20;0.006908579001669191;3.923053832299386E-8 ;0.006119082165162215;3.9261726172617344E-8;0.006127223499251544;3.9261404561824784E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutLong;size=1000;0.628531598469463;5.906577755410166E-7 ;0.03271419365488015;1.5380443675267484E-6;0.5632822370543028;6.944083032040866E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesPermuteArguments.baselineRaw;;0.008559251606541807;3.5607560756080815E-8 ;0.009070480159074301;3.558920000000533E-8;3.134132904181186E-5;3.59160916091653E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesGuardWithTest.baselineManual;;0.0026531039845232307;4.141224122412249E-8 ;0.024242441965573014;4.051579999999853E-8;0.00990265957833103;4.111122224444965E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testChar;length=3;0.0069862462277137105;3.893868160448213E-8 ;0.004853204279268386;3.885620000000077E-8;2.258689221961152E-4;3.867726772677342E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesIdentity.testInvoke;;0.006925938808134635;3.9963185274109114E-8 ;2.68786286959366E-4;3.967763881940972E-8;9.591274781122205E-4;3.9726372637263564E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.Filter.par_invoke;size=100000;0.07410718197589738;2.0987935611907398E-4 ;0.011307203174093838;1.9318947967153987E-4;0.044743650940620494;2.041417546110667E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.invoke.AckermannI.mref;;0.0811107781440279;3.2468999999997585E-9 ;6.659341391130891E-4;3.005299999999813E-9;0.0010987913295372742;2.9999999999998155E-9
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesFoldArguments.baselineRaw;;0.0010912867355401534;3.517221722172343E-8 ;0.0013996866059420299;3.525992599260182E-8;5.823268074898191E-4;3.523114622924835E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.crypto.full.SignatureBench.verify;algorithm=SHA256withDSA&dataSize=16384&keyLength=1024;0.009596290754588344;6.688964607999948E-4 ;0.00570902652401184;6.663209983999858E-4;0.004698223451854222;6.656513023999871E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=5000&workers=0;3.8975407034813614E-4;0.022404702855998295 ;0.0012803771376279638;0.022424649226998113;0.002101470788397064;0.02244303841899811
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testByte;length=70;0.004161389097316559;4.049434943494044E-8 ;0.003894551580863048;4.050519999999719E-8;8.608369625662249E-5;4.066706682672991E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.AnyMatcher.par_anyMatch;size=100000;0.020512228106459807;8.916306670667115E-5 ;0.005572377357225822;8.785775857585794E-5;0.007590935555194855;8.803412181218168E-5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.AnyMatchShort.seq_end;offset=100&size=100000;0.15601383397954627;0.0013343103999999858 ;1.8679862265191804E-4;0.0015806670847999956;0.16054266424837427;0.0013271504896000025
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.IntegerDuplicate.Lambda.lambda_par_inner;;0.035831105913513905;0.1779713465400006 ;0.005131044005340923;0.1726966146599994;0.013877172389114012;0.17419933092000112
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testLong;length=150;9.107933107876942E-4;8.465789736922056E-8 ;4.60662838807524E-4;8.469603920785171E-8;9.99999999985457E-5;8.472660000000956E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.CharsetEncodeDecode.decode;size=16384&type=ASCII;0.009397982364472535;1.5477892967890357E-5 ;0.006560714613500607;1.5233185718571847E-5;0.011962815196554066;1.5517221566469975E-5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=300;0.005779664125484807;7.969296929692248E-8 ;0.005966780382355319;7.970779545681178E-8;0.001845885204482478;7.938127625524133E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetFloat;size=10;0.00259388792002202;6.493109798818977E-7 ;0.00926611189879556;6.570318350185244E-7;0.022329029835072678;6.655357893683056E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutShort;size=1000;6.78364180981994E-4;5.597782669601773E-7 ;0.005080297797652844;5.573124874924945E-7;0.011564403644901189;5.666361544617843E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.invoke.Function1.mrefII_IL;;2.751212386919999E-4;4.001900190019026E-9 ;6.996800219718491E-4;4.005802320928397E-9;2.2455382254094047E-4;4.003900390039029E-9
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetLong;size=1000;0.49370830479659567;8.504099315068517E-7 ;0.04100225029955651;1.610812933264356E-6;0.4520811515734682;9.203303841958553E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.AllMatcher.par_anyMatch;size=100000;0.11176355035627483;6.668823684736963E-5 ;0.1255729529229449;6.565143554355447E-5;0.007887674158823188;7.567157591518338E-5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testInt;length=3;0.018949578305420767;3.912953886165818E-8 ;0.0010684889408744125;3.8360808242473015E-8;0.0011909156371034957;3.835610683205017E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.net.DatagramSocketTest.testSend;size=32768;0.011006423875806082;1.3293660800000049E-5 ;0.010324481493447335;1.3302827200000086E-5;0.006086059009873468;1.3523411200000115E-5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoQueued.baselineRaw;size=10000000&threshold=1&workers=0;3.846184103959427E-4;0.02238939010899838 ;1.084096562301573E-4;0.022395576633998326;0.0011235716409356833;0.022423170556998363
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=5&workers=0;6.377983614439531E-4;0.022385321128998062 ;1.3515718931678133E-4;0.022396580093998215;9.271806187902687E-4;0.022420376043998085
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.compiler.Straighten.testStraighten3int;;0.007657207849735448;9.779155000000016E-7 ;1.645500065836636E-4;9.70643993197951E-7;0.012188244570271012;9.823128000000048E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.DictionaryWordValue.Bulk.hm_seq;;0.10077150406836988;0.6554401192300332 ;4.2785901016584305E-5;0.5954625100700146;0.04043422472056424;0.6195130685900256
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.invoke.Function1.mref_bndII_LL;;0.007744522907939144;8.158315831583282E-9 ;0.003295717815664956;8.122300000000099E-9;0.013955804299485841;8.208600000000146E-9
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleConvertWidening.test_1_Convert;;0.001087359367533458;3.4195499999999355E-8 ;0.0025610830260658357;3.432039611883446E-8;0.005595861688278525;3.442428485697075E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.PhoneCode.Bulk.bulk_ser_loop_collect;;0.23175317489586966;0.37177655127999276 ;0.006187195999384443;0.2999596870700034;0.03498134671339881;0.31238547102000264
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.invoke.Morph0.inner2;;0.05544307150832184;4.991699999999387E-9 ;0.04043748935607783;5.070999999999341E-9;0.04013472855603084;5.072599999999349E-9
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=150;0.007540258775832864;6.343533059918108E-8 ;0.0039251325564373385;6.41681672669077E-8;0.0020453145152454777;6.404801440432184E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.baselineRaw;size=10000000&threshold=2&workers=0;3.3061445053805816E-4;0.02238827131899751 ;8.739785438827141E-5;0.022397632986997602;2.6941558241588837E-4;0.022401709396997604
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.pipeline.PipelineSeqMultiple.bulk_ifs;size=100000;2.8098169241630444E-4;6.844218879999074E-5 ;3.7975554967095704E-5;6.84255615999907E-5;0.001803558253377524;6.854636799999056E-5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.chain.ChainLambdaCap0.call2;;0.01825545565779052;3.317883576715402E-8 ;0.07650994353056673;3.009100000000054E-8;0.003983984294231968;3.271381414424382E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoQueued.test;size=10000000&threshold=2&workers=0;0.015449444526725253;0.005927323034917546 ;0.0015460153513557895;0.005846166738599986;0.012617167751714176;0.005910790631989688
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleBindToBinding.testBind_C1;;0.027583912976711034;1.4259587463702921E-7 ;0.016556345710485587;1.4106560000000136E-7;0.021611255300871157;1.4176706023614313E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesArrayElementGetter.baselineRaw;;1.6416009786102137E-4;3.4303630363035504E-8 ;0.02449413960005642;3.3457899999996356E-8;0.0013178610997728324;3.4343199999999076E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleInvokeWithArgs.baselineInvokeExact;;0.011542639992610959;3.859599799900094E-8 ;0.01759759686774809;3.835957191438452E-8;0.006731509414247716;3.878385677135512E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.DictionaryWordValue.Bulk.bulk_seq_inner;;0.037885610079706256;0.6931755237300141 ;0.005347491035099905;0.6643013132999968;0.05860850339645829;0.7070157796200035
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.test;size=10000000&threshold=2&workers=0;0.09329034854594176;0.003291115708737857 ;0.0027277312185387537;0.0030184964059999926;0.11122889660361568;0.003345115853697591
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.baselineRaw;size=10000000&threshold=6&workers=0;2.749352185983378E-4;0.02239876890699789 ;3.96461380233637E-4;0.022396046121997776;1.7856079945299808E-4;0.022400928168998042
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodTypeAppendParams.test_A1;;0.054414329383020044;1.2450145072536117E-7 ;9.725492851360151E-4;1.3179401760704374E-7;0.009763232860180882;1.329514514514532E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.Map.seq_invoke;size=100000;0.026528993675376755;1.0540558695869826E-4 ;2.1428582113525163E-4;1.0265954560000499E-4;2.8357360188156333;3.938593151999545E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoQueued.test;size=10000000&threshold=8&workers=0;0.021937907544512747;0.02392585674299986 ;0.005417745064547286;0.023285399607000008;0.017266427302707;0.023816486920999854
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetByte;size=1000;0.22177362423193048;1.5493732714138282E-6 ;0.006782908780718189;1.9773989442696096E-6;0.03715271226953676;2.06487050657826E-6
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ThreadStartJoin.test;;0.009560102746733357;8.44849771377134E-4 ;0.010932304275030225;8.459980974097406E-4;0.014367761579974214;8.488730578115641E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutInt;size=100000;0.3651847340139389;1.061717675228557E-6 ;0.018998865006821575;1.7042581739666864E-6;0.16012807518483207;1.4046714300724978E-6
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lang.InstanceOf.instanceOfInterfacePartialRemove;;0.0;0.0 ;0.0;0.0;0.0;0.0
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesFoldArguments.invoke_Raw;;0.0073877330346396874;3.918505551665511E-8 ;0.009415382400259187;3.926392639263925E-8;0.01691414984166495;3.9555611122224755E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.Locks.testSynchronizedBlock;;0.0022878341756795706;8.380750000001186E-8 ;0.0012092775629510832;8.371731519457061E-8;0.0016809105205779495;8.375675135028215E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testLong;length=1200;0.0033184317293131205;3.448641864186417E-7 ;7.83083694284703E-4;3.457414482896576E-7;4.339730653399876E-4;3.4586224489797657E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.io.FileChannelWrite.test;fileSize=1000000;0.0017742501048132464;1.0479748000000007E-6 ;0.012357629187517039;1.0331911764705932E-6;0.001357832419524807;1.0446982698269768E-6
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.reflect.Clazz.getConstructor;;9.24316204429676E-4;6.716773418735097E-8 ;0.0011713185151962513;6.730862344938051E-8;0.0057526612749951855;6.761662655435277E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleAsVarargsCollector.baselineRawCached;;0.003503728641793158;3.446409999999882E-8 ;0.004048123156151551;3.448279655931076E-8;9.028188333681797E-5;3.434686937387316E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyAligned.testInt;length=150;0.0036265689824042102;6.362615046018481E-8 ;0.005973427730535441;6.377493247974493E-8;0.0014877673536242142;6.330192076830842E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleProxiesAsIFInstance.baselineAllocCompute;;0.004554718792181722;3.7401240124015056E-8 ;0.0011628197171882348;3.761606160616401E-8;0.0019022411484341806;3.750090000000242E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesThrowException.testInvokeCached;;0.025794940615835094;1.882977595519143E-7 ;3.749161479360552E-4;1.836315894768439E-7;0.014481136213911894;1.8622096628988887E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesFilterReturn.baselineMH;;0.0041134941107344725;3.9053710742149014E-8 ;0.0026729936166002277;3.9110200000000346E-8;0.003003398526630896;3.9332799839951796E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.Limit.seq_limit1;size=100000;2.81488661943774E-4;8.310633575464578E-8 ;0.004703399703257727;8.347372116349524E-8;0.008545538681479892;8.379293739968418E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesArrayElementGetter.testCreate;;0.0017185593541793054;3.7627062706272254E-8 ;0.002059819075851288;3.7614200000001594E-8;0.00303615776331978;3.7577400000001424E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.compiler.InterfaceCalls.testSingle;;0.0029599061332303833;3.3600160015997826E-8 ;0.0037200359464155675;3.36256251250214E-8;6.478714288673526E-4;3.3522704540904474E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testLong;length=20;0.003522981804220948;4.6686812087253135E-8 ;6.290116881023655E-4;4.682239999999997E-8;6.860448187372414E-4;4.6819727891156436E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.crypto.full.AESBench.encrypt;algorithm=AES_ECB_NoPadding&dataSize=16384&keyLength=128;0.010926325904629164;1.884757427228167E-5 ;0.0014771372319966058;1.908393198639723E-5;0.0030423714615079867;1.9113758751750396E-5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodTypeInsertParams.testInsert_A1;;0.0016712264880170968;1.2607861792689075E-7 ;3.6494929017694133E-6;1.2628921568627537E-7;0.008228322990600834;1.273288288288287E-7
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopy.arrayCopyObjectNonConst;;0.01559280311549327;7.153245324532095E-8 ;0.002461253972608435;7.026083041520512E-8;0.0027463749696631234;7.024074814962731E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.Decomposition.saturated_sequential;N=1000&Q=1000;0.0011587590912014445;0.0023894732799997057 ;0.0011493201471963754;0.002389450751999739;8.635775691521186E-4;0.002388768767999704
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.Filter.seq_chain_123;size=100000;0.22057447377331507;0.0013814747135999696 ;0.001238588535282803;0.001133225232923315;0.3196440205101958;0.0014936039417999599
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.test;size=10000000&threshold=3&workers=0;0.05994228718479799;0.003298423193999998 ;0.010724500441029017;0.0035463749613999646;0.022923621346446987;0.003589178570999997
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.pipeline.PipelineSeqMultiple.bulk_foreach_anon;size=100000;3.1898290449916544E-4;6.847942399999074E-5 ;4.4201382545960843E-4;6.842732799999068E-5;5.4036377138189096E-5;6.845388799999078E-5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testBulkPut;size=10;4.5845852535786324E-4;6.339093456073856E-8 ;0.006277079914446593;6.302191753402723E-8;0.004580124232994143;6.371048152968429E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.IntegerMax.Bulk.bulk_par_inner;;0.03309975544187438;0.008078211751325379 ;0.006163964213890649;0.00786759024640006;0.04762634875148697;0.00819180087586277
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.chain.ChainLambdaCap4.call8;;8.075707769203966E-4;2.8702232008809486E-8 ;0.0046006841990264835;2.8547128276968288E-8;0.003259887941127304;2.858558106888801E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.Filter.par_chain_111;size=100000;0.06341544622547302;2.068869013322648E-4 ;0.014007967518526288;1.9727470300601182E-4;0.050163342618385176;2.0430871172524343E-4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.LookupDefaultFind.testVirtual;;0.004220578087335447;1.1510226090436146E-6 ;0.0035141071708303384;1.1518392196098053E-6;0.007755674197650331;1.1648659731946342E-6
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodTypeAcquire.testMultiPType_Arg;;0.06528941456343285;6.173298586749479E-8 ;0.00952656184843148;6.667420905086043E-8;0.00509756211731871;6.570835838845407E-8
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.compiler.InterfaceCalls.testAC1;;0.0048783440342120565;3.437121136340664E-8 ;0.004982603176470368;3.43676102830828E-8;0.0020372824074499363;3.446934080223906E-8
