byte-buddy;JCTools;jenetics;jmh-core;jdk;log4j2;protostuff;RxJava;SquidLib;zipkin
0.04097498056725235;0.03991718904579844;0.007159597917273386;1.7592469120231158E-4;0.06376711740648888;0.0013651627228831176;0.004142046185706905;0.006670089072634333;0.0016431071669116282;0.0014495540153367514
0.2355715963789502;2.795159116486534E-4;0.0584099999598271;6.519978524278658E-4;0.002511836331366757;0.007982594504987839;0.0029369752804886406;9.405737094397848E-4;0.0029224582595974713;0.015332481486645344
0.0053724450830234804;0.02951535148450557;0.001207135187030195;0.0013172890758352818;0.0026226196404544044;0.03729575095294568;0.006326351497203397;0.005253744115881087;3.4406027098721204E-4;0.017855441231615643
0.16311065163500915;0.16453980895697262;0.007710547932470613;3.3394506633466214E-4;2.43884707328057E-4;0.018765665210535243;0.0025465203589294383;0.004516440193959692;0.008975931659093161;0.06817840877536319
0.010373156440653064;0.31798184705794297;6.062350614384204E-4;3.0146604874414784E-4;0.013541886139158854;0.00845644611285401;0.00570993553105148;0.0018229485441469961;0.0027281219262418333;3.071212197020001E-4
0.008109702991275225;0.01339638314489544;0.005375573166128023;4.946392346095729E-4;0.004955836720366813;0.00610501245600692;0.013908787750624763;0.0023858036101158664;0.004200185365829556;0.005136727680337572
0.03878195544423857;0.012401369805135287;0.001431671584501082;0.0013899953759690664;0.004454146295804762;0.006487571567733497;6.744702701222405E-5;7.095720341101508E-4;0.21056576681790407;0.0034150142288917884
0.08584152820351454;0.029735963391673503;0.0072587364025092915;0.003516758256944086;0.0016627415949422852;0.014893150501140706;0.002953326151508673;0.0015940605559088272;0.01733187718924467;0.004445985386325901
3.99980077973483E-4;6.649252495909419E-4;0.112095253618123;0.006142738868712971;0.007329897918050277;0.012436255713523359;0.017942559066496333;1.027939706881309E-4;1.3553387640508063E-4;0.004790776336049074
0.011832866765439487;1.7195965743554975E-4;0.0;6.151489124550658E-5;0.052865131693518475;0.12170468947556301;0.00836290601855838;0.026959363026776595;0.011246289765637796;0.008534884966722833
0.016393873762972078;0.05045989807301354;0.001195637992254639;8.169647895039933E-5;0.0037629828091971795;0.01467538754507669;1.3526948512532222E-5;0.02558718520572678;3.0227421991435577E-5;0.007347732036090182
0.00115904957934454;0.012007621007663172;2.994707299771582E-4;1.0223809990916877E-4;0.002138215963667034;0.004052476572940278;0.0017526415114499372;0.00561594866249604;0.0021717729271322206;0.008789702707932445
7.513602361519656E-4;0.013280131103016957;0.0013983220135844743;0.0026094569152351754;0.0071050893430166795;0.0049618556850585804;0.00755841102938104;0.03953509459903293;0.0018961609154031223;0.0022172321274385176
0.00294262994937744;0.013420667955821086;0.0;0.0013586326758692202;0.01139817890057615;0.013656680196657112;0.012120592017931364;0.08015091728047241;0.017131569206888075;0.004311300465617451
0.002144304085578419;0.00942519352925597;0.0;0.019608125097702933;0.012503610587690783;0.0029526816608480555;0.0016311172478002955;0.004329053034846764;0.0016251281025241315;0.012464936753848077
0.05923802359129837;0.015432105577100286;0.0;0.0027661963241664145;0.01567709264246986;0.0034137790303929716;0.03217003723770229;0.009474669246964718;0.0017616890632263793;4.4940090799472365E-4
0.08791720931124036;0.0019245768314584133;0.0;0.0015056600629785866;0.1400812048893173;0.009056623961676058;0.014500946304744744;0.0016257560638264223;4.687968796817099E-4;0.002159257087921307
0.009442936254103973;0.0240289510769236;0.0;7.28174734921927E-4;7.911308214836321E-5;0.03666658099683695;;0.001252861389600568;0.00469175820011225;0.044095070426110716
0.018409637426328063;0.016965365410409827;0.031880627976806464;3.5854336753682325E-4;4.7340283859531596E-4;0.03451873133733918;;5.813516179120626E-6;0.011650989782538534;0.005726237638589593
0.05570327335981551;0.004599396296081859;0.0;0.0024790048054190716;4.228278183870948E-5;0.0017164250151180394;;0.00384392465113903;0.008673593379502798;0.022714536136033248
0.023805131059367213;0.00536589602591242;0.0043860917248288445;0.0054657387680063785;0.008558958286975171;0.009561726106868118;;0.0016924738816590512;0.006469142441003495;0.012017172168294676
0.015998767174912;3.846312702625587E-4;2.9985007496280414E-4;0.0016049280077478079;0.0022089313164470603;4.270554306706753E-4;;0.01493780199638639;0.007838474573729881;0.06317794164559198
0.02466226066145083;0.024185541171663494;1.999200719440264E-4;0.003218627188607437;4.440683155355618E-4;0.011652453711654687;;0.16182021612415964;0.0035462557101542114;0.06217714200674851
5.814126204974901E-4;0.027504280411715598;0.0;0.00405117649422837;0.010812031970594993;0.00883716427764314;;0.011002260740666014;0.002214446912232715;0.009347885605031081
0.11823415500868095;0.07794011878783591;0.004482338184117141;0.05080987534231518;0.008760550160978653;9.589484894010347E-4;;0.0019395478721995207;0.024573290868796338;0.008373978252725012
;0.023444430766155988;0.0018168245639077485;0.0016374653957360596;0.01292175002466145;7.692056246910717E-5;;0.002281197977733296;6.925080093150848E-4;8.567752982084897E-4
;0.10258404503204344;;7.313385605316469E-4;0.021939230588431835;0.017203597570712548;;0.005467907718323839;6.381122843439613E-4;0.010505404017815634
;0.009610363905971697;;1.0519588910373745E-4;0.04112912537913327;0.00698376356544772;;0.07412833730124557;1.956188822271887E-5;0.006686786882426077
;0.002026935190494017;;0.00882922553926202;0.021120737188282224;0.003678084081450317;;0.00355986759280702;2.151399879877225E-4;0.009019340886648575
;0.0010767725467900613;;0.04190961796021353;0.00699287543091609;0.0691715915815726;;0.007307080434589164;0.0041562419433957;0.010089556485546325
;0.022092966629845057;;0.0013047299429691517;0.005839056759845418;0.017282221247716167;;0.0011404071690626072;0.07019117454582458;3.508811805197354E-4
;0.2929799624566569;;0.019434453656957063;0.04529967868421547;0.010298248095004903;;0.01059391253028985;9.026946527724844E-4;0.00493487871009024
;0.011438494620419792;;6.979177421211347E-4;0.006320473989544606;0.03713400625482621;;0.003877619147810485;0.052142394060626485;0.07194404380618513
;0.010009442183839923;;0.0028027179473755215;0.006642394060523249;0.019383997801236008;;0.003914988350874449;0.020533213929576632;4.690599735286405E-4
;0.014351724708493996;;0.0030822974169213424;5.191186592456987E-4;0.005673183773444168;;0.04609594905891301;0.010548709712804749;0.004450583753312531
;0.016471062156539373;;0.0388611413276676;0.001427696115163135;7.42937033683555E-4;;2.8518581380676533E-4;0.023259371050603495;0.014608110520091921
;0.07592558223616186;;0.001138808880378095;0.057782010021748764;0.005154366614807282;;0.08001380707049144;0.010948728818599762;0.0013303253863459208
;0.16148122028486434;;9.030368473632588E-4;0.03834948394476401;0.005026991627559152;;0.0034955449902089875;0.003690761399173237;0.01447509221368204
;0.02617998490754725;;2.776534121129437E-5;0.002687401104428444;0.0015458895191401423;;0.007326482675088508;0.011748903459706472;0.005113834432622477
;0.0321223877274901;;0.007582527771787473;0.011001110082447862;0.00698192280752552;;0.004678926556005658;0.005433320511996742;0.008831673691320763
;0.021955632155009286;;4.226296477267688E-4;0.001352558713253904;0.0011291137804940732;;0.004027445170960986;0.05510828703549531;0.02561005079173495
;0.007128343452474484;;6.756638169534979E-4;0.0024415319040027583;0.031003980363905836;;0.05087693837672369;0.011995510462568415;0.013089511699506229
;0.022757117784963254;;9.638591782601402E-5;2.3022546399564803E-4;0.02214946108122029;;0.0027107856463641777;7.803278531786084E-4;2.5210324889601843E-4
;0.16568271376084565;;0.006169742700539604;0.36186368146984804;0.02741681055990486;;7.56440424818372E-5;0.00858117335733799;0.003872609477063027
;0.007681826720808194;;0.009525167220771458;0.0024909573933127316;0.009657562563242017;;0.010485444546738831;0.005508714152028471;0.007171369689217277
;0.026884949960978344;;0.007893382479856714;0.005590453095078107;0.0017974680371769525;;9.143908134192635E-4;0.19466090183097895;0.002881670419521587
;0.0015758514193529027;;7.376785613639747E-4;0.03056955307728959;0.012601507207836926;;0.15552085629698242;0.0017504566626660445;1.2392532390159694E-5
;1.2128733925209634E-4;;4.35759484095688E-4;0.01278658420960177;3.3801167373592733E-4;;0.0022305497854342438;0.024818124814266374;
;0.005856636986183661;;5.470393384785499E-4;0.01741100899638459;0.007158228352535323;;7.247987990381954E-4;0.1826230093000012;
;0.008102941479504522;;0.0010139407477007811;0.015011044155945896;6.226500503292431E-5;;0.0012044306564009677;0.0044754255143503174;
;4.1946649274948733E-4;;0.004458477531876337;0.0031297892111628034;1.0911436380500739E-4;;0.011844733281131337;7.903358415143336E-4;
;0.015605350416790342;;0.005416265978305579;4.6476076526058563E-4;0.011037544023446033;;0.038236414328598034;0.015762642701579677;
;0.01418850060129584;;0.0027424663924766612;0.01601708657161449;0.00785669687768098;;0.003313272407708734;0.019945317336370838;
;0.0180023378335763;;0.0013646787156098572;0.001212126862407903;0.0011833064484587652;;0.042832025664792495;0.1298937026750977;
;8.511420164217798E-4;;0.012030016788833975;4.4357046973031444E-4;0.003385621953079343;;0.001304533503638794;0.05825369065980235;
;5.066867294123423E-4;;0.0017255467741538189;5.881724062473115E-4;0.022492737584117295;;0.012896304390390911;0.0035086321772204165;
;0.00409669025299908;;0.001251640987380398;5.091306621911595E-4;0.005260843823695072;;9.91719282853576E-4;0.004715605871850048;
;0.06479954796398046;;0.0038882655935910115;1.0638591612299741E-4;0.018802590374966566;;1.670342880708553E-4;0.010442685172704302;
;0.004358672171680622;;0.0037491305374992567;9.045785424044439E-5;0.01139036402009408;;2.468696928734637E-4;0.0027608672715826454;
;0.08443482536725466;;6.709878490429588E-5;0.017652765544443505;0.0070948805665287384;;0.005727381688963584;0.0032930018205048484;
;6.566793901081613E-4;;6.647059176509984E-4;1.5216229646264345E-4;0.005318510188567993;;0.021441774737805952;3.508915566257098E-4;
;0.05057165363824889;;0.013935598066580734;0.015243122133158149;0.020780192043537538;;0.03606421990282116;0.006546078428298241;
;0.012572681836253263;;0.01102691061291683;0.0011888444280829802;0.02353548289505336;;0.01702775474058793;0.005051575851213963;
;0.16318479901659577;;0.0010071284331769625;0.5929926136412949;0.08152170693985594;;4.706962218770094E-6;0.002554915402854796;
;0.05236447092766383;;1.1626475536563596E-4;3.739835110312395E-4;0.024407967232020544;;8.267702725446302E-4;5.474528196582895E-4;
;8.135596899652153E-4;;5.455848191293633E-5;0.00734582229408598;0.0035397266810601735;;0.007467363005025929;0.003089350366857646;
;0.058331507278099104;;0.0013465353873596264;0.0033425624972447388;0.017268455088666146;;0.006491578507678231;0.010358945587077395;
;0.0015603353884066085;;0.005315367885755595;0.0029056349301468387;0.006683961991731158;;9.130973426985101E-4;0.005816642833078145;
;0.044566500839852585;;0.006520069044580801;0.022003329086422996;0.05949699096721117;;0.004457742822435273;0.019174930086560238;
;0.001077035521234615;;2.822885025289823E-4;5.355638890174319E-4;0.011996589918089162;;0.00217767836594418;1.780966277923346E-4;
;0.001531598557340974;;0.0022792436233924906;0.0037509430738781324;0.007614614591137547;;1.7915230106679836E-4;0.011961114499645875;
;0.06634745653140417;;8.18167632512079E-4;2.571206267469872E-4;0.01091574865638667;;0.01622607366479789;0.012883928018615487;
;0.028966688308456057;;0.0037005737037857367;0.0013481740005121257;0.019361136003685164;;0.003996480300475946;0.004107498469707926;
;0.02726569218607;;0.0022348407164602957;0.0022753595902620383;0.010397775811813892;;9.975601450872285E-4;0.03432242642809946;
;0.018095271835699256;;4.599323417884271E-4;4.732611669213682E-4;0.03168101888473718;;0.04946191447688286;0.04423015409589082;
;0.14642313191741907;;0.0018496733072219662;0.00979801558450788;0.013703472678787243;;0.00447251934210624;0.0013670072211813267;
;1.497454327643588E-4;;0.004922121052353456;9.540559414763505E-4;0.005446479918792768;;0.00414378653242975;0.00996562979848048;
;0.03264806192125003;;0.029740841536113005;0.12889877142156236;0.016359001753145863;;0.019053542248197664;0.007563662347653377;
;0.032715335196793593;;6.150385377247103E-4;0.018829956093716627;0.0013685736974731189;;0.0058002905196281596;0.0027720877673020894;
;0.020978101039303754;;0.009017376840984248;4.807025371587059E-4;1.803755604623536E-4;;5.623589244292404E-4;0.009687199860037854;
;0.001148598957167568;;0.01347813335970438;0.0018100489362662397;0.02047795779514172;;0.009007469855663475;0.004117056594213353;
;1.7996785231488843E-4;;0.00219222972127886;0.003267206533316247;0.054155110267284146;;0.01888353399540188;0.004911921260671193;
;0.0022462936155349666;;1.6123689724611978E-4;0.02514120667348263;0.004859089142232653;;0.05158120074268613;0.00313275661845136;
;0.02555521693007401;;0.0023206142361360538;0.028944688834327437;0.1427763353155871;;0.03141756986347555;0.0017613930749915685;
;0.015202101172448912;;6.168645069526413E-4;0.001039788574651812;9.812118881025178E-4;;0.009630034285301958;0.20331664749287515;
;0.02659577583446948;;0.014723176742473587;5.04705737658373E-5;0.07195730001805378;;0.002021485683953772;8.111177909642109E-4;
;0.025221072645944975;;0.002008657980072881;0.0019341630167161172;0.005534170094397384;;0.010307106407477784;0.0032203748518310205;
;0.008633865161770338;;0.009955453959358929;0.2844026216962695;0.02619402666980819;;0.0031801908607789198;0.0014886915182763527;
;0.0016634992004129767;;4.949222323202829E-4;6.48916730143112E-4;4.669170143336565E-4;;0.11393504486775075;0.006473430835922223;
;0.0828979870950044;;0.004492035387918536;0.0013707414084727088;0.013534943553581424;;0.004840491269510139;0.016892812493201514;
;0.020522186194836367;;5.547025711931663E-4;0.013843224807221888;0.040114306975099434;;0.09198611076776042;9.550644442359868E-4;
;0.012942532834721687;;0.016012692528492245;0.009331525181032863;0.009298121363177314;;0.0032710068140324733;0.004770793834357523;
;8.885871464379136E-4;;9.024738498162321E-4;0.2928786392709195;0.006713804210599195;;0.0058500069611692185;0.03885931301271639;
;0.05255544005091117;;0.001549694954632086;0.003678776419902219;0.018372118488113376;;0.00419782237962818;0.004395604696138644;
;0.0016713744098288963;;0.0011027090172288645;7.595869932066623E-4;0.03664853383570632;;6.447669772424724E-5;0.01014724967198144;
;0.011268539796313481;;2.2307549070832433E-4;0.47987610658509383;0.001969896006088989;;0.023376451312203672;0.0075070586879539825;
;0.0012488760115900721;;;3.3857487846944423E-4;8.923256934708634E-4;;0.008166448755762445;0.0044998357383482235;
;0.049262224894716655;;;0.0018508040997309294;0.021333422692772386;;0.010126522711748631;0.010551494163485997;
;0.005204482325885995;;;0.007283125732727713;0.0036219436882662936;;0.017403724358863837;0.07625889815639575;
;0.0164233088022403;;;0.03341286046441794;0.015680968681714313;;0.005535623220330077;0.0032799416280113736;
;0.03269132341786063;;;0.01130381936354441;0.003177974381351145;;0.013784068651815362;0.0036092442708828276;
;0.05779244949214646;;;0.1638121477336807;0.004921984647190625;;0.1225806520153836;0.001173624436636267;
;0.010373302946210972;;;0.013079779192035068;0.0031648515509522523;;0.0032360554914154793;0.004498939174284011;
;2.906363652723787E-4;;;0.0012921415393916114;0.0029508603617831586;;0.21273785959054003;0.007690264381760237;
;0.014006903615439215;;;0.01132335885996505;0.024739291466491453;;0.002170699979595403;0.0010392899744253725;
;0.10078811751096683;;;5.859373343245489E-4;0.01482252914101978;;0.004526579191942659;0.010499055916479927;
;0.08185460657044441;;;5.445257595806385E-4;0.004650905862485288;;0.009202697333196896;0.013254870719397127;
;0.003705284021292665;;;0.2853858128277431;0.09643087086095248;;0.01846148272588044;0.00850035194579668;
;8.817052186425034E-4;;;0.0027163985120375322;0.16493471705106366;;0.016765049753519667;0.012509040628230439;
;0.004776777391170217;;;1.3115905829486074E-4;0.043606403623339896;;0.006556646350414974;0.004935785762585132;
;0.02182260316986162;;;0.031945278941895694;0.0019859367585144394;;0.013111606105756013;0.004910552842591898;
;7.639759384625577E-4;;;4.987499146248409E-4;0.011397228400592097;;0.001761481509806484;0.06379099216475148;
;0.007703571364412465;;;0.08253225379986984;0.014310364643615348;;0.012045248819489984;3.8362508215239455E-4;
;0.0016076471070587406;;;0.016298966392201297;1.5788350316014998E-6;;0.004144334117685444;0.001144712123453795;
;3.0124958237764954E-4;;;0.001604124892582437;0.04749681319934185;;0.004172698471859526;0.011398370464914875;
;0.0025192155202586886;;;0.0019174686308824906;0.031804574085019466;;0.05656991868636552;0.002197288199389913;
;0.0047636975513036806;;;0.016392947263941138;0.011998815472073598;;0.009736161904389418;0.01214662509330644;
;8.576929263026667E-4;;;0.013476573942581282;0.04323952294817679;;0.002004229268840918;0.010673299209388754;
;0.0044029534602427756;;;8.738115265466417E-4;0.006922805653888142;;0.017962012266208527;2.0849695278535307E-4;
;0.05844136663438304;;;0.010957389393357442;0.01157419656193126;;0.0026807782295257265;0.010226000004940783;
;0.009260297282524421;;;0.026360475616630685;0.01145182226864283;;0.04537086309253269;0.005812434868771366;
;0.12077773152825932;;;0.0014127750552588303;0.01468442962921368;;1.244139152878354E-4;1.647199760393958E-4;
;0.007311315493318871;;;0.0017630602023920305;1.6788779710597002E-4;;0.0022769311718899843;0.04511325640919228;
;5.924414771107944E-5;;;0.0035633319883143777;0.009881454998081018;;0.008561847471663997;0.034333269720857706;
;1.2136080372981972E-4;;;0.001769301331848716;0.05676291172368175;;0.008030295373806506;0.016039836089551285;
;0.0025042476882314313;;;0.020195127651421396;0.005989030792656225;;1.0476130318171073E-4;0.03556281414069995;
;0.005462591270139927;;;0.019900620208955777;0.01965973259181597;;0.0024176701189706495;0.005455291093845238;
;0.0033755136587301227;;;0.011023426892938892;0.010958713556111777;;0.0013695219823772753;0.01191429202620331;
;6.388254417284411E-4;;;0.004503504583341367;0.0022334686220546462;;9.969204758497607E-4;0.007006885933365181;
;0.03408525064421908;;;0.0034951683197286254;0.024058062383528922;;0.00471628136896296;0.003557615807458836;
;0.028568733062623863;;;0.0927074430003606;0.0019164051664126713;;0.0023269795129490234;0.00225522050855842;
;0.0016334566833937636;;;2.3292284479836667E-5;2.170459149064552E-4;;0.00364388169041141;0.017532774770341764;
;0.03239953496347425;;;6.242005142672591E-4;5.964870827466218E-4;;0.003749793856229422;0.001637497444989311;
;8.87795292391802E-4;;;0.009523780840205998;0.003160471882935556;;9.071633419193148E-4;0.0236611383892662;
;;;;0.0020941948233156316;0.010641659498101363;;0.003550901104362403;0.009559102230053296;
;;;;0.05068390306035986;6.904537201595229E-4;;0.05605357614010331;0.0049015878705995775;
;;;;0.006275937055156167;0.02767721635690712;;0.0016403743690098782;0.02582400439208854;
;;;;0.0036048100119996374;8.873002731766277E-4;;0.07519475307465218;0.008825682222414644;
;;;;0.5163099329690491;0.009015589306750948;;0.025729800523692448;0.07147929729143321;
;;;;0.043262467344622246;8.993658357241419E-4;;0.00495649718506419;0.003920593395450145;
;;;;0.0011604854627487171;0.006327995923474328;;0.0022482189716122036;7.477310432606465E-4;
;;;;0.024386621669360786;0.029165478686609125;;0.02694339218179309;0.004433299749951658;
;;;;0.15618185339145674;0.0404835986858153;;0.0035376758671918918;0.020891455948434445;
;;;;0.19664139026822347;0.05288451446604725;;0.010082797250706044;0.001079737460520258;
;;;;0.0019821677190433595;0.02004901607629961;;0.012271331883335845;0.012760627344113429;
;;;;0.0052493417903540784;0.014153208348350432;;1.3967553340821226E-5;0.0011927503614477253;
;;;;0.33265993963296003;0.004983588012289708;;0.00395771462550587;0.021121489650906322;
;;;;0.041759698742159124;0.04732062567661044;;0.0069972084541303214;0.0033544105564631277;
;;;;5.234192361569523E-4;0.012931863414272993;;0.028097195092261495;0.0031590953780248343;
;;;;0.001364779101986624;0.008156735315853147;;0.055293613285471666;0.023491822181259003;
;;;;0.056465710208345676;0.024820520550336456;;0.004566736678432548;0.01165474667887656;
;;;;0.6468689078640109;0.006361689871613008;;0.012512833527720035;0.021880343088307663;
;;;;0.010410546155555478;0.04110636165817039;;0.04161488682622805;0.001754809091735643;
;;;;0.0010284669168688643;0.03459102058457142;;0.001070386333643203;0.0019691618019533896;
;;;;0.031040779332625945;0.00970037210249064;;0.012125102346286942;3.944129040074351E-4;
;;;;0.010533643999670494;0.019784252920417522;;0.09356197736178784;0.020512191103765565;
;;;;0.008962483044636427;0.004211463007671501;;0.005033588051012172;0.018954603827011418;
;;;;0.002561650856585773;0.0015747300297294098;;0.01776321244346324;0.044816179608669904;
;;;;4.7413974546972604E-4;4.7486586274847475E-4;;0.005765673768643564;0.002748352863416015;
;;;;0.0014037367364179154;6.746581611695168E-4;;0.008801997971096043;0.009949090359638868;
;;;;6.778460308796141E-4;0.046869753567183814;;0.008610977825743937;0.17445496847881747;
;;;;0.007465099939231168;0.024658559330343666;;0.007072189765088055;0.0026203627949243913;
;;;;0.0046493342221818335;0.002537467578316077;;0.003451681110588245;1.3542951932099534E-4;
;;;;0.004623733385033857;0.013634828758582351;;0.04639430686611401;0.007299534930845342;
;;;;0.05442202178821676;0.0011567342520131252;;0.005633771439180535;0.008562928783081292;
;;;;0.026622588846192397;0.005017955538673791;;8.422018031961631E-5;0.01467471374621554;
;;;;0.0040757494295373675;0.006895698558411656;;0.0011141779935914808;0.1715296923115477;
;;;;3.821496212097486E-4;0.007280780256490926;;1.5156163019169888E-4;0.057839082700588906;
;;;;3.8806987667294734E-4;0.014039892360653283;;0.0030373614074050703;0.0035046968053550343;
;;;;0.0015347830772226567;0.005182271370847591;;0.02616663617634285;0.03207418335589762;
;;;;4.719394694454593E-4;0.002363529370256412;;0.03752618658716833;1.26482574353326E-4;
;;;;0.027587043104613684;0.012588959518893827;;0.004690554953015846;0.0019956007513091123;
;;;;7.392882694347014E-4;0.011989759713348702;;0.003996343143631953;0.0050161499599591375;
;;;;0.4133117060825523;0.01762823789266177;;0.1253296339380472;0.010527114272121718;
;;;;0.10020964656261167;5.176548416747639E-4;;0.06338735295340392;0.009493329894082247;
;;;;0.2842988893014796;0.018371884793790372;;0.09188384670442962;0.004484560613198241;
;;;;0.00159579127186249;0.0013705484552387626;;0.0074814347965366235;0.01047974456242895;
;;;;0.0011847563114184556;0.0014858511755736492;;0.014149306849944754;0.13184208431697386;
;;;;0.005286630556038618;0.0013321862614330549;;0.0036074366142802017;0.019569777080195694;
;;;;9.664453367438375E-4;0.008359340075307031;;0.008729155540086353;0.009948516726322465;
;;;;0.053373752455723844;0.0125834417994104;;0.012759873920470621;0.02414039876449836;
;;;;0.4533369617729557;0.0047632975770572905;;0.0032785570156508292;0.002453311145369508;
;;;;0.2544968149494553;0.05556888266320503;;0.46147593978744217;0.02693648395458481;
;;;;0.003517419016862755;0.009255803580753286;;0.012486023053207118;0.0036143999632105572;
;;;;1.3074187248385272E-6;0.002104163618670274;;0.0045739430138080905;0.0042877357398432014;
;;;;0.013109385369407311;0.004278496740719118;;0.0057342767017920515;1.1402168227880871E-4;
;;;;0.011008861659521862;0.0233718046248792;;0.008006603200522822;0.011262222340769235;
;;;;5.349464540437276E-4;0.008102412852930785;;8.539367331721337E-4;0.029523052223981106;
;;;;0.005430063629812576;0.008659099877788456;;5.085443157590852E-4;0.005397459544919325;
;;;;0.005221033677353493;0.0030562423386053528;;0.00640203492513125;0.04534604128872177;
;;;;0.01490140983107735;0.022005764964673435;;0.0068461774124128905;0.03584573075141284;
;;;;0.034643434114566496;0.01567248423708434;;0.0024092014540784135;0.004400435450098494;
;;;;6.222083211822049E-4;0.03833088485683045;;0.004858410555376835;0.26317926857518703;
;;;;0.00948322075792063;0.002158983376988166;;0.00923342237683733;0.004454018306900398;
;;;;0.09685553833207283;0.135093126068639;;4.9732933654178524E-5;0.009400168879566406;
;;;;0.00619402857920015;0.0023809878241496385;;0.01358426065602647;0.007032275623556794;
;;;;0.024471944253676048;0.034364791389999816;;0.003486606580070939;1.3669621677281363E-4;
;;;;3.407370015189315E-4;0.00477752213808158;;0.0052559164910020995;0.005455882808706458;
;;;;0.01909286491219686;0.02044858968155472;;0.001458862166727748;9.77554175662143E-4;
;;;;0.004935634969601699;0.12276738178029545;;0.0027806680316175836;0.0031683552594685693;
;;;;0.0585557198616562;0.0040364112128676854;;0.0025007096906790593;6.359552740947683E-4;
;;;;9.606528210459597E-5;0.001065792007512556;;0.0017305007542286477;0.011613895952451214;
;;;;0.0010427086421195275;0.00333737021427416;;0.013611544269883868;0.0030385138627672115;
;;;;0.003184912754371494;0.009128268919990523;;0.007732715919963162;0.026793039994141732;
;;;;0.0029330972692898083;7.960275517578941E-4;;0.03919640368362565;0.07470515271854694;
;;;;0.013391390401271464;0.0681711973968755;;5.825059449415804E-5;4.987409308034874E-4;
;;;;8.131497611165717E-4;9.078504462658454E-4;;0.053998457567827285;0.0063705325431813176;
;;;;0.005986187346398664;0.05230724691349997;;0.0040874813645241925;0.0064606987910837965;
;;;;0.015556058021078956;0.013597388897199858;;0.0011067765253431894;0.04587239634502316;
;;;;2.819046213905496E-4;0.02311081801021997;;0.017158235721128623;0.010638025712657484;
;;;;0.0033691555996879785;0.0032512716030963507;;0.0053399127191797735;9.96348583759854E-4;
;;;;0.012436963977992876;0.004280236264490922;;0.010560912974936443;0.0016287089527853293;
;;;;0.24358387462729525;0.018277770831017337;;0.09828296170180417;0.0024304951792648577;
;;;;0.011714661333901644;0.04560668448559302;;0.003051300116819977;0.02557442952967426;
;;;;0.0028701524016450097;0.014874237503835541;;0.0141380245237821;0.06837965872177854;
;;;;4.4626767387367927E-4;0.0038854199593850725;;0.04926891599120653;3.198241623310061E-4;
;;;;0.004180107169197367;0.022341506651029963;;0.015343058392726316;0.005636944322271353;
;;;;0.018670455944915343;0.00839389568369786;;0.030466611639456298;0.0022487761717362442;
