byte-buddy;JCTools;jdk;jenetics;jmh-core;log4j2;protostuff;RxJava;SquidLib;zipkin
0.025720768946853045;5.982872330587696E-4;0.004174535334464657;0.012275006318908321;0.005273000628143176;0.04632853705530593;0.003981093781601164;0.0013033312677737108;0.029504166721520564;0.005428113277689106
0.21344820835999379;0.003051174718559313;0.021838363795265048;0.005945277001163873;0.01230631048791997;0.0026162579345043735;0.028632153688949114;0.033700992590706136;5.387509567292836E-4;0.024049107074068266
0.09529563765201865;0.04879964380987645;0.010964505839596406;0.006934515455457424;0.00305231225285163;0.0037109292418731066;2.272722225986623E-4;0.00487105302864288;0.004304286946213098;0.0018016539467937687
0.12072188029125508;0.001038925127542889;0.16261604468726776;0.009588233343907904;0.00346297308490362;0.17951472761895837;0.005518449412501347;7.673214043883991E-4;0.01595840425422901;6.57392234721943E-4
0.07473546512040818;4.557470071636649E-4;0.0019230357754227434;0.006693384354012899;7.376290679477204E-4;0.041156687578089324;0.0037891780189733826;0.057882566851081396;0.023252228233440198;0.0018619585858035137
0.007938700686217715;0.004261125708706959;0.0024951554998947634;0.04148074349998554;0.0030671087861535717;0.003768937854007004;0.006415956448213134;0.005713450144694487;0.0016055377196417808;0.004058610047718791
0.00839349800201794;0.020157429943231886;0.05843941440831979;0.01983738662708512;4.900678785861867E-4;0.019090054224306985;0.026369201528728903;0.003404975493052076;0.009224410403291694;3.4483080068836713E-4
0.09577385408989514;0.022637643459280987;0.008870253245633841;0.0028363458683443588;0.030540600599734846;0.048930351581455866;0.008505799682967607;0.014272709148398732;0.011216779995800175;0.0010401720846084928
0.1283049766684139;0.007790372151877056;7.246246354384311E-4;7.648895984644355E-4;0.003534167799286614;7.631891289893167E-4;0.003964962906585878;0.001225963673021524;0.0045329827826567914;0.0020989020809449865
0.012314746794923837;0.06844085582593396;0.34843253183696066;0.005567933591109631;0.005407731415177475;0.00182575620682357;0.021091533311275334;0.07458694742238414;0.008866197761234762;0.00801221188023904
0.0069735067333047684;0.4105754860013068;0.014817036212841694;0.012856912268178977;0.014237572454045555;0.0770910398821929;0.010750034087572358;0.014551403198828083;0.005891693255554831;0.0022778092981320386
0.02662648502974274;0.007069765097775349;0.05645049201553576;0.0029225565279086263;1.0716091994833477E-4;0.006548607570120657;0.0021174587595409466;0.008806750908364913;0.0022660551145418095;0.020366090242285306
0.0015155759661710233;0.005373524824011655;0.0012963656703826043;0.034451235171336525;0.0014442837706032385;0.009559267083069312;0.006377781259560011;0.0018326650613701423;0.011172416644188554;4.2114129288028934E-4
0.11156028516270289;0.014473371555276726;0.0013980427401631967;0.007797356012586798;0.005232864037396645;0.050831780136459725;0.007932794158443723;2.0185215866863615E-4;1.6089258340290513E-5;9.340582528882813E-5
0.07978026503552593;0.0725274927487427;0.028163454497096563;0.024954412615334598;0.0036520893569516044;0.01941780008269056;0.01464925331242406;7.725770715469871E-4;0.009994256501302035;0.0021439427695228996
0.2755463554253683;8.897410726154131E-4;0.009158264773800884;0.0035717199153405543;3.254210027812121E-4;0.011517686880419875;0.004493800174030227;0.01378748490260051;0.007674617175774445;0.05076526261180714
0.00397638810635903;0.05556532852267215;0.002015372558692885;0.012809610331144139;0.0034830138805984623;0.006625833241708401;0.028031779952054192;0.008189857637550091;0.014646947615152617;0.005828332774514333
0.10736285173396665;0.1649637949238687;4.466529205913172E-4;0.0037419728158119003;8.517997360816265E-4;0.023381352212080264;0.008106906751931708;0.06626764695187215;3.312553912424576E-4;0.04902226912171692
0.020403323940246576;0.3078980112372032;0.01595043117128281;0.010620641873108072;0.007256793226791292;0.011239054693207295;0.011690432322352118;0.018675807967772684;0.0016912387681495833;0.11791986937121979
0.004640712589678353;0.019856237137871657;0.013710815969089074;0.0019650446044089387;0.03639951023630994;0.00581375532783257;0.014442256717389634;0.0025563511775861247;0.008751525450079178;0.0025647230213541317
0.1036919991479952;7.368108459619993E-4;0.003489529890119192;0.02687911550425348;0.007754498960960365;0.00899045590350156;0.0010499521667728384;0.0011012928639891895;0.20021441532042272;0.10279620290764302
0.12922060718282724;0.013300603131754851;0.007461066127477878;0.00797439399416977;0.0028872513211769535;0.02899621424094012;0.0011651028654690032;0.006976671216558428;0.032530715483695016;0.009919167301847498
1.7978809593266476E-4;0.02178541535884193;0.007901430178103297;0.10958973206470057;0.00501434475114948;0.0036533872801176592;0.01373422572209182;0.00286012895385368;0.00180711835213343;0.008029707535811115
0.00313489240870668;0.002611368706759598;0.0608422389943708;0.0;0.0028261237414484164;0.17503134001025278;0.015401582102157363;0.1109143601955529;0.026105416813349214;0.02227581614211327
0.006961171318287995;0.04071903025293788;0.0018142620582810576;5.971914430688008E-4;4.134416381307293E-4;0.0046495491061961935;0.01077638622713506;0.033759428683113546;0.020520768086101593;0.03258549692739232
2.7968662335486894E-4;0.005395174075574882;0.0018587080850529514;6.990213700820425E-4;0.008146056935623092;0.003059609843175992;0.006334573751466621;0.007169060190311827;0.00856769253627676;7.144054172638636E-4
0.021662208166245422;0.014272645537726336;0.021665615557124207;1.3984618618678724E-7;0.002546924592789268;0.0023519992686218405;0.013661325464298102;0.08210690923944952;0.015328615690086478;0.01525297792972724
0.06955096976912123;0.010847633487387709;0.005726306363313061;0.0;0.00411679491996475;0.012163063844298438;0.013703609220513613;0.13230591385517232;0.05506429037842042;0.008846601644477925
0.006409743612740604;0.01131786492402087;0.012016071190700917;0.0;0.018737092278951373;0.0012888427381626544;0.014919762335863895;0.0017727864118508574;0.01741601808323434;0.0065106465861091145
0.1260375267129208;0.012372286979682734;0.0019015616750388542;0.0;0.003959561039484916;0.013176283588868687;0.019312685845195743;0.020169672529402716;0.004259888255497057;0.0017656885264054623
0.13106097231113045;0.011835038116121188;0.45657057448943816;0.0;0.0036784233840200242;0.005694264024123097;0.013488482690045878;0.001607296382664769;0.0054066620024216805;0.0035195314033913405
0.043507157887099135;0.030898415586951278;0.004920399110753149;0.0;9.09374321195866E-4;0.06182092223263336;;0.003660194444791154;0.009047515672554685;0.03370391221486879
0.0806376224447356;0.006146398487713922;0.0012878887387361981;0.04762689294503675;0.016427104722785524;0.023737458891993413;;4.7635239589038925E-4;0.0020618398217023826;9.228953744907509E-4
0.12609521066725615;2.3157286852271142E-4;0.2528990965652482;0.0;0.0013820294648483333;0.002764714610583474;;0.001993613276881745;0.008571702446269924;0.011660013046191908
0.003956069725369549;3.116833768460614E-4;0.03372834596938912;0.004287876518477063;0.007938077962728718;0.009817069637551024;;0.00686045074034114;2.9792397469474707E-5;0.061706852902030374
0.08163139547777964;0.013577709917678038;0.00218367321577273;3.998000999498874E-4;0.004707414421437073;0.0022116805916163607;;0.028181493985614425;0.05895380177449039;0.025836028739890438
