byte-buddy;JCTools;jdk;jenetics;jmh-core;log4j2;protostuff;RxJava;SquidLib;zipkin
0.005700774089665739;0.009444101333071608;9.069674982618015E-4;0.0016461066231370225;0.0032110257243247453;0.0029621578869627463;0.0032709899261491593;3.042679048314012E-4;0.006379718801413747;0.0049219804895391794
0.024774798989152802;0.0025879216437745267;0.01218218719604014;0.002845497549185172;0.010968628512482037;0.004213610399887435;0.002686707304271785;0.001138385568038247;3.8727035331920234E-4;0.02357949864475206
0.010326573070144951;0.006339774551832544;0.004357157142674595;0.007642075631800971;0.0028179269109289695;0.003097003907661433;0.0014500850067882265;0.0013193510707503187;0.007706783761986413;0.0013973056517361249
0.029825527608729807;0.00663518413016051;0.007135080047028897;0.00991718589079893;0.008780899996674307;0.008466504432589117;0.005312586417893339;0.00462996523796555;1.6235936345587731E-4;1.4588465013254392E-4
0.02222109770820946;0.0032145468621609385;0.0015274445823389993;0.004416862260370413;2.4528452628069797E-4;0.013556215921424641;0.004197838094538442;0.00328979956875175;0.017032100830753905;0.010374462626024705
0.020998822450071453;0.030528434483018896;0.008642631480234697;0.01019124740092714;0.005342269709061487;0.00803448213483593;3.8826602953889733E-4;0.004616156656497283;0.015480014584250412;0.0026039680089045003
0.002922311764221752;0.006188060446706167;0.006416558145847739;0.004438839164752739;0.0011865541755948783;0.0026864129869058617;0.024317165212979885;0.0010113603399599658;0.004387613005587543;0.010069729955363593
0.0035994922966124943;0.015086710073480614;0.0026341846899102794;0.00822015382105068;0.029292336038651112;0.0011067242374738218;7.089957569973437E-4;0.001350034225953367;0.010509583553345636;0.0016081607887021843
0.018530315802820274;0.00899289443551532;0.00512228795324976;0.0024036528384117073;0.008590114071380217;9.909231087013026E-6;0.0060486260073527864;0.004069673623399939;0.011233797919625088;0.0067380879317413545
0.16562362178079926;0.00696938832658911;0.0010178708574999362;0.003002769871369604;5.928204089267197E-5;9.88485224872937E-4;0.003359615322685361;6.392994629418336E-4;0.007997859396468465;0.0026440852536608883
7.457749518366974E-4;0.2819937883564845;0.0039479297325135665;0.006954320326912455;0.0020788542185099512;0.023084868122887903;0.012480879528307565;0.0029610278896854414;6.948526621595175E-4;0.003322671850840453
0.001991455399210418;0.01862917604787473;0.0022965996867052585;0.0033523028309390135;6.913934390960774E-4;0.0029580330699736646;0.006845863476806269;0.0019052441207392246;6.98492490970315E-4;0.002543910107383196
0.004521492528059556;0.005197478169773895;0.0022298286533943834;0.01141085910434736;6.660445501806E-4;2.1289041440475387E-4;0.0011140252362240588;0.0015375043764759289;0.0014271259111536816;0.01233486460309341
0.01439231107613681;0.07165612330988136;0.0013980427401631967;0.019156403373897346;0.005360484683084588;0.20811088680901468;0.004439004206940544;0.0015728001375573397;0.011751987904845995;0.0026723708701352766
9.415147950264657E-4;0.018981544589241617;0.0057827072227712994;0.022157863536342415;1.587900792325847E-4;0.031542194689183845;0.02450925328084108;0.009214962383435776;0.009960410370556838;0.0029637623255228673
0.08650325987490037;0.0011205726219984946;1.6991391028486902E-4;8.927447632028906E-4;7.328549587959365E-6;0.005614675416234061;0.0011687876963001331;0.001428225844618325;0.002517574700239278;0.009727260707030005
0.004507089272051346;0.010493641113119123;0.0028863117444393183;0.013659049756811648;0.001212931219935376;0.03893051122560609;0.0011619636347423024;0.0074867534115232726;0.014739944684330375;0.005584827050336694
0.012608314230571516;0.16455643585763313;4.7094235636468973E-4;0.0010789197139881024;1.6217619469360844E-4;0.0035454450084191347;0.0037225676295975507;0.00218503188310204;0.0019172116268895145;0.028592240307798722
0.020141872842525665;0.21781758847401245;0.006871100683308207;0.0036921737818030875;0.002414568399668582;0.001812465002845487;0.002159272386006217;0.010409823639397242;0.003982659652976284;7.050030477824265E-4
0.0033366602854907335;0.0089092966210228;0.0016158707818323403;0.0016767540398529013;0.0023717001065783894;0.007706634086385056;0.008482198937346253;0.0035569593654875;0.004043939478038938;0.002380525425185409
0.014429958459764691;0.008902980303475028;3.330297380426117E-4;0.0013041777807168975;0.007242915014175955;0.009283293370790036;0.005353528361454529;5.145721076371679E-4;0.21999993862575729;0.014632281173969641
0.014149821837751375;0.013261411052123195;0.0067332937676591875;0.0019045291289745414;0.0011435914107504885;0.001921872588942497;0.0019916990101942478;0.007852646255947393;0.054374125072004564;0.007825573320812351
8.5964024705798E-4;0.0010703042474166091;0.0030401005566838;0.08789106815137426;0.0051616715546800584;0.0019100788991512907;0.003739496443185164;0.002629092560143098;0.002400073129444902;0.0030414703092691564
0.003557400771774244;8.71500611719922E-5;0.014852518489047117;0.0;3.23587919446533E-4;0.07044018298597854;0.0014150002268173978;0.001831436078301607;0.009184669243925914;0.0077017558238796635
0.009393944967050372;0.016365793668635886;0.0011526215667745365;8.963250672262557E-4;5.967532982861234E-4;3.488463222085514E-4;0.0012729386658383302;0.0053053198399900525;4.766246110168293E-4;0.0017876936328062865
2.0002000200003422E-4;0.017188172411445546;0.002610635271860562;2.995805871779389E-4;0.007218485993773838;0.003696793309018842;0.006630721074487589;0.015555641342497317;0.0065216163429793195;0.00828814222147689
4.7939252773498975E-4;0.01267368983928463;0.008716847999019395;1.9976028765522624E-4;0.0019213930900635612;8.263518527872327E-4;0.03536053553250795;5.194425978242156E-4;0.020975623615938077;0.0012244412081536815
0.001963414812830244;0.0031221635642924017;0.011617056944633664;0.0;5.808507801454699E-4;0.014167269339922628;0.0152134399402033;0.006481001347827142;0.009012940911464762;0.010257244199824878
0.006181601837608297;0.015385411179599462;0.007899615740964538;0.0;0.01961237432020635;0.0014196650838913527;0.006629146289009125;0.0011996333519818103;7.346553735912975E-4;0.0022964082431751187
0.010140934668546597;0.016275211024338265;0.0051174427289898405;0.0;0.004598966564284268;0.0031105201318815112;0.019125520789571526;0.013967246043313564;0.0012059341673242852;5.176754885811707E-4
0.012779220403583702;0.013185047605686284;0.022414031789489197;0.0;0.003622086128248325;9.059321785835905E-4;0.007419289729258205;0.0032947612975806617;0.011322461334457135;2.679007954786705E-4
0.004409441027810601;0.029346102140932584;0.009774994487478317;0.0;4.289148395626441E-4;0.008068372214598996;;4.270448722822895E-4;0.007823170834018178;0.008632803992374094
0.06751554013353878;0.009736575184617235;1.3349162785403212E-4;0.03174882650131339;9.824395699471467E-4;0.006752326290802468;;2.0964251147137514E-4;9.277319531146855E-4;0.010876313403643145
0.023846318041776726;1.7506352684171222E-4;0.03744066819000125;0.0;0.0015405950301119464;0.0011046470219540083;;0.006456261075997949;0.004919605985469699;0.005705820800973482
0.0034310390662735113;0.008209929486088008;0.005418374147396987;0.0033898305084767433;0.007189606990753328;0.009401920768304928;;0.008232459215185006;3.8867865831093695E-4;0.03814007741344749
0.0060097217456371865;0.015324757268558309;4.7282598166331624E-4;4.997501249376368E-4;0.004746511195240277;0.004429881848136308;;0.011878179725391735;0.016664238988756908;0.01014005924923067
