byte-buddy;JCTools;jdk;jenetics;jmh-core;log4j2;protostuff;RxJava;SquidLib;zipkin
0.0441450000000001;0.0074430000000000884;0.014944999999999986;0.028230999999999895;0.008825000000000083;0.07695800000000008;0.005911999999999917;0.0019299999999999873;0.17378500000000008;0.014250500000000055
0.2322417;0.012825000000000086;0.024594999999999922;0.013071999999999973;0.027271399999999946;0.009809700000000032;0.05948410000000004;0.11612800000000001;7.255999999999929E-4;0.049158000000000035
0.13122699999999998;0.15564029999999995;0.010415000000000063;0.012240999999999946;0.009359400000000018;0.009690999999999894;0.008316999999999908;0.010866000000000042;0.009250800000000003;0.013911200000000012
0.18294600000000005;0.021967999999999988;0.19203309999999996;0.013568000000000024;0.00589240000000002;0.22733530000000002;0.014103999999999894;0.008773900000000001;0.015078600000000053;0.022472000000000047
0.08134700000000006;0.004731000000000041;0.008124999999999938;0.016522099999999984;0.005390000000000006;0.05508599999999997;0.0016969000000000012;0.11298699999999995;0.028612000000000082;0.017743500000000023
0.03257299999999996;0.11770270000000005;0.015972100000000045;0.04131599999999991;0.0027751000000000303;0.01045600000000002;0.01050530000000005;0.007630000000000026;0.014778599999999975;0.004853800000000019
0.005266400000000004;0.02221300000000004;0.039741000000000026;0.017757000000000023;0.009557999999999955;0.03232199999999996;0.025071999999999983;0.006782500000000025;0.02573000000000003;0.01692579999999999
0.1510419999999999;0.06025199999999997;0.028620100000000037;0.020852899999999952;0.0551372;0.049680999999999975;0.01476999999999995;0.011459000000000108;0.01465380000000005;0.006414299999999984
0.287895;0.03224640000000001;0.014358000000000093;0.0137351;0.020080000000000098;0.002089400000000019;0.013833999999999902;0.01305489999999998;0.01894399999999996;0.01085399999999992
0.14118209999999998;0.22653469999999998;0.5839926;0.005732799999999982;0.019473900000000044;0.022850200000000043;0.04819340000000005;0.15827600000000008;0.01818999999999993;0.16675700000000004
0.017227000000000103;0.47501059999999995;0.02084600000000003;0.03130169999999999;0.017397000000000107;0.11359800000000009;0.011236299999999977;0.025177999999999923;0.024184300000000047;0.012080199999999985
0.1276043;0.06532500000000008;0.11678900000000003;0.013016699999999992;0.0136984;0.03210399999999991;0.011441000000000034;0.022620000000000084;0.01574679999999995;0.06630979999999997
0.008118100000000017;0.009516999999999998;0.0010196000000000094;0.06693170000000004;0.00886600000000004;0.03862999999999994;0.008386999999999922;0.006625499999999951;0.014109200000000044;0.015058000000000016
0.17463699999999993;0.07074899999999995;0.0024729;0.042118600000000006;0.0061709999999999265;0.121869;0.02820800000000001;0.007160999999999973;0.0014019999999999033;0.001808299999999985
0.0856349999999999;0.07134410000000002;0.03559099999999993;0.05512439999999996;0.0328139999999999;0.0492189999999999;0.04220899999999994;0.007535999999999987;0.02936800000000006;0.009876999999999914
0.30907700000000005;0.02681699999999998;0.01852100000000001;0.00955130000000004;0.0011929999999999996;0.022534000000000054;0.005754999999999955;0.02511399999999997;0.014810999999999908;0.03844099999999995
0.01914400000000005;0.029638500000000012;0.006987399999999977;0.014564000000000021;0.02892399999999995;0.0242715;0.03595499999999996;0.005508000000000068;0.015574700000000052;0.0016799999999999038
0.182701;0.16518310000000003;0.0020679999999999588;0.005012999999999934;0.0016876999999999587;0.03494599999999992;0.017789000000000055;0.0766659999999999;0.033077299999999976;0.313686
0.04536960000000001;0.26152909999999996;0.031358999999999915;0.03613099999999991;0.03081899999999993;0.01819789999999999;0.0490219999999999;0.02023599999999992;0.005149999999999988;0.21818519999999997
0.013820300000000008;0.011619599999999952;6.889999999999397E-4;0.01715359999999999;0.06540100000000004;0.009632000000000085;0.032890000000000086;0.01195080000000004;0.015676000000000023;0.009103000000000083
0.12582000000000004;0.09278900000000001;0.015679;0.023648000000000002;0.013441000000000036;0.020428;0.002690999999999999;0.0027673999999999754;0.21081930000000004;0.46282599999999996
0.23892200000000008;0.053516600000000025;0.014578999999999898;0.04016310000000001;0.003983100000000017;0.0929120000000001;0.005833999999999895;0.016256999999999966;0.04025909999999999;0.014809000000000072
0.0011520000000000419;0.028820999999999986;0.004934999999999912;0.111097;0.008548;0.042203199999999996;0.016707000000000027;0.01333300000000004;0.004927699999999979;0.018542999999999976
0.01401500000000011;0.024669599999999958;0.08331899999999992;NaN;0.005107700000000048;0.21763929999999998;0.02343800000000007;0.1741459999999999;0.02425300000000008;0.022924799999999967
0.012702999999999909;0.12601799999999996;0.005983000000000072;0.006980999999999904;1.2900000000004574E-4;0.007052999999999976;0.05664979999999997;0.0717000000000001;0.02952739999999998;0.0508459
0.007951400000000053;0.012539199999999973;0.00798310000000002;0.002647300000000019;0.01919599999999999;0.018020200000000042;0.016953999999999914;0.0100579999999999;0.03206500000000001;0.008410000000000029
0.030575999999999937;0.036579099999999976;0.050418000000000074;8.989999999999831E-4;0.005918800000000002;0.014808000000000043;0.0025452000000000252;0.11199099999999995;0.02704200000000001;0.014855000000000063
0.07482999999999995;0.028873999999999955;0.04978499999999997;NaN;0.015606999999999926;0.07238199999999995;0.04857650000000002;0.1681870000000001;0.18513899999999994;0.033322799999999986
0.014472599999999947;0.04255949999999997;0.00793200000000005;NaN;0.032918;0.0023820000000001063;0.090082;0.0011069000000000218;0.026251000000000024;0.028971999999999998
0.16403600000000007;0.07797999999999994;0.008040500000000006;NaN;0.02626010000000001;0.045653399999999955;0.05587430000000004;0.03924100000000008;0.011591800000000041;0.00506899999999999
0.19784800000000002;0.024275000000000047;0.5122386;NaN;0.006119600000000003;0.024415999999999993;0.026861000000000024;0.0061875000000000124;0.010068900000000047;0.016007000000000104
0.13537899999999992;0.10150999999999999;0.011244000000000032;NaN;0.0016249999999999876;0.059579999999999966;;0.007641999999999927;0.015355999999999925;0.046659000000000006
0.13092799999999993;0.007322000000000051;0.0021877000000000146;0.06341090000000005;0.030572000000000044;0.064859;;0.0013620000000000854;0.013690999999999898;0.00996599999999992
0.13032700000000008;0.01592400000000005;0.24401360000000005;NaN;0.03133699999999995;0.02345799999999998;;0.005665600000000048;0.02590300000000001;0.0065310000000000645
0.01275599999999999;0.0025880000000000347;0.069712;0.010756999999999906;0.016038999999999914;0.027574999999999905;;0.013376000000000055;0.012440000000000007;0.08796800000000005
0.12825799999999998;0.02103299999999997;0.020635300000000023;0.0045296000000000225;0.012731300000000001;0.006466000000000083;;0.017822000000000005;0.22359400000000007;0.17182379999999997
0.11947299999999994;0.055263300000000015;0.013702800000000015;0.0019119999999999138;0.005896499999999971;0.011184300000000036;;0.20139859999999998;0.2058586;0.2032989999999999
0.013387700000000002;0.06234779999999995;0.10505300000000006;NaN;0.005924999999999958;0.017029199999999967;;0.18046280000000003;0.015571800000000025;0.012653000000000025
0.05320900000000006;0.059795799999999955;0.048780000000000046;0.02014870000000002;0.03745540000000003;0.007059700000000002;;0.012829300000000043;0.029873200000000044;0.003587000000000007
;0.05273070000000002;0.008155000000000023;0.002407000000000048;0.0040784000000000376;0.4988969999999999;;0.009082999999999952;0.05098800000000003;0.009914300000000043
;0.10768;0.012661000000000033;;0.027959000000000067;0.03426599999999991;;0.01818199999999992;0.018559699999999957;0.01162949999999996
;0.060031100000000004;0.037984999999999935;;0.015785099999999996;0.04512500000000008;;0.12068699999999999;0.041061400000000026;0.011505000000000098
;0.013238000000000083;0.04160300000000006;;0.03631699999999993;0.030292999999999903;;0.01584500000000011;0.012968300000000044;0.002275000000000027
;0.016238399999999986;0.012763999999999998;;0.06842329999999996;0.050510900000000025;;0.012254999999999905;0.02395299999999989;0.027779999999999916
;0.01365599999999989;0.0885769999999999;;0.0040960000000000996;0.04857299999999998;;0.05879420000000002;0.08166989999999996;0.023325999999999958
;0.07026899999999991;0.22019920000000004;;0.0837730000000001;0.007723400000000047;;0.029411999999999994;0.002682700000000038;0.03811999999999993
;0.029279999999999973;0.003341999999999956;;0.023182000000000036;0.043490999999999946;;0.026718999999999937;0.07401900000000006;0.19186199999999998
;0.0195033;0.1084216;;0.0039519999999999555;0.029868999999999923;;0.05443599999999993;0.019144300000000003;0.022953
;0.008318000000000048;0.03347710000000004;;0.08921599999999996;0.06815879999999996;;0.08716999999999997;0.06438300000000008;0.011667000000000094
;0.04026900000000011;0.07759500000000008;;0.12575519999999996;0.01814110000000002;;0.02779509999999996;0.030453000000000063;0.012582300000000046
;0.06339220000000001;0.07905699999999993;;0.0033969999999999834;0.01231099999999996;;0.10992399999999991;0.009849999999999914;0.017957099999999948
;0.2689593;0.06746800000000008;;0.00401549999999995;0.014175000000000049;;0.015396999999999994;0.032545999999999964;0.005960100000000024
;0.053009900000000054;0.004150000000000098;;0.012626999999999944;0.008239000000000107;;0.074411;0.04008999999999996;0.00576500000000002
;0.14929230000000004;0.022110000000000074;;0.024456299999999986;0.05303600000000008;;0.027044999999999986;0.028955999999999982;0.014290400000000036
;0.05506069999999996;0.008702199999999993;;9.84000000000096E-4;0.018934000000000006;;0.014175000000000049;0.04954309999999995;0.013918000000000097
;0.2781910000000001;0.010898000000000074;;0.010199000000000069;0.18305380000000004;;0.0637546;0.01628800000000008;0.012079300000000015
;0.04447599999999996;0.01381600000000005;;9.809999999998986E-4;0.006445000000000034;;0.015556499999999973;0.04008429999999996;0.02644000000000002
;0.31391670000000005;0.369306;;0.140837;0.036128099999999996;;0.0027665999999999524;0.03722800000000004;0.0332228
;0.034316299999999966;0.009203000000000072;;0.04106300000000007;0.03015699999999999;;0.0062429999999999986;0.011746000000000034;0.00686589999999998
