project;benchmark;params;javaPath;jarFile;arguments
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.onePrimitiveArgBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.onePrimitiveArgBaseline;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.onePrimitiveArg;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.onePrimitiveArg;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgsBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgsBaseline;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgs;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgs;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgs;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgs;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.unalignedPrimitiveArgs;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.unalignedPrimitiveArgs;limit=10000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.QueueThroughputBaseline.tpt;qCapacity=128000&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneObjectArgBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneObjectArgBaseline;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneObjectArg;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneObjectArg;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArgBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArgBaseline;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArg;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArg;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArgBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArgBaseline;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArg;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArg;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgsBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgsBaseline;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgs;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgs;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgs;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgs;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgs;limit=1;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgs;limit=128000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.BaselinePingPong.pingpong;;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.ConcQOfferPoll.offerAndPoll;;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.ConcurrentSetThroughput.rw;implementation=NonBlockingHashSet&readRatio=75&tableSize=100000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.ConcurrentSetThroughput.rw;implementation=ConcurrentHashSet&readRatio=75&tableSize=100000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.ConcurrentSetThroughput.rw;implementation=SingleWriterHashSet&readRatio=75&tableSize=100000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.add;keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.add;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.remove;keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.remove;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.contains;keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.contains;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.sum;keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.sum;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.counters.CountersBenchmark.rw;stripes=0;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=SpscArrayQueue&warmup=true;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=MpscArrayQueue&warmup=true;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=SpmcArrayQueue&warmup=true;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=MpmcArrayQueue&warmup=true;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1000&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1000&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1000&qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1000&qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.RingBurstRoundTripWithGroups.ring;;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.RingCqBurstRoundTripWithGroups.ring;;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.channels.ChannelThroughputBackoffNone.tpt;capacity=132000&type=Spsc;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.channels.ChannelThroughputBackoffNone.tpt;capacity=132000&type=Mpsc;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.channels.SpscChannelThroughputTest.busy;capacity=32000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.channels.SpscChannelThroughputTest.backoffOneNano;capacity=32000;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.IntrusiveQueueThroughputBackoffNone.tpt;;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone.normal;qCapacity=132000&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone.normal;qCapacity=132000&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone.normal;qCapacity=132000&qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone.normal;qCapacity=132000&qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.nor;qCapacity=132000&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.nor;qCapacity=132000&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.nor;qCapacity=132000&qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.nor;qCapacity=132000&qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.pr;qCapacity=132000&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.pr;qCapacity=132000&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.pr;qCapacity=132000&qType=SpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.pr;qCapacity=132000&qType=MpmcArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.cr;qCapacity=132000&qType=SpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.cr;qCapacity=132000&qType=MpscArrayQueue;java;~/thesis/rq2/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
