project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioMeanCov;ratioLowerCov;ratioUpperCov;ratioMeanCi;ratioLowerCi;ratioUpperCi;ratioMeanKld;ratioLowerKld;ratioUpperKld
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.AckermannL.inner;;8.048800000000077E-9;8.082400000000117E-9;8.041500000000067E-9;8.101900000000096E-9;0.007917999702969542;0.01664085954954245;0.012050398860246558;0.025454118358849892;0.03047034;6.8785E-4;0.02866215;1.9015720908146673E-4;0.9328640495649864;4.4761087106751595E-4;1.008343;1.001372;1.014945;1.000923;0.9966438;1.007622;1.004574;0.9979322;1.014858
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.toStringCharWithChar4;;4.39675837918994E-8;4.492776388194569E-8;4.45032051282099E-8;4.549944828970296E-8;0.03372581485213149;0.04303969673175746;0.021615472127417556;0.06453817996609205;0.10322576996352104;0.0963874866118957;0.107617929896995;1.2860471502723361E-36;3.972757191293073E-32;1.3661843601605199E-39;1.01522;1.012947;1.024595;1.006558;1.00534;1.010408;1.044328;1.028023;1.070667
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.FindAny.seq_invoke;size=100000;5.8983476867615536E-8;5.96302015441702E-8;5.924047714514905E-8;5.937168940610058E-8;0.019399594485545967;0.03308313130468116;0.040642861505825904;0.0199637277373302;0.09573339504746131;0.024720916420117273;0.05109328937961228;1.0988628941560041E-31;0.0024885702356125545;4.068969752868136E-10;1.01;1.009103;1.010415;1.001882;0.9983377;1.00471;1.005679;1.003629;1.006671
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AllMatchShort.seq_end;offset=100&size=100000;0.0015698669568000422;0.0013145814015999816;0.001581068083199996;0.0013155563519999518;0.013398691770248085;0.08291111792767172;0.019545337556731667;0.03203133844041728;0.86700038;0.50738282;0.90138888;0.0;0.0;0.0;0.8399285;0.8079669;0.8642646;1.009792;1.006432;1.010902;0.8394993;0.8336488;0.8460131
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=1;3.7396279255852435E-8;3.7468193638729136E-8;3.745340000000142E-8;3.743324332433396E-8;0.03043130719141277;0.03255391735049834;0.0388834676361897;0.03781302629813759;0.020211303713033063;0.003645869173834767;0.01082639770278288;0.01332139359695542;0.6552415543821128;0.18489770196789168;1.004461;0.999666;1.008125;1.00371;1.000066;1.006494;1.001491;1.000143;1.006619
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleAsCollector.testCollector;;3.8314720304214476E-8;3.821911911912049E-8;3.7983580296356886E-8;3.845573803324797E-8;0.0277730170319918;0.02950447729344588;0.021981675837874116;0.02248364477296851;0.05037300885394551;0.14505035382997974;0.013266056724688146;6.976006789199311E-10;1.5465983575964333E-70;0.10437112484329403;0.9910533;0.9840279;0.996181;0.9958759;0.990847;0.9973601;1.000873;0.9977121;1.001444
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ReduceBase.par_chain_123;size=100000;6.379488224224262E-4;6.7523017802727E-4;6.420422581355748E-4;6.574698523489911E-4;0.12109229592868825;0.13544346161937776;0.09085985979366891;0.05114185876437019;0.18776372603557848;0.03345718803814328;0.10978667741169001;8.077246264952205E-117;4.2181761724606976E-5;3.772243594167527E-41;1.034496;1.024132;1.039741;0.9847671;0.9701231;0.9971527;1.019682;0.9673726;1.047182
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleBindToCurry.baselineRaw;;3.524914982996833E-8;3.493648094428322E-8;3.534200260078278E-8;3.531463146314896E-8;0.048102023652030056;0.0639388114019248;0.04197720623751246;0.02986145305717261;0.22033582469219662;0.017079818884653195;0.021323716688532227;2.4387111614804438E-160;0.03648073600452199;0.009018551753166435;1.000325;0.9713799;1.013745;0.9951464;0.9899822;0.9996022;1.006294;1.003263;1.010841
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.Capture0.inner_this_8;;4.445902951476006E-8;4.449124562281414E-8;4.4686761466056693E-8;4.4370959671773067E-8;0.04812690220689714;0.057845789811290814;0.018037264078641084;0.0433730401365083;0.046623752096158134;0.18333741274803234;0.018398683400108768;1.1387605466277014E-8;1.5004966846719168E-111;0.02427850134588722;1.010639;1.009836;1.014358;1.017013;1.00115;1.038567;1.01133;1.010638;1.013451
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AnyMatchShort.seq_mid;offset=100&size=100000;3.77056870399942E-4;2.456779903999695E-4;3.7744066559994223E-4;3.772974079999425E-4;0.0030395934832133393;0.5672584099470468;0.003879285906179743;0.003687524383831173;0.4760278;0.01031224;0.00267002;0.0;0.20660544865872843;0.7436670114637709;0.6372799;0.4160074;0.914434;1.002012;1.000457;1.003699;1.001448;1.000145;1.002682
