rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHideObservable;times=1000;22624.72;0.110391057;0.11161661;0.007798894;0.009450183;0.999941345;0.999357106
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHideObservable;times=1000000;112.82;0.022043875;0.020249623;0.001734356;0.004424775;0.999397574;0.997454459
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHidePublisher;times=1;27347.54;0.167820098;0.135877895;0.0129358;0.011788219;0.99851651;0.998389133
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHidePublisher;times=1000;29343.2;0.1033332;0.10693728;0.006670057;0.009436399;0.999636976;1
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHidePublisher;times=1000000;117.94;0.036716936;0.017376353;0.008547271;0.001339385;0.999777679;1
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapObservable;times=1;38120.28;0.083574716;0.10405528;0.00954607;0.008359449;0.999275467;0.999323415
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapObservable;times=1000;32634.78;0.071276321;0.07916185;0.006717272;0.006750204;0.998723892;0.893304258
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapObservable;times=1000000;131.12;0.038992296;0.024602264;0.00750159;0.002708116;0.998833332;0.968734248
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapPublisher;times=1;26322.84;0.104212156;0.186193013;0.009413621;0.015054953;0.999856779;0.99954038
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapPublisher;times=1000;19340.86;0.077537778;0.154896768;0.004758801;0.01565318;0.999608474;0.534233331
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapPublisher;times=1000000;143.66;0.018204391;0.019634604;0.002477884;0.001803476;1;0.999595578
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsObservable;times=1;30140.04;0.191413146;0.156591914;0.017507029;0.014350386;0.999967341;0.999278758
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsObservable;times=1000;29935.56;0.097857067;0.160055687;0.006661627;0.020595194;0.999922292;0.999192901
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsObservable;times=1000000;137.5;0.017412278;0.063891038;0.00208457;0.030738847;0.999131463;0.999789368
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsPublisher;times=1;28119.86;0.174686971;0.147273462;0.095170104;0.011708514;0.999865842;0.999753069
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsPublisher;times=1000;25109.22;0.121075611;0.128278307;0.010621856;0.010652728;0.999922814;0.999491933
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsPublisher;times=1000000;102.98;0.017745464;0.023911791;0.003561821;0.002321146;0.999417267;0.531029599
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHideObservable;times=1;30381.08;0.318068747;0.159011003;0.056038397;0.01504441;0.999588009;0.999691607
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHideObservable;times=1000;22622.32;0.069989274;0.056180832;0.006025092;0.004468872;0.99997566;0.999784108
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHideObservable;times=1000000;112.36;0.045392141;0.024480148;0.02146419;0.004100387;0.999843816;0.997148201
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHidePublisher;times=1;28461.68;0.137613324;0.126167385;0.009884525;0.009734954;0.999669289;0.998991707
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHidePublisher;times=1000;27778.08;0.094614402;0.067718037;0.009958935;0.010090833;0.999306675;0.999562434
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHidePublisher;times=1000000;117.04;0.01401613;0.018972191;0.001728736;0.00221016;1;1
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapObservable;times=1;38852.82;0.121528974;0.131868465;0.020698364;0.012625027;0.999655044;0.999092541
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapObservable;times=1000;32761.28;0.115820073;0.12702736;0.007472017;0.010236658;0.999028654;0.993799432
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapObservable;times=1000000;131.18;0.017996126;0.020001773;0.002375082;0.002077987;0.999234142;0.99850301
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapPublisher;times=1;26255.08;0.115117169;0.148152402;0.014751373;0.014288858;0.999456971;0.997519727
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapPublisher;times=1000;19648.14;0.149235774;0.121186485;0.011830972;0.012504606;0.999788279;0.998831299
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapPublisher;times=1000000;143.58;0.030836106;0.022911704;0.008598608;0.002110719;1;0.999773058
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsObservable;times=1;36793.82;0.138709021;0.099398687;0.011451056;0.00877786;1;0.999864404
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsObservable;times=1000;34731.26;0.124001114;0.095151477;0.010544695;0.006387594;0.999950488;0.999491872
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsObservable;times=1000000;137.4;0.034317862;0.068750688;0.006817845;0.035115622;0.99928135;0.999537636
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsPublisher;times=1;28297.34;0.113305503;0.140252691;0.017971457;0.011184149;0.999324768;0.999034646
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsPublisher;times=1000;25105.28;0.094503751;0.088497735;0.010641709;0.00825245;0.984015688;0.999709674
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsPublisher;times=1000000;102.98;0.038926861;0.023518369;0.006657444;0.002198269;0.999587245;0.99794462
rxjava;;io.reactivex.BlockingGetPerf.completable;;32155.6;0.106927469;0.10620276;0.011838841;0.011274799;0.999520856;0.999460205
rxjava;;io.reactivex.BlockingGetPerf.flowableBlockingFirst;;35359;0.163452345;0.164195709;0.021585512;0.014291828;0.999285382;0.999961239
rxjava;;io.reactivex.BlockingGetPerf.flowableBlockingLast;;37281.7;0.138879795;0.118075707;0.019287528;0.010741091;0;0.533089431
rxjava;;io.reactivex.BlockingGetPerf.maybe;;32250.7;0.120234531;0.152156438;0.016396166;0.013018373;0.997631178;0.99965208
rxjava;;io.reactivex.BlockingGetPerf.observableBlockingFirst;;35913.4;0.132257974;0.140575901;0.012698359;0.011995433;0.999156335;0.998808572
rxjava;;io.reactivex.BlockingGetPerf.observableBlockingLast;;39591.02;0.125687194;0.125616623;0.019358197;0.010657599;0.998934732;0.99939228
rxjava;;io.reactivex.BlockingGetPerf.single;;32226.94;0.110964472;0.16165477;0.012526325;0.013982626;0.999902794;0.999461745
rxjava;;io.reactivex.BlockingPerf.flowableBlockingFirst;times=1;30301.54;0.169787802;0.129375447;0.021406679;0.010219647;0.999759277;0.536446646
rxjava;;io.reactivex.BlockingPerf.flowableBlockingFirst;times=1000;25035.24;0.119407601;0.156974573;0.009880795;0.01421455;0.999088709;0.998979354
rxjava;;io.reactivex.BlockingPerf.flowableBlockingFirst;times=1000000;25435.42;0.67790434;0.142248435;0.144905621;0.012528231;0.999417565;0.999337066
rxjava;;io.reactivex.BlockingPerf.flowableBlockingLast;times=1;37435.16;0.144232506;0.138406615;0.017984253;0.01170243;0.999588735;0.997933856
rxjava;;io.reactivex.BlockingPerf.flowableBlockingLast;times=1000;21410.8;0.131391607;0.111381083;0.024265059;0.009759114;0.999108098;0.999434791
rxjava;;io.reactivex.BlockingPerf.flowableBlockingLast;times=1000000;826.3;0.152671938;0.025486305;0.237179818;0.00436385;0.999644089;0.998900389
rxjava;;io.reactivex.BlockingPerf.observableBlockingFirst;times=1;36154.3;0.129564692;0.120884319;0.01603245;0.010667404;0.999696465;0.999419008
rxjava;;io.reactivex.BlockingPerf.observableBlockingFirst;times=1000;22893.56;0.201549921;0.179252201;0.016580082;0.015897889;0.99972285;0.999185624
rxjava;;io.reactivex.BlockingPerf.observableBlockingFirst;times=1000000;21943.44;0.138149977;0.189703836;0.041427071;0.015238355;0.983009127;0.999890549
rxjava;;io.reactivex.BlockingPerf.observableBlockingLast;times=1;38975.82;0.162016486;0.13203706;0.013238459;0.011616913;0.999469258;0.998709079
rxjava;;io.reactivex.BlockingPerf.observableBlockingLast;times=1000;29521.32;0.173173117;0.124711455;0.016419919;0.010205735;0.999513919;0.998621852
rxjava;;io.reactivex.BlockingPerf.observableBlockingLast;times=1000000;559.06;0.093758463;0.139925622;0.006636682;0.052724399;0.999546155;0.546915202
rxjava;;io.reactivex.CallableAsyncPerf.observeOnCompletable;;23098.62;0.291515401;0.404127741;0.062620491;0.217526476;0.998859721;0.977091548
rxjava;;io.reactivex.CallableAsyncPerf.observeOnFlowable;;26413.68;0.519177633;0.508750471;0.065397756;0.059766813;0.999017022;0.998706814
rxjava;;io.reactivex.CallableAsyncPerf.observeOnMaybe;;22001.2;0.3656708;0.281829635;0.357389664;0.08448968;0.999213917;0.983234121
rxjava;;io.reactivex.CallableAsyncPerf.observeOnObservable;;26148.74;0.603246149;0.524382252;0.132994396;0.111366977;0.999209611;0.99894404
rxjava;;io.reactivex.CallableAsyncPerf.observeOnSingle;;22916.2;0.397063491;0.356160536;0.42331543;0.127796278;0.999086585;0.994230964
rxjava;;io.reactivex.CallableAsyncPerf.pipelineCompletable;;27347.14;0.498616516;0.187013292;0.634195327;0.021118904;0.999125202;0.991006765
rxjava;;io.reactivex.CallableAsyncPerf.pipelineFlowable;;23601.58;0.320122286;0.359775383;0.125357864;0.040950634;0.998867046;0.998659341
rxjava;;io.reactivex.CallableAsyncPerf.pipelineMaybe;;23961.28;0.210654976;0.243604079;0.016150923;0.022429648;0.998557989;0.995663448
rxjava;;io.reactivex.CallableAsyncPerf.pipelineObservable;;27401.86;0.238706115;0.231357499;0.082179073;0.023609853;0.998760303;0.997821565
rxjava;;io.reactivex.CallableAsyncPerf.pipelineSingle;;25669.2;0.354191236;0.231337664;0.347488616;0.025813721;0.998595498;0.989131695
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnCompletable;;22841.76;0.508135192;0.339760672;0.367944463;0.048336612;0.998959215;0.997333368
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnFlowable;;25782.28;0.552723769;0.524211711;0.304213256;0.076046247;0.998897928;0.997709415
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnMaybe;;22895.54;0.401037379;0.347280642;0.316135358;0.098243778;0.999155365;0.99011021
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnObservable;;22355.88;0.301716071;0.339870789;0.143037206;0.062644423;0.999551498;0.993720203
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnSingle;;22324.56;0.477693837;0.315598109;0.407935678;0.089902012;0.998161309;0.996658513
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRange;times=1;22620.14;0.208162148;0.204183229;0.017042902;0.018162724;0.999295546;0.999594888
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRange;times=1000;22179.4;0.1779111;0.233350685;0.025847965;0.028657034;0.999207128;0.999134447
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRange;times=1000000;129.9;0.326364755;0.081755394;0.27341085;0.013579067;0.999794157;0.997026006
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1;21264.24;0.176673938;0.173771211;0.016467756;0.014275353;0.9997287;0.999187631
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1000;20476.48;0.096197309;0.07485473;0.053138799;0.007169538;0.992688992;0.999200506
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1000000;43.46;0.062287648;0.054732583;0.050540744;0.008638459;0.999120016;0.985898653
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1;21201.26;0.806375351;0.211725544;0.257500526;0.020315422;0.999380862;0.999550357
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1000;6328.74;0.055273088;0.040812914;0.043878029;0.006041837;0.928152121;0.999717476
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1000000;6.98;0.05651898;0.02525787;0.045559773;0.008815738;0.99918832;0.985786187
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1;21320.02;0.198256472;0.186238502;0.014019926;0.015577418;0.999771259;0.999346234
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1000;29945.8;0.16827542;0.166294834;0.091071766;0.01820253;0.998924833;0.9986332
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1000000;98.86;0.203685638;0.071013663;0.037775943;0.01235476;0.998832234;0.999310184
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1;22083.9;0.164187233;0.199446615;0.018754354;0.01871857;0.999043309;0.999324212
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000;19502.6;0.114051808;0.09653774;0.030350136;0.012688547;0.999052927;0.99905664
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000000;42.84;0.090724175;0.063985662;0.062499658;0.024033419;0.999466173;0.937775273
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1;27824.04;0.11048347;0.118300225;0.020529177;0.011164337;0.536282892;0.99934891
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1000;7446.64;0.055748822;0.0405011;0.015283238;0.008024161;0.998633399;0.997585982
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1000000;8;0.083972459;0.029716419;0.068076148;0.009450224;0.995431731;0.98877001
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1;37404.98;0.179847158;0.161115455;0.021225449;0.01413761;0.999388389;0.525365434
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1000;37250.68;0.191269439;0.135661754;0.017244187;0.010619184;0.99971481;0.999138871
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1000000;38216.72;0.19616537;0.182184736;0.019660005;0.015522305;0.998664476;0.998913777
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1;30245.92;0.178269363;0.178927476;0.023158319;0.018622809;0.999482945;0.997782974
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1000;30260.7;0.186370553;0.136404054;0.019825998;0.010297445;0.999588535;0.999478318
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1000000;29883;0.164593104;0.133692852;0.013771232;0.011038294;0.998790168;0.999130943
rxjava;;io.reactivex.FlatMapJustPerf.flowable;times=10;4271.82;0.045564984;0.302703496;0.009006809;0.037028777;0.999179179;0.998840682
rxjava;;io.reactivex.FlatMapJustPerf.flowable;times=100;3853.62;0.096856808;0.290057253;0.061477715;0.027924143;0.999432734;0.99707548
rxjava;;io.reactivex.FlatMapJustPerf.flowable;times=1000;3669.74;0.033221393;0.278863961;0.014027039;0.046168463;0.999080881;0.998496314
rxjava;;io.reactivex.FlatMapJustPerf.flowable;times=10000;3996.4;0.043917492;0.296769161;0.018919177;0.049544517;0.99948107;0.999541246
rxjava;;io.reactivex.FlatMapJustPerf.flowable;times=100000;3721.62;0.072613795;0.273739544;0.053785107;0.064403279;0.999680552;0.996808934
rxjava;;io.reactivex.FlatMapJustPerf.flowable;times=1000000;3830.92;0.056553779;0.292046717;0.073254013;0.03845377;0.998661216;0.997566085
rxjava;;io.reactivex.FlatMapJustPerf.observable;times=10;4757.2;0.134081519;0.286816208;0.16790031;0.032940249;0.999267131;0.998617853
rxjava;;io.reactivex.FlatMapJustPerf.observable;times=100;3564.84;0.085841949;0.238121784;0.084068838;0.043345048;0.999288613;0.998561129
rxjava;;io.reactivex.FlatMapJustPerf.observable;times=1000;4176.94;0.071693592;0.320126089;0.046411275;0.049051512;0.998679044;0.996999169
rxjava;;io.reactivex.FlatMapJustPerf.observable;times=10000;4162.44;0.12830299;0.350696998;0.118132864;0.045922974;0.99875381;0.999294936
rxjava;;io.reactivex.FlatMapJustPerf.observable;times=100000;4053.8;0.146077196;0.341167436;0.11616083;0.044691662;0.999319625;0.998674192
rxjava;;io.reactivex.FlatMapJustPerf.observable;times=1000000;4298.06;0.06099608;0.312805492;0.077759012;0.039854257;0.997268925;0.997968833
rxjava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1;102.9;0.040782308;0.026041079;0.012900071;0.002689288;0.999348308;1
rxjava;;io.reactivex.FlattenCrossMapPerf.flowable;times=10;67.98;0.034358085;0.016546218;0.006802447;0.001543522;0.999426865;0.999002484
rxjava;;io.reactivex.FlattenCrossMapPerf.flowable;times=100;67.9;0.020533139;0.018984128;0.005484818;0.001795658;0.999010268;0.999449917
rxjava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1000;62.72;0.005114851;0.008999019;0.001336346;0.001053376;0.999775509;0.997632205
rxjava;;io.reactivex.FlattenCrossMapPerf.flowable;times=10000;67;0.024359933;0.017674948;0.006740247;0.00238141;0.999158468;0.913645498
rxjava;;io.reactivex.FlattenCrossMapPerf.flowable;times=100000;58.86;0.044877621;0.041136513;0.023844167;0.00527711;0.985263694;0.997880422
rxjava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1000000;35.5;0.17263226;0.065678061;0.279849671;0.017852153;0.998383557;0.997716491
rxjava;;io.reactivex.FlattenCrossMapPerf.observable;times=1;145.94;0.049759539;0.022841564;0.007590919;0.001933595;0.999717465;1
rxjava;;io.reactivex.FlattenCrossMapPerf.observable;times=10;135.92;0.019842288;0.014600145;0.00490024;0.001790255;0.99902391;1
rxjava;;io.reactivex.FlattenCrossMapPerf.observable;times=100;135.92;0.038759998;0.015265654;0.040980837;0.001702141;0.999948315;0.999534949
rxjava;;io.reactivex.FlattenCrossMapPerf.observable;times=1000;125.3;0.029591133;0.026992033;0.005272776;0.012539925;1;0.9911215
rxjava;;io.reactivex.FlattenCrossMapPerf.observable;times=10000;119.48;0.020454681;0.03813277;0.004563456;0.006749339;0.999768303;0.992385861
rxjava;;io.reactivex.FlattenCrossMapPerf.observable;times=100000;123.84;0.022490266;0.021758964;0.004925274;0.001955123;0.517494996;1
rxjava;;io.reactivex.FlattenCrossMapPerf.observable;times=1000000;64;0.037378795;0.007727362;0.008186229;8.03E-04;0.999408737;0.998961803
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=1;33083.12;0.121453732;0.125228832;0.016188822;0.010555294;0.999625524;0.999954697
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=10;26261.66;0.262229967;0.167756027;0.055045153;0.014998313;0.999287112;0.998939098
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=100;29674.9;0.243240154;0.222026756;0.161745792;0.019421224;0.989587089;0.999457357
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=1000;25141.3;0.094230513;0.10686583;0.056639167;0.01077849;0.999058491;0.999326138
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=10000;4703.52;0.102201866;0.050882495;0.055989016;0.007656451;0.999397268;0.998975087
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=100000;470.54;0.120778915;0.09968329;0.033881504;0.009969161;0.999184759;0.99712901
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=1000000;47.46;0.200119781;0.066151753;0.326401369;0.018500556;0.999722102;0.998788225
rxjava;;io.reactivex.FlattenJustPerf.observable;times=1;26624.26;0.155833009;0.180061596;0.018285056;0.015128211;0.999695913;0.998328534
rxjava;;io.reactivex.FlattenJustPerf.observable;times=10;31159.8;0.335571557;0.091313193;0.072004316;0.006657374;0.99910902;0.999203873
rxjava;;io.reactivex.FlattenJustPerf.observable;times=100;32834.64;0.285965591;0.096870516;0.061237584;0.009625121;0.99915883;0.998636348
rxjava;;io.reactivex.FlattenJustPerf.observable;times=1000;27484.42;0.064162685;0.107843727;0.007438288;0.007861192;0.999675095;0.997285673
rxjava;;io.reactivex.FlattenJustPerf.observable;times=10000;11080.48;0.070903868;0.031538803;0.01113457;0.002408313;0.999341382;0.998924762
rxjava;;io.reactivex.FlattenJustPerf.observable;times=100000;1082.64;0.033285828;0.008899945;0.006302032;7.45E-04;0.999088594;0.999870717
rxjava;;io.reactivex.FlattenJustPerf.observable;times=1000000;110.78;0.026030122;0.016334105;0.005295987;0.001799505;0.999282486;0.99773201
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=1;26766.02;0.114604905;0.121458955;0.008675635;0.008069233;0.998712637;0.999464947
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=10;27235.24;0.216874525;0.079412358;0.053004054;0.007131386;0.998832036;0.998863857
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=100;25711.18;0.146571309;0.097956239;0.039022167;0.008529819;0.998877659;0.999049145
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=1000;10536.14;0.060158616;0.06161916;0.019162136;0.009063425;0.999145001;0.998873789
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=10000;2155.14;0.176428701;0.212262167;0.048802715;0.018353457;0.997546975;0.999419872
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=100000;216.16;0.091028704;0.08369786;0.024235995;0.009713938;0.999676367;0.573268334
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=1000000;21.92;0.116310905;0.041700376;0.180222243;0.008645551;0.999301453;0.999309957
rxjava;;io.reactivex.FlattenRangePerf.observable;times=1;34882.2;0.155374602;0.135732995;0.016001768;0.011469802;0.999648195;0.999452602
rxjava;;io.reactivex.FlattenRangePerf.observable;times=10;29668.82;0.287634924;0.0831856;0.058788486;0.008418398;0.99919716;0.99837627
rxjava;;io.reactivex.FlattenRangePerf.observable;times=100;25857.22;0.148008991;0.086646976;0.019289852;0.006395462;0.998841261;0.996225824
rxjava;;io.reactivex.FlattenRangePerf.observable;times=1000;22041.28;0.040872144;0.072191121;0.004947715;0.009133405;0.999598095;0.495025306
rxjava;;io.reactivex.FlattenRangePerf.observable;times=10000;4428.32;0.016364793;0.02064023;0.002213361;0.001783918;0.999378159;1
rxjava;;io.reactivex.FlattenRangePerf.observable;times=100000;434.94;0.056298848;0.009697532;0.113067244;8.33E-04;0.999467178;0.934539867
rxjava;;io.reactivex.FlattenRangePerf.observable;times=1000000;42.12;0.02781908;0.055805124;0.006211776;0.037699745;0.999157322;0.973845736
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=1;14977.92;0.365217005;0.360555379;0.183909831;0.079859856;0.998594839;0.988172285
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=10;17221.06;0.32474205;0.314896932;0.047030797;0.04893569;0.998718641;0.995973644
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=100;18718.28;0.333420063;0.312231655;0.117329846;0.029751988;0.999199924;0.998408334
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=1000;16028.46;0.272525592;0.378840504;0.032002778;0.110746347;0.999405067;0.996418912
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=1;16979.96;0.303646787;0.289441358;0.041963524;0.030954373;0.999307137;0.998814807
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=10;14681.32;0.345849043;0.384699846;0.075722387;0.083211192;0.99865166;0.994404885
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=100;16031.18;0.309918369;0.345799842;0.071933234;0.056292337;0.999076745;0.991188919
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=1000;17836.74;0.25511914;0.338887103;0.062539009;0.053799281;0.998938844;0.998663821
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=1;16369.84;0.287415038;0.33279905;0.07323156;0.05952952;0.998585882;0.994230004
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=10;17178.56;0.447238577;0.371615653;0.472485225;0.054599304;0.998470569;0.998138299
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=100;16185.8;0.29892359;0.326602081;0.048134799;0.056022813;0.999325995;0.997024031
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=1000;17841.86;0.256577767;0.3033698;0.038675522;0.030069363;0.999271942;0.99784192
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=1;16200.36;0.32932764;0.364453096;0.052137616;0.060704209;0.998971694;0.998572719
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=10;15875.04;0.362271066;0.359971111;0.186074244;0.084752;0.998956176;0.998010807
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=100;17069.94;0.331516011;0.286452977;0.04739798;0.033581393;0.9983018;0.99735133
