project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer;stringLength=1;0.99;0.4958725025453727;0.9619134742545248;0.9847677388446563;0.9907591068920215;5;14;17;12;12;24
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer;stringLength=10;0.99;0.30611619557370495;0.9439028259857365;0.9025557651278217;0.9305771561247529;2147483647;2147483647;28;14;27;22
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer;stringLength=10000;0.99;0.9918641408534852;0.9959931797876682;0.9870758846490535;0.9843815163240277;2;38;17;20;9;26
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer;stringLength=1000;0.99;0.8430314089701246;0.9337284330482029;0.9785070971870806;0.9858428213994819;2147483647;8;14;14;10;39
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields;;0.99;0.8925112918824917;0.6126181017423293;0.7183304619809235;0.9967694003116673;5;15;22;13;16;22
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_serialize_1_int_field;;0.99;0.5163856507333596;0.6726809752198829;0.6725637956444003;0.8255891646793997;2147483647;17;10;19;14;12
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer;stringLength=100000;0.99;0.9948690169416518;0.3170151855083961;0.9485549581448888;0.9626115349530616;2;23;32;2147483647;28;20
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer;stringLength=100;0.99;0.11139055913106018;0.9745267161355968;0.9796025876586357;0.9941176577970752;5;22;15;14;14;38
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer;stringLength=10000;0.99;0.9889982726867488;0.9949552583703978;0.9776909851145488;0.9899782696569529;3;26;22;28;17;45
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_10_int_field;;0.99;0.4195832379067205;0.8915309802193923;0.919162112176301;0.9764187123396031;2147483647;25;29;17;12;2147483647
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_deserialize_10_int_field;;0.99;0.991929130086258;0.97500548360169;0.6452183546333192;0.9099601678654139;2;10;11;28;21;15
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field;;0.99;0.6987970944445968;0.9528461230489529;0.9819010510627973;0.9804408890580611;2147483647;16;11;13;8;19
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer;stringLength=100;0.99;0.8294057874598261;0.9805659493512819;0.9924044518954378;0.9748108249114292;4;13;11;11;10;10
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer;stringLength=100000;0.99;0.9799608293029671;0.9443665139733197;0.9974849612772835;0.9830818425204828;4;21;24;17;22;17
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer;stringLength=100000;0.99;0.43677028781151594;0.6564641354929204;0.6816222487441588;0.988938327453402;2147483647;37;28;23;21;19
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_deserialize_1_int_field;;0.99;0.6124410523262975;0.6422448739774215;0.9856655563175252;0.6709834862446779;2147483647;11;11;26;19;23
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_10_int_fields;;0.99;0.7595146843828744;0.9167951919487147;0.966197465828784;0.9933818862582344;5;17;29;15;2147483647;24
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field;;0.99;0.9532190258845971;0.9446942395344867;0.9812709733309372;0.9785885537542167;2147483647;12;17;12;8;11
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer;stringLength=1;0.99;0.34645304950349604;0.9487188117404586;0.9638921226105928;0.9805251288165311;2147483647;33;26;11;36;2147483647
