project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer;stringLength=1;0.03;0.0629669406870542;0.08233568736343264;0.06136178937506819;0.030191482703647382;2147483647;29;2147483647;23;47;34
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer;stringLength=10;0.03;0.11612128849811806;0.11520242190750252;0.0883324212357764;0.11936820474694086;2147483647;45;48;28;37;32
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer;stringLength=10000;0.03;0.02050499770909175;0.02159831280834568;0.01932807031921062;0.022836494658506366;2;2147483647;2147483647;2147483647;2147483647;2147483647
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer;stringLength=1000;0.03;0.052207718035672014;0.053134579735529756;0.03435249567140708;0.03777739334763331;2147483647;37;2147483647;38;2147483647;38
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields;;0.03;0.013704007452763425;0.020882038086917243;0.01672299191158802;0.012496065445359387;2;2147483647;41;2147483647;33;22
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_serialize_1_int_field;;0.03;0.03248752539548948;0.03156462747594791;0.03032036142846239;0.02957764713397298;5;20;5;15;16;5
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer;stringLength=100000;0.03;0.020612038841826257;0.04468838288817207;0.054358150972477856;0.05003570681015045;2;2147483647;2147483647;36;39;2147483647
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer;stringLength=100;0.03;0.05808791960253971;0.08703558827950326;0.050825575017629826;0.04552744040978053;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer;stringLength=10000;0.03;0.03814186339183219;0.028114177646888037;0.02500161682234351;0.026151665093504906;3;2147483647;2147483647;2147483647;2147483647;2147483647
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_10_int_field;;0.03;0.22180308860221842;0.19055980176980739;0.17526604886217648;0.1719496406927218;2147483647;42;2147483647;32;2147483647;2147483647
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_deserialize_10_int_field;;0.03;0.009079794595401883;0.009311994936405001;0.043726537556746735;0.06725459204188648;2;2147483647;47;2147483647;2147483647;2147483647
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field;;0.03;0.04932753950059321;0.03944993979890205;0.04251004429717829;0.037759448758981316;2147483647;2147483647;36;11;15;33
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer;stringLength=100;0.03;0.0282723980928419;0.025702536400125358;0.022255579221085117;0.024281437143846826;2;39;21;33;32;48
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer;stringLength=100000;0.03;0.02855267934433564;0.022122514532002993;0.016167908374418963;0.028538805391495944;2;2147483647;2147483647;2147483647;2147483647;2147483647
protostuff;;io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer;stringLength=100000;0.03;0.025838683264308392;0.0876162961422785;0.06831637053020738;0.055434155328505694;2;44;2147483647;2147483647;48;37
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_deserialize_1_int_field;;0.03;0.015517037895858512;0.015357030466697418;0.015730366270388728;0.010546780571725808;2;18;26;41;48;25
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_10_int_fields;;0.03;0.04568082810066692;0.054744451821515626;0.03818234640275722;0.028951414191766285;5;20;2147483647;2147483647;43;2147483647
protostuff;;io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field;;0.03;0.02082730928563198;0.022890433915109098;0.027954003133396653;0.030356922742366434;2;19;27;10;13;22
