project;commit;benchmark;params;percentage;mean
;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=1;0.9010459957666385;0.001010602393600001
;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=2;1.032138626168691;0.0026620076032000165
;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=3;0.8726305084778069;0.002290399639800017
;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=4;0.6250173880687022;0.004277512955866966
;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=1;0.9537030974543825;0.001354328371200011
;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=2;1.0412845847207117;0.002874442444799988
;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=3;0.930141613633035;0.002254751846600009
;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=4;0.4593463240042381;0.0027217899377956645
;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=1;0.9130567628495545;0.0055263645695997525
;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=2;0.9865650304121731;0.004995444736000029
;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=3;0.9769451389062103;0.003816759705599994
;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=4;0.9665329306635162;0.002674532966400012
;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=1;0.8590407821853202;0.042391372020999595
;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=2;1.0723470183483501;0.023746950124999364
;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=3;1.077595218693155;0.01515454636599996
;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=4;0.910491264390829;0.008964418761999977
;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=1;0.9952616722970365;0.2782602953899961
;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=2;0.9946941515332418;0.14078957599999506
;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=3;1.0011262715066476;0.09423247112899555
;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=4;1.003017147271888;0.07058476256499761
;;io.reactivex.PublishProcessorPerf.bounded1;;0.9997884909712037;3.40373037303707E-8
;;io.reactivex.PublishProcessorPerf.bounded1k;;1.007758316361146;3.0082208662600136E-6
;;io.reactivex.PublishProcessorPerf.bounded1m;;0.9997704020562619;0.00204843991039999
;;io.reactivex.PublishProcessorPerf.subject1;;1.4248822095454197;5.739909999999825E-8
;;io.reactivex.PublishProcessorPerf.subject1k;;0.9865945929480207;1.4094310400000534E-5
;;io.reactivex.PublishProcessorPerf.subject1m;;0.9984106200437605;0.010441632310000473
;;io.reactivex.PublishProcessorPerf.unbounded1;;1.011976532694779;4.399759783805419E-8
;;io.reactivex.PublishProcessorPerf.unbounded1k;;0.996932364440988;1.4137582400001205E-5
;;io.reactivex.PublishProcessorPerf.unbounded1m;;1.001382469078247;0.012307816317002642
;;io.reactivex.RangePerf.rangeSync;times=1;1.0385716013157313;6.794103513865676E-8
;;io.reactivex.RangePerf.rangeSync;times=1000;0.9865231041507865;7.146206841368289E-6
;;io.reactivex.RangePerf.rangeSync;times=1000000;1.1269508127295338;0.00827295825140006
;;io.reactivex.ReducePerf.flowMaybe;times=1;1.0042604489282627;5.241562468740457E-8
;;io.reactivex.ReducePerf.flowMaybe;times=1000;1.0032530924840937;7.663028508552626E-6
;;io.reactivex.ReducePerf.flowMaybe;times=1000000;0.705460134441551;0.007303701291200109
;;io.reactivex.ReducePerf.flowSingle;times=1;0.9801825953688844;5.788008800880285E-8
;;io.reactivex.ReducePerf.flowSingle;times=1000;0.9594743732548766;6.911715999999996E-6
;;io.reactivex.ReducePerf.flowSingle;times=1000000;0.7717277814029296;0.007189225469799843
;;io.reactivex.ReducePerf.obsMaybe;times=1;0.9886378160982218;5.265939781934344E-8
;;io.reactivex.ReducePerf.obsMaybe;times=1000;0.982875869594352;1.0283529599999371E-5
;;io.reactivex.ReducePerf.obsMaybe;times=1000000;0.948911189884519;0.008617062402800236
;;io.reactivex.ReducePerf.obsSingle;times=1;0.9881866248775462;5.8948948948948736E-8
;;io.reactivex.ReducePerf.obsSingle;times=1000;0.9609124457082671;9.746508799999992E-6
;;io.reactivex.ReducePerf.obsSingle;times=1000000;0.7692534177314811;0.008192318661600147
;;io.reactivex.RxVsStreamPerf.range;times=1;1.2247549729759415;8.074514708826011E-8
;;io.reactivex.RxVsStreamPerf.range;times=1000;1.004109131635248;7.197870400000013E-6
;;io.reactivex.RxVsStreamPerf.range;times=1000000;0.7278367690355345;0.007542623435000077
;;io.reactivex.RxVsStreamPerf.rangeFlatMap;times=1;1.0035696610489269;1.1510236141685318E-7
;;io.reactivex.RxVsStreamPerf.rangeFlatMap;times=1000;0.9897894044711714;1.5634512227337524E-4
;;io.reactivex.RxVsStreamPerf.rangeFlatMap;times=1000000;0.9023057568415804;0.16074860014000739
;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1;0.9939458148760224;6.576966966967236E-8
;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1000;0.9605680760803395;2.3587540616246874E-5
;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1000000;0.9185248668751284;0.023933173707000873
;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1;1.0106908848802676;6.695538661598746E-8
;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1000;1.0086637271108823;8.294545163549092E-6
;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1000000;1.0397244282048377;0.010187570615200776
;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMap;times=1;0.9986977180353482;8.746123837152147E-8
;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMap;times=1000;0.9700777190815963;1.3367710866519432E-4
;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMap;times=1000000;0.8545652210650111;0.1305895686599975
;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMapJust;times=1;1.0078233903897729;6.657188594297253E-8
;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMapJust;times=1000;1.0233335147623914;2.575548389677911E-5
;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMapJust;times=1000000;0.9486468936753664;0.023632668273000583
;;io.reactivex.StrictPerf.external;count=1,cpu=1;0.9712523626200389;1.4895209041808607E-7
;;io.reactivex.StrictPerf.external;count=1,cpu=10;1.0113394336107193;1.6431204963971598E-7
;;io.reactivex.StrictPerf.external;count=1,cpu=100;0.9867125657520325;4.108011011011111E-7
;;io.reactivex.StrictPerf.external;count=1,cpu=1000;0.9833538974976253;2.8710251025103936E-6
;;io.reactivex.StrictPerf.external;count=1,cpu=10000;0.9978125439299179;2.750633279999637E-5
;;io.reactivex.StrictPerf.external;count=10,cpu=1;0.9709123581294431;3.8986173408089277E-7
;;io.reactivex.StrictPerf.external;count=10,cpu=10;0.9972403170749197;4.960707353676854E-7
;;io.reactivex.StrictPerf.external;count=10,cpu=100;0.9813556598634047;2.9952871287126607E-6
;;io.reactivex.StrictPerf.external;count=10,cpu=1000;0.9977176540442276;2.7627606400002147E-5
;;io.reactivex.StrictPerf.external;count=10,cpu=10000;0.9992958029669742;2.7354879999996247E-4
;;io.reactivex.StrictPerf.external;count=100,cpu=1;0.9923086312041185;2.5549078907892495E-6
;;io.reactivex.StrictPerf.external;count=100,cpu=10;0.9858361418032242;3.5496815363072917E-6
;;io.reactivex.StrictPerf.external;count=100,cpu=100;0.9821792278634078;2.8541619199998296E-5
;;io.reactivex.StrictPerf.external;count=100,cpu=1000;1.0007841468445022;2.7477611520001697E-4
;;io.reactivex.StrictPerf.external;count=100,cpu=10000;0.9999337321100725;0.002731808767999754
;;io.reactivex.StrictPerf.external;count=1000,cpu=1;0.9981481300019333;2.412109119999801E-5
;;io.reactivex.StrictPerf.external;count=1000,cpu=10;1.0004127691779034;3.4094131199999225E-5
;;io.reactivex.StrictPerf.external;count=1000,cpu=100;0.9975021144549329;2.8344478720000596E-4
;;io.reactivex.StrictPerf.external;count=1000,cpu=1000;0.9973625294222825;0.002743269375999971
;;io.reactivex.StrictPerf.external;count=1000,cpu=10000;1.0004261530860683;0.027331533781997926
;;io.reactivex.StrictPerf.external;count=10000,cpu=1;0.9999354999651198;2.3971153920003633E-4
;;io.reactivex.StrictPerf.external;count=10000,cpu=10;1.0426503295412524;3.526688767999719E-4
;;io.reactivex.StrictPerf.external;count=10000,cpu=100;0.9965588462442182;0.0028403617792000543
;;io.reactivex.StrictPerf.external;count=10000,cpu=1000;0.9992066216527927;0.027419942717999107
;;io.reactivex.StrictPerf.external;count=10000,cpu=10000;0.9965897009721545;0.2732103094699789
;;io.reactivex.StrictPerf.external;count=100000,cpu=1;1.0099355811476463;0.0023940222976001155
;;io.reactivex.StrictPerf.external;count=100000,cpu=10;0.9727380815673907;0.003382909747199882
;;io.reactivex.StrictPerf.external;count=100000,cpu=100;1.0005564619560916;0.028191754254001437
;;io.reactivex.StrictPerf.external;count=100000,cpu=1000;1.0001005345824057;0.27381152364002276
;;io.reactivex.StrictPerf.external;count=100000,cpu=10000;0.9931688809580301;2.6473473352001733
;;io.reactivex.StrictPerf.external;count=1000000,cpu=1;1.002434510523871;0.02373687295700132
;;io.reactivex.StrictPerf.external;count=1000000,cpu=10;1.0186844327750506;0.03426273164100156
;;io.reactivex.StrictPerf.external;count=1000000,cpu=100;0.9986368650865057;0.28179754847002525
;;io.reactivex.StrictPerf.external;count=1000000,cpu=1000;0.9970384757430677;2.6630587315997425
;;io.reactivex.StrictPerf.external;count=1000000,cpu=10000;1.0017179379836911;24.334833321001625
;;io.reactivex.StrictPerf.internal;count=1,cpu=1;1.0312394017980728;4.976145229046187E-8
;;io.reactivex.StrictPerf.internal;count=1,cpu=10;1.0034362361987803;7.004585043548213E-8
;;io.reactivex.StrictPerf.internal;count=1,cpu=100;0.9804960313026888;3.161583108175566E-7
;;io.reactivex.StrictPerf.internal;count=1,cpu=1000;0.9887619380247212;2.782077823347205E-6
;;io.reactivex.StrictPerf.internal;count=1,cpu=10000;1.0012611862088845;2.7429712000004725E-5
;;io.reactivex.StrictPerf.internal;count=10,cpu=1;1.0157424234359542;1.6034810443132626E-7
;;io.reactivex.StrictPerf.internal;count=10,cpu=10;0.9873586055201345;3.446664665265753E-7
;;io.reactivex.StrictPerf.internal;count=10,cpu=100;0.9840673897390603;2.8392126425284967E-6
;;io.reactivex.StrictPerf.internal;count=10,cpu=1000;0.999424044246831;2.7436297600000347E-5
;;io.reactivex.StrictPerf.internal;count=10,cpu=10000;0.9984409897974051;2.730107904000345E-4
;;io.reactivex.StrictPerf.internal;count=100,cpu=1;0.9940991865867876;9.149159747924353E-7
;;io.reactivex.StrictPerf.internal;count=100,cpu=10;0.9918799724425832;2.8120684136828502E-6
;;io.reactivex.StrictPerf.internal;count=100,cpu=100;0.9965380224998193;2.764667519999288E-5
;;io.reactivex.StrictPerf.internal;count=100,cpu=1000;1.000101840314386;2.735226879999613E-4
;;io.reactivex.StrictPerf.internal;count=100,cpu=10000;0.9992040686464205;0.0027309567999998733
;;io.reactivex.StrictPerf.internal;count=1000,cpu=1;0.9956519465183413;8.315377599999456E-6
;;io.reactivex.StrictPerf.internal;count=1000,cpu=10;1.0006807257715886;2.7067190399998587E-5
;;io.reactivex.StrictPerf.internal;count=1000,cpu=100;0.9933424160040183;2.7501399040000203E-4
;;io.reactivex.StrictPerf.internal;count=1000,cpu=1000;0.9988399339173715;0.002734984806400364
;;io.reactivex.StrictPerf.internal;count=1000,cpu=10000;1.0001673721530977;0.027321786592997267
;;io.reactivex.StrictPerf.internal;count=10000,cpu=1;1.0025998222593;8.711923199999532E-5
;;io.reactivex.StrictPerf.internal;count=10000,cpu=10;0.9787702916028806;2.7497635840001053E-4
;;io.reactivex.StrictPerf.internal;count=10000,cpu=100;1.000291157702063;0.0027679768576002383
;;io.reactivex.StrictPerf.internal;count=10000,cpu=1000;0.9991816070723333;0.02735274252000022
;;io.reactivex.StrictPerf.internal;count=10000,cpu=10000;0.9971533625708431;0.27327726404997776
;;io.reactivex.StrictPerf.internal;count=100000,cpu=1;0.974524425975805;8.921905152000074E-4
;;io.reactivex.StrictPerf.internal;count=100000,cpu=10;0.986124682684552;0.0028021714943995634
;;io.reactivex.StrictPerf.internal;count=100000,cpu=100;0.9953787273605607;0.027616896003996225
;;io.reactivex.StrictPerf.internal;count=100000,cpu=1000;0.999376732416964;0.27330247981997957
;;io.reactivex.StrictPerf.internal;count=100000,cpu=10000;0.9943852560293177;2.647236206200201
;;io.reactivex.StrictPerf.internal;count=1000000,cpu=1;1.0092533045778367;0.009181041460598893
;;io.reactivex.StrictPerf.internal;count=1000000,cpu=10;0.9985218110050447;0.028374760802001738
;;io.reactivex.StrictPerf.internal;count=1000000,cpu=100;0.9994139701488962;0.2763763447199684
;;io.reactivex.StrictPerf.internal;count=1000000,cpu=1000;0.9932851039916212;2.6499827756995686
;;io.reactivex.StrictPerf.internal;count=1000000,cpu=10000;0.9991470698727727;24.265900656002092
;;io.reactivex.TakeUntilPerf.flowable;;1.0063616585349522;1.3033415199999975E-5
;;io.reactivex.TakeUntilPerf.observable;;1.1619118788541898;1.3078885888588907E-5
;;io.reactivex.ToFlowablePerf.flowable;times=1;0.9835003994157546;7.80559839759626E-8
;;io.reactivex.ToFlowablePerf.flowable;times=1000;0.9887602119392523;4.210810443132921E-6
;;io.reactivex.ToFlowablePerf.flowable;times=1000000;1.0897266307945963;0.00410956267519987
;;io.reactivex.ToFlowablePerf.flowableInner;times=1;0.984142351096232;5.013425370148138E-7
;;io.reactivex.ToFlowablePerf.flowableInner;times=1000;0.9778731605162623;5.074221567999864E-4
;;io.reactivex.ToFlowablePerf.flowableInner;times=1000000;0.9804633776185842;0.32849898169001424
;;io.reactivex.ToFlowablePerf.observable;times=1;1.039558626944021;9.044032839407164E-8
;;io.reactivex.ToFlowablePerf.observable;times=1000;0.9072517515471057;3.8533607999998945E-6
;;io.reactivex.ToFlowablePerf.observable;times=1000000;1.0137458734824245;0.0038280925175997915
;;io.reactivex.ToFlowablePerf.observableInner;times=1;0.9775697876060797;3.340451451451387E-7
;;io.reactivex.ToFlowablePerf.observableInner;times=1000;1.002395950279632;3.0550797799779457E-4
;;io.reactivex.ToFlowablePerf.observableInner;times=1000000;0.9861350078011059;0.3103695395300027
;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1;0.966854214559408;1.88811392531782E-7
;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=10;0.9770391698904427;1.035421242124203E-6
;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=100;0.989286961045577;9.324196039208058E-6
;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1000;0.9904442899292613;9.022552175217907E-5
;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=10000;0.9621275519567497;8.975601663999663E-4
;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=100000;1.009617684070724;0.009234897290599673
;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1000000;1.0004584305092377;0.09367508647999442
;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1;1.0212895322123554;8.722408963585689E-8
;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=10;0.990350299882982;1.6333773509403591E-6
;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=100;0.9911105737973347;1.4822689337867568E-5
;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1000;0.9832522013506343;1.4533041104663512E-4
;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=10000;0.9881378527491719;0.001464737791999978
;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=100000;0.9913731090705;0.014709788880999568
;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1000000;0.9027667786964206;0.1544692726300151
;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1;1.0041202475979298;3.630800000000567E-8
;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=10;0.9647514869453166;2.701388138813896E-7
;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=100;0.990068552365194;1.3274287428742668E-6
;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1000;0.9892860316968626;7.889787200000276E-6
;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=10000;0.9659208512481711;4.76734208000054E-5
;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=100000;0.48588472602150906;5.079998975999487E-4
;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1000000;1.111379859003553;0.005082331545600399
;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1;0.9874375411714214;4.796778711484836E-8
;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=10;0.9629370039099869;4.532932466233106E-7
;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=100;0.9831940404749131;3.196201680672246E-6
;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1000;1.0128218119049142;2.3349305599999428E-5
;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=10000;1.0003459948094082;2.2774461440002082E-4
;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=100000;0.998980788479981;0.0023538167808000257
;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1000000;0.992215443283231;0.02342914199700025
;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=1;1.0371853515571388;3.7866600000001915E-8
;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=10;1.0256246819258767;1.716053632179365E-7
;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=100;0.9913026930600649;5.466306999999807E-7
;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=1000;0.9887581867963794;4.243089053432519E-6
;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=10000;0.999892498525519;4.1490783999993334E-5
;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=100000;1.004497145375115;4.1522554879994773E-4
;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=1000000;0.9981024705426732;0.0041379332096002745
;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=1;0.9879776831505046;7.614672934586315E-8
;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=10;0.9883698492671689;3.285222655859045E-7
;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=100;0.9783803844426752;2.079310862172476E-6
;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=1000;1.0063644145775361;1.9289471347135328E-5
;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=10000;0.9968136077875316;2.0771185587027885E-4
;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=100000;0.984994760537146;0.002079078400000024
;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=1000000;0.9108684351284104;0.021909222606999935
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=1;0.9997079214783169;5.831499449834776E-8
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=10;0.9815493907516405;1.4735132539762248E-6
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=100;0.9879897120135287;1.200764472894527E-5
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=1000;0.9862830252097012;1.1994006003602649E-4
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=10000;0.9968961242072722;0.0011891206144000986
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=100000;0.9633697268160816;0.01191371004500032
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=1000000;0.9440853834659783;0.12218630237999555
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=1;1.0172654668396612;1.0513348008805735E-7
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=10;0.9778139728976639;1.6479903999999945E-6
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=100;0.9924199059952662;1.4886869486948606E-5
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=1000;0.9742044394655001;1.4659186227604598E-4
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=10000;0.9884326488195886;0.001482144768200011
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=100000;0.9599525143260326;0.014595392412000448
;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=1000000;0.9255064357907796;0.15410963240999284
;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=1;0.962680980021413;2.707126137841351E-7
;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=10;0.9924740923482513;1.2564344868973707E-6
;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=100;1.0053478835640595;1.0887656765676756E-5
;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=1000;1.0285063719327467;1.0765700380228184E-4
;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=10000;1.015648049920116;0.0011134889983999972
;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=100000;0.8661220192594182;0.010067235595399961
;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=1000000;0.9912475363606339;0.1097194014999955
;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1;0.9653982167595729;2.8817877150860085E-7
;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=10;0.9950302248031395;1.267165716571631E-6
;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=100;1.000363551244055;1.1200291200000354E-5
;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1000;0.9720547684349243;1.0918479399699863E-4
;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=10000;0.9819624581961653;0.0011355670527999854
;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=100000;0.98457389455313;0.01118222942000022
;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1000000;0.9420940812746043;0.11299077531000028
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1;0.9830100560013763;9.472786393195343E-8
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=10;0.9819540997202982;1.6069919983996873E-6
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=100;0.9518969811732939;1.4815006300630393E-5
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1000;0.9859692493865713;1.4529550350349794E-4
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=10000;0.9842242871877742;0.0014629488639999952
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=100000;0.9906093711725343;0.014623103506999737
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1000000;0.9283383064990113;0.15656208929000281
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=1;1.0153010884392653;9.864498699220906E-8
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=10;0.9982748952042584;2.0474714942988447E-6
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=100;0.8804714066748882;1.8646645464546992E-5
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=1000;0.9875992321640856;1.8572520736589448E-4
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=10000;0.9879645784768415;0.0018633682944000317
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=100000;0.9835119522890466;0.018668077910000042
;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=1000000;0.8975432690779477;0.19137056655999585
;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1;0.9930076162054763;2.8313682736547996E-7
;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=10;0.9870951335890206;1.2888699999999863E-6
;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=100;0.9857479594201246;1.1047426342634043E-5
;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1000;0.9927870996718965;1.095832493748124E-4
;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=10000;0.9954643104273502;0.0011263569920000548
;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=100000;0.9768649270661564;0.011178602540000132
;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1000000;0.9435216769110892;0.11351046306000187
;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1;1.1760705257775448;1.1092816408203895E-7
;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=10;0.9903304533427161;2.0250955095509628E-6
;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=100;0.9921630336231764;1.865074560000049E-5
;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1000;0.9885202689031668;1.8322980238261082E-4
;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=10000;0.9877205768509127;0.0018474215423999645
;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=100000;0.9916771012002825;0.018506895107000567
;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1000000;0.869650472150037;0.1855091383799866
;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1;0.9972444672956797;2.0191835101059762E-7
;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=10;0.9990027841861262;1.043435730719212E-6
;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=100;0.9871556577975248;9.009884988498603E-6
;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1000;1.0073880079811424;8.96705562224894E-5
;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=10000;0.9622092703537168;8.869061632000056E-4
;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=100000;0.9985164425346833;0.00914276024140072
;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1000000;0.9559868927949174;0.09084052331199825
;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=1;1.0005007224340663;7.398589717943212E-8
;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=10;0.9719712018088184;1.4554086225868223E-6
;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=100;0.9823374859564594;1.3517300260052402E-5
;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=1000;0.9947138841416197;1.3448294112936149E-4
;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=10000;0.9897654076175312;0.001359448063999953
;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=100000;1.045013228845389;0.014098170222000115
;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=1000000;0.8598471805246835;0.13884484426000837
;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=1;0.9957347793395736;5.896024434207756E-8
;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=10;1.0041418306062224;6.355189340813811E-8
;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=100;0.9956967444442233;1.7449734920476074E-7
;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=1000;0.990952143277893;1.0984931999999835E-6
;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=10000;0.9985090017847066;1.0580056000000949E-5
;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=100000;0.9994113520200022;1.0581283839999645E-4
