project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
zipkin;;zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V1;;0.01;0.018281193692682787;0.004565715533718803;0.008161034319005375;0.00970695738401188;3;50;45;40;43;47
zipkin;;zipkin2.SpanBenchmarks.buildClientSpan_longs;;0.01;0.07951488920809668;0.0687202242296997;0.025829639925625036;0.0022318691746173736;5;5;25;36;47;25
zipkin;;zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder;;0.01;0.002449516333403526;4.8476371423263054E-4;0.008665870272030585;1.461431062281665E-4;2;2147483647;2147483647;2147483647;2147483647;44
zipkin;;zipkin2.internal.ReadBufferBenchmarks.readLong_8arity;;0.01;0.005920450345234158;0.0025409534479320893;0.0014772971304309879;0.008278120177297326;2;19;15;22;20;19
zipkin;;zipkin2.elasticsearch.internal.BulkRequestBenchmarks.buildAndWriteRequest_tenSpans;;0.01;0.0388282273432205;0.0040911808525592175;0.0022308825865645643;0.005098775464879662;3;37;36;35;41;36
zipkin;;zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2;;0.01;0.04099515002192172;0.014369466671166398;0.008993860903988987;0.010021597406025762;4;32;38;39;2147483647;30
zipkin;;zipkin2.codec.ProtoCodecBenchmarks.bytes_protobufDecoder;;0.01;0.015216723220741413;0.011141905719511444;9.25669488475861E-5;0.013249639709303998;4;40;33;32;36;36
zipkin;;zipkin2.collector.MetricsBenchmarks.incrementBytes_longSpans_inMemory;;0.01;0.1654323149762432;0.02528878745020638;0.020390585967882097;0.013486887275061338;2147483647;32;28;17;18;21
zipkin;;zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2;;0.01;0.012364120886700178;0.0060876672278873944;8.500560422305403E-4;0.00384485142191629;3;43;44;40;41;39
zipkin;;zipkin2.EndpointBenchmarks.parseIpv4_bytes;;0.01;0.056321449087930464;0.030053613065907814;0.025484311180685282;0.025571726229015268;2147483647;12;39;33;32;44
zipkin;;zipkin2.internal.ReadBufferBenchmarks.readLong_localArray;;0.01;0.021098734726968243;0.007803322884018235;0.007127005504086459;0.0038391557631229853;3;18;18;23;22;15
zipkin;;zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder;;0.01;5.860631250034637E-4;0.0059821372545182105;0.0023992728107631034;0.0023824121916449503;2;45;50;48;39;43
zipkin;;zipkin2.internal.ReadBufferBenchmarks.readLongReverseBytes;;0.01;0.018707912833309696;0.002237166648228102;0.0033500439587935624;0.002742843374042743;3;13;26;21;14;10
zipkin;;zipkin2.collector.MetricsBenchmarks.incrementBytes_shortSpans_inMemory;;0.01;1.3886052243784058E-4;0.005125578530384721;0.002662016357124663;3.1323644408484674E-5;2;26;26;25;31;19
zipkin;;zipkin2.EndpointBenchmarks.parseIpv6_literal;;0.01;0.12342448672112527;0.023829513577403816;5.7607966134576305E-5;0.025417693467261804;4;17;19;26;36;34
zipkin;;zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese_jdk;;0.01;0.039323288456882544;0.010890907814972706;0.023178962914862572;0.002156129821865055;5;17;29;38;34;31
zipkin;;zipkin2.EndpointBenchmarks.parseIpv6_addr;;0.01;0.12251927911757149;0.06921477779824636;0.3844931390938075;0.058605144639365725;2147483647;20;25;14;26;22
zipkin;;zipkin2.EndpointBenchmarks.parseIpv4_addr;;0.01;0.0015064816797074887;0.07098111036606711;0.2613180673622577;0.031469532571278214;2;8;21;27;15;6
zipkin;;zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3;;0.01;0.044807409586075375;0.009005463362006333;0.00293028829018277;0.009283291223907697;3;25;37;32;37;40
zipkin;;zipkin2.EndpointBenchmarks.parseIpv4_literal;;0.01;0.004550233701965334;0.011794750912378082;0.07435880697777753;0.0731177933044937;2;27;34;36;13;9
zipkin;;zipkin2.codec.JsonCodecBenchmarks.bytes_zipkinDecoder;;0.01;0.0096937340442637;5.867003019709022E-4;0.0028828568549764677;4.854272402971538E-4;2;40;48;38;2147483647;42
zipkin;;zipkin2.codec.JsonCodecBenchmarks.bytebuffer_jacksonDecoder;;0.01;0.008370077245109839;0.00447627157038305;0.00190745339310823;0.0025844215992922998;2;39;47;27;39;35
zipkin;;zipkin2.codec.ProtoCodecBenchmarks.bytes_zipkinDecoder;;0.01;0.008452903729067388;0.002716349398237339;0.00952796019862634;0.01965772815840791;2;40;30;28;34;42
zipkin;;zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3;;0.01;0.004836045105122561;0.04131143065828102;0.008142984907440476;9.094749504204025E-4;2;33;41;2147483647;34;35
zipkin;;zipkin2.collector.MetricsBenchmarks.incrementBytes_mediumSpans_inMemory;;0.01;0.17715785185493285;0.035959665423387605;0.02061395128994778;0.013408853405530663;2147483647;17;24;23;27;30
zipkin;;zipkin2.codec.CodecBenchmarks.writeTenClientSpans_JSON_V2;;0.01;0.04143783790604236;0.014543245134710281;0.00339420254330125;0.0013828556700883066;4;6;6;7;6;6
zipkin;;zipkin2.codec.CodecBenchmarks.readClientSpan_PROTO3;;0.01;0.08519585516235503;0.02820587456412607;0.005741013193925615;0.023164584736264482;4;37;2147483647;32;2147483647;36
zipkin;;zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_64;;0.01;0.005664595950022468;0.0019116285381530207;0.002574218513830648;2.9574700868851417E-4;2;18;24;19;21;27
zipkin;;zipkin2.internal.ReadBufferBenchmarks.readLong_8arity_localArray;;0.01;0.0023395497579766465;0.003070233761473116;3.1031750909380276E-4;0.08104006886701261;2;19;21;18;20;19
zipkin;;zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan;;0.01;0.046986608164124255;0.0010803387455576852;0.0015201637867753859;0.006306776364547295;3;7;24;7;16;5
zipkin;;zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V2;;0.01;0.054184445441925216;0.007792542234767608;0.017115909215645875;0.005391389841646693;3;35;32;34;31;34
zipkin;;zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData;;0.01;0.05189482796421249;0.01124423140935793;0.015576586500684775;0.025818333638945423;2147483647;28;32;18;38;26
zipkin;;zipkin2.SpanBenchmarks.buildClientSpan;;0.01;0.015094428357499634;0.03179330078461429;0.041804232000189345;0.033489794363679715;2147483647;5;5;5;2147483647;5
zipkin;;zipkin2.SpanBenchmarks.buildClientSpan_clear;;0.01;0.07815319268467885;0.03163586256215006;0.003999589023037542;0.0027158931302063705;4;15;30;38;32;34
zipkin;;zipkin2.EndpointBenchmarks.parseIpv6_bytes;;0.01;0.1017815526170851;0.04225620002601904;0.01767536356248245;0.002521917562501641;5;12;27;14;16;10
zipkin;;zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V1;;0.01;0.0028667284026812623;0.0043412096191018795;0.020009687155508563;0.02566814349975481;2;40;39;31;29;40
zipkin;;zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V2;;0.01;0.050605856370338126;0.023754293283899608;0.02002325862255691;0.014466924852728269;2147483647;49;42;2147483647;40;38
zipkin;;zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese;;0.01;0.0025813205093996802;0.0882438234676157;0.016259391854097166;0.02362055310013067;2;33;9;15;32;15
zipkin;;zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT;;0.01;0.02220791114584314;0.03748053177633595;0.011095867429670198;0.0032770855376737795;5;46;42;45;42;24
zipkin;;zipkin2.codec.CodecBenchmarks.readClientSpan_JSON_V2;;0.01;0.016746780757202935;0.011777130285882578;0.04303897199572211;0.0056477678554666955;5;45;41;44;2147483647;32
zipkin;;zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V1;;0.01;0.04192221235718829;0.012685013467002126;0.012121123073808776;0.013945098313915272;2147483647;33;36;39;38;36
zipkin;;zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT;;0.01;0.0013062841704242906;0.024350950951158717;0.0013214851375722425;5.55973760711273E-4;2;43;2147483647;45;40;44
zipkin;;zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese;;0.01;0.007364655061409174;7.4581635986435E-4;0.0014915224120000611;0.0026474645464637306;2;21;13;21;20;15
zipkin;;zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder;;0.01;0.014029101075816938;0.003442994394587673;8.057292303234598E-5;0.005380854986803574;3;33;37;38;44;33
zipkin;;zipkin2.elasticsearch.internal.BulkRequestBenchmarks.buildAndWriteRequest_singleSpan;;0.01;0.07777214258762283;0.00160157563683333;0.017924073415150343;0.018864794151765008;3;12;10;6;39;10
