"Pitt112/night-hawk","","","1.17.4","1.8","1.8","de.moonset.engine.lib.night.hawk.lang.event.EventListenersBenchTest","measureListeners","5","","5","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","de.moonset.engine.lib.night.hawk.lang.event.EventListenersBenchTest.Context&org.openjdk.jmh.infra.Blackhole","2","0","0","true","false","false","false","false","","","0","0","0","","false","b66d7def3d0fa94cba2ae46e5b928dba45b2b645449c0c0785079e21979918ce"
"Pitt112/night-hawk","","","1.17.4","1.8","1.8","de.moonset.engine.lib.night.hawk.lang.event.EventListenersBenchTest","measureListeners2","5","","5","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","de.moonset.engine.lib.night.hawk.lang.event.EventListenersBenchTest.Context2&org.openjdk.jmh.infra.Blackhole","2","0","0","true","false","false","false","false","","","0","0","0","","false","7471431775d984e42ae32b3c06e3c35d34e81295037ad1e20761193b14717858"
