"npetzall/persistent-queue","","","1.0","1.8","1.8","npetzall.queue.bytearray.ByteArrayQueueDequeueBenchmark","OnHeapQueue","10","10","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","true","true","","false","false","","true","true","","false","false","","1","npetzall.queue.bytearray.ByteArrayQueueDequeueBenchmark.OnHeapQueue","1","1","1","false","false","false","false","false","","","0","0","0","byte[]","false","1359e64daf986bd839d33e07834fd8986d2182db10ced6f090cccccba4daa390"
"npetzall/persistent-queue","","","1.0","1.8","1.8","npetzall.queue.bytearray.ByteArrayQueueDequeueBenchmark","OffHeapQueue","10","10","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","true","true","","false","false","","true","true","","false","false","","1","npetzall.queue.bytearray.ByteArrayQueueDequeueBenchmark.OffHeapQueue","1","1","1","false","false","false","false","false","","","0","0","0","byte[]","false","33d52c280d6cf496d4b16971fc4c712e8199d0105ded1e8fccbd8acc8c37bd2c"
"npetzall/persistent-queue","","","1.0","1.8","1.8","npetzall.queue.bytearray.ByteArrayQueueDequeueBenchmark","MemoryMappedQueue","10","10","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","true","true","","false","false","","true","true","","false","false","","1","npetzall.queue.bytearray.ByteArrayQueueDequeueBenchmark.MemoryMappedQueue","1","1","1","false","false","false","false","false","","","0","0","0","byte[]","false","b731baebe1b386f063ae7e93cd6ceaf920b9df688d45485f7221355a3f0d1ea0"
"npetzall/persistent-queue","","","1.0","1.8","1.8","npetzall.queue.bytearray.ByteArrayQueueEnqueueBenchmark","OnHeapQueue","10","10","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","true","true","","false","false","","true","true","","false","false","","1","npetzall.queue.bytearray.ByteArrayQueueEnqueueBenchmark.Data&npetzall.queue.bytearray.ByteArrayQueueEnqueueBenchmark.OnHeapQueue","2","2","2","false","false","false","false","false","","","0","0","0","boolean","false","142490ee91e9f0c0b198486b548d43af2bb99d4f75c76e9e5306b7cfb559637b"
"npetzall/persistent-queue","","","1.0","1.8","1.8","npetzall.queue.bytearray.ByteArrayQueueEnqueueBenchmark","OffHeapQueue","10","10","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","true","true","","false","false","","true","true","","false","false","","1","npetzall.queue.bytearray.ByteArrayQueueEnqueueBenchmark.Data&npetzall.queue.bytearray.ByteArrayQueueEnqueueBenchmark.OffHeapQueue","2","2","2","false","false","false","false","false","","","0","0","0","boolean","false","2d13d9d926d84c235d3ffa7b66730a4bfd7ee8b4775055f61959df84eff8ae2f"
"npetzall/persistent-queue","","","1.0","1.8","1.8","npetzall.queue.bytearray.ByteArrayQueueEnqueueBenchmark","MemoryMappedQueue","10","10","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","true","true","","false","false","","true","true","","false","false","","1","npetzall.queue.bytearray.ByteArrayQueueEnqueueBenchmark.Data&npetzall.queue.bytearray.ByteArrayQueueEnqueueBenchmark.MemoryMappedQueue","2","2","2","false","false","false","false","false","","","0","0","0","boolean","false","359e24c6e9308c6edef49c8bbd0490dea58c314a4138678f94a06831bc364e4f"
"npetzall/persistent-queue","","","1.0","1.8","1.8","npetzall.queue.bytearray.ByteArrayQueueEnqueueDequeueBenchmark","OnHeapByteBufferQueue","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","true","true","","false","false","","true","true","","false","false","","1","npetzall.queue.bytearray.ByteArrayQueueEnqueueDequeueBenchmark.Data&npetzall.queue.bytearray.ByteArrayQueueEnqueueDequeueBenchmark.OnHeapQueue&org.openjdk.jmh.infra.Blackhole","3","2","2","true","false","false","false","false","","","0","0","0","","false","6750191fb79101df4e66b7364c0a23e3a6d2ab9fe09063679ac34a90ce6728cb"
"npetzall/persistent-queue","","","1.0","1.8","1.8","npetzall.queue.bytearray.ByteArrayQueueEnqueueDequeueBenchmark","OffHeapByteBufferQueue","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","true","true","","false","false","","true","true","","false","false","","1","npetzall.queue.bytearray.ByteArrayQueueEnqueueDequeueBenchmark.Data&npetzall.queue.bytearray.ByteArrayQueueEnqueueDequeueBenchmark.OffHeapQueue&org.openjdk.jmh.infra.Blackhole","3","2","2","true","false","false","false","false","","","0","0","0","","false","48006b8c2aac287d1b42a1774691aad16c26281c8f66c0861134548c9f178fc7"
"npetzall/persistent-queue","","","1.0","1.8","1.8","npetzall.queue.bytearray.ByteArrayQueueEnqueueDequeueBenchmark","MemoryMappedByteBufferQueue","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","true","true","","false","false","","true","true","","false","false","","1","npetzall.queue.bytearray.ByteArrayQueueEnqueueDequeueBenchmark.Data&npetzall.queue.bytearray.ByteArrayQueueEnqueueDequeueBenchmark.MemoryMappedQueue&org.openjdk.jmh.infra.Blackhole","3","2","2","true","false","false","false","false","","","0","0","0","","false","dceb2e900b3158e819beb01c8af66d357524f57c816e27b90375ffe466997d80"
"npetzall/persistent-queue","","","1.0","1.8","1.8","npetzall.queue.bytebuffer.ByteBufferReadBenchmark","OnHeap","10","10","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","50000000","50000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","true","true","","false","false","","true","true","","false","false","","1","npetzall.queue.bytebuffer.ByteBufferReadBenchmark.OnHeapByteBuffer","1","1","1","false","false","false","false","false","","","0","0","0","byte[]","false","84a7755d1ccc71eeb75d50cbebc23f3f8cb72357b450f0d1c71b8abc7125eeec"
