"jayjaylab-benchmark/retrofitvsokhttp","","","1.12","1.6","","com.jayjaylab.benchmark.AndroidHttpLibraryBenchmark","testRetrofit2","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","com.jayjaylab.benchmark.AndroidHttpLibraryBenchmark.State&org.openjdk.jmh.infra.Blackhole","2","1","1","true","false","false","false","false","","","0","0","0","","false","3ef978682907963c4989e0900955a766a26de911d1bef60f8b719aaf1d51d269"
"jayjaylab-benchmark/retrofitvsokhttp","","","1.12","1.6","","com.jayjaylab.benchmark.AndroidHttpLibraryBenchmark","testOkhttp3","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","com.jayjaylab.benchmark.AndroidHttpLibraryBenchmark.State&org.openjdk.jmh.infra.Blackhole","2","1","1","true","false","false","false","false","","","0","0","0","","false","a83ff7c72757b082ff49ecf163aae37972611610db93cd0e5949c85acf118872"
