"uujava/cqengine-query-jmh","1052b27288a433ded6c942389ff57001e7d32a39","1479583389","1.15","1.8","","ru.programpark.tests.perf.query.HashTest","randomBaseline","2","2","","200000000","200000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","random=ru.programpark.tests.perf.query.HashTest","random=true&random=false","1","1","0","","false","e6ac6aacc4440ee5431ca6b752222306c71a4ec139c78fce550ec523d3d0c028","1"
"uujava/cqengine-query-jmh","1052b27288a433ded6c942389ff57001e7d32a39","1479583389","1.15","1.8","","ru.programpark.tests.perf.query.HashTest","queryHash","2","2","","200000000","200000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","random=ru.programpark.tests.perf.query.HashTest","random=true&random=false","1","1","0","","false","3c80fa5b9cec44cc55ee121704447eb6baf14b37c5c0fbee72fafe6c29942f75","1"
"uujava/cqengine-query-jmh","1052b27288a433ded6c942389ff57001e7d32a39","1479583389","1.15","1.8","","ru.programpark.tests.perf.query.HashTest","joinHash","2","2","","200000000","200000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","random=ru.programpark.tests.perf.query.HashTest","random=true&random=false","1","1","0","","false","e491c2cc4396ff4628e628df644b065d610603b534d5ea76a09a81a37a2d2808","6"
"uujava/cqengine-query-jmh","1052b27288a433ded6c942389ff57001e7d32a39","1479583389","1.15","1.8","","ru.programpark.tests.perf.query.QueryExistsInTest","queryFirstByOic","2","2","","200000000","200000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","4","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","totalObjects=ru.programpark.tests.perf.query.QueryExistsInTest&totalConcepts=ru.programpark.tests.perf.query.QueryExistsInTest&totalContexts=ru.programpark.tests.perf.query.QueryExistsInTest&maxCtx=ru.programpark.tests.perf.query.QueryExistsInTest","totalObjects=100000&totalObjects=500000&totalConcepts=50&totalConcepts=1000&totalContexts=10000&maxCtx=3","4","4","0","","false","148e55b64d5692dbde1d257f1238e94d3aab94f10e09a2031f662c9117b604fd","3"
"uujava/cqengine-query-jmh","1052b27288a433ded6c942389ff57001e7d32a39","1479583389","1.15","1.8","","ru.programpark.tests.perf.query.QueryExistsInTest","queryFirstByOicAndLvalue","2","2","","200000000","200000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","4","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","totalObjects=ru.programpark.tests.perf.query.QueryExistsInTest&totalConcepts=ru.programpark.tests.perf.query.QueryExistsInTest&totalContexts=ru.programpark.tests.perf.query.QueryExistsInTest&maxCtx=ru.programpark.tests.perf.query.QueryExistsInTest","totalObjects=100000&totalObjects=500000&totalConcepts=50&totalConcepts=1000&totalContexts=10000&maxCtx=3","4","4","0","","false","fe6d3dc3066c3e2a0285387fc6214bfd0284b6970728af81c5855d969e742e1b","4"
"uujava/cqengine-query-jmh","1052b27288a433ded6c942389ff57001e7d32a39","1479583389","1.15","1.8","","ru.programpark.tests.perf.query.QueryExistsInTest","queryFirstByOicAndSvalue","2","2","","200000000","200000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","4","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","totalObjects=ru.programpark.tests.perf.query.QueryExistsInTest&totalConcepts=ru.programpark.tests.perf.query.QueryExistsInTest&totalContexts=ru.programpark.tests.perf.query.QueryExistsInTest&maxCtx=ru.programpark.tests.perf.query.QueryExistsInTest","totalObjects=100000&totalObjects=500000&totalConcepts=50&totalConcepts=1000&totalContexts=10000&maxCtx=3","4","4","0","","false","fd39a09937f26aeef3b1a83b46f17a6df81e706961dc6c4925d6411a398f2548","4"
"uujava/cqengine-query-jmh","1052b27288a433ded6c942389ff57001e7d32a39","1479583389","1.15","1.8","","ru.programpark.tests.perf.query.BaselineTest","randomBaseline","2","2","","200000000","200000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","random=ru.programpark.tests.perf.query.BaselineTest","random=true","1","1","0","","false","e6ac6aacc4440ee5431ca6b752222306c71a4ec139c78fce550ec523d3d0c028","1"
"uujava/cqengine-query-jmh","1052b27288a433ded6c942389ff57001e7d32a39","1479583389","1.15","1.8","","ru.programpark.tests.perf.query.BaselineTest","createIdQuery","2","2","","200000000","200000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","random=ru.programpark.tests.perf.query.BaselineTest","random=true","1","1","0","","false","63a2b0f5df700298bb152a64665240d724b5efeeb0d90cfbe9cced7d30714dbb","2"
"uujava/cqengine-query-jmh","1052b27288a433ded6c942389ff57001e7d32a39","1479583389","1.15","1.8","","ru.programpark.tests.perf.query.BaselineTest","createExistsQuery","2","2","","200000000","200000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","random=ru.programpark.tests.perf.query.BaselineTest","random=true","1","1","0","","false","498db313d866544f2f3b58f2ae13059a67e984eb3463de3a528619d965e423d3","2"
"uujava/cqengine-query-jmh","1052b27288a433ded6c942389ff57001e7d32a39","1479583389","1.15","1.8","","ru.programpark.tests.perf.query.BaselineTest","createUniqueExistsQuery","2","2","","200000000","200000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","random=ru.programpark.tests.perf.query.BaselineTest","random=true","1","1","0","","false","f9894bc2ffa24e4d758ac75f260809ff529f5fcc86852d9921525addcb51ae72","2"
