"Gohla/persistent-graph","e56e25553530c2d0db29c3475d381b346ef2c7aa","1454675676","1.11.3","1.7","1.7","nl.gohla.graph.persistent.benchmark.GraphCreationBenchmarks","createGraph","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","bbea58f839ab934dd4681fdf627c6a31a8d341f43055b0b930a331369e56cd4a","1"
"Gohla/persistent-graph","e56e25553530c2d0db29c3475d381b346ef2c7aa","1454675676","1.11.3","1.7","1.7","nl.gohla.graph.persistent.benchmark.GraphInterfaceBenchmarks","containsNodeSuccess","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","c47bffa96b50e4014d39b27e5e65e44b3f8fa092cd821169455b2da4da784132","1"
"Gohla/persistent-graph","e56e25553530c2d0db29c3475d381b346ef2c7aa","1454675676","1.11.3","1.7","1.7","nl.gohla.graph.persistent.benchmark.GraphInterfaceBenchmarks","containsNodeFailure","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","9c1d034fa64c40a657f5be965af2db2706733cbeb82c70aa3d49f1fc1680775c","1"
"Gohla/persistent-graph","e56e25553530c2d0db29c3475d381b346ef2c7aa","1454675676","1.11.3","1.7","1.7","nl.gohla.graph.persistent.benchmark.GraphInterfaceBenchmarks","containsNodeWithLabelSuccess","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","669d14d386dc28f33ce315522118d8b02fc7841d1b0dbe7a95f99ef7c154c51a","1"
"Gohla/persistent-graph","e56e25553530c2d0db29c3475d381b346ef2c7aa","1454675676","1.11.3","1.7","1.7","nl.gohla.graph.persistent.benchmark.GraphInterfaceBenchmarks","containsNodeWithLabelFailure","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","7bc6e1a93741fe184112786c428fc969e36dfc461b0a3525f2f2cc72f0378e2f","1"
"Gohla/persistent-graph","e56e25553530c2d0db29c3475d381b346ef2c7aa","1454675676","1.11.3","1.7","1.7","nl.gohla.graph.persistent.benchmark.GraphInterfaceBenchmarks","addNode","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","8643ccd166e913899b4317acbc9d4fd2c45317fbad02366fa548fe8e43cae600","1"
"Gohla/persistent-graph","e56e25553530c2d0db29c3475d381b346ef2c7aa","1454675676","1.11.3","1.7","1.7","nl.gohla.graph.persistent.benchmark.GraphInterfaceBenchmarks","removeNode","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","b1f5c9e0e146e9c8c380e1f00bae99e32906a6bfe00f110ad0b0fd68f465dc96","1"
"Gohla/persistent-graph","e56e25553530c2d0db29c3475d381b346ef2c7aa","1454675676","1.11.3","1.7","1.7","nl.gohla.graph.persistent.benchmark.GraphInterfaceBenchmarks","containsEdgeSuccess","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","62b75e8253098eb105acc5891df2131f87b0779e274bb59b82c0d04652045815","1"
"Gohla/persistent-graph","e56e25553530c2d0db29c3475d381b346ef2c7aa","1454675676","1.11.3","1.7","1.7","nl.gohla.graph.persistent.benchmark.GraphInterfaceBenchmarks","containsEdgeFailure","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","62b75e8253098eb105acc5891df2131f87b0779e274bb59b82c0d04652045815","1"
"Gohla/persistent-graph","e56e25553530c2d0db29c3475d381b346ef2c7aa","1454675676","1.11.3","1.7","1.7","nl.gohla.graph.persistent.benchmark.GraphInterfaceBenchmarks","containsEdgeWithLabelSuccess","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","cd3e8633eb36bf06c032d5e5c573c20dfca53728788338aa4ea683d147a7cd0e","1"
