"TU-Berlin-SNET/tresor-pdp-caching","","","1.10.3","1.8","1.8","ilhn.xacml.benchmark.general.EncodePolicyBenchmark","encodeRandomPolicy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","","0","0","0","false","false","false","false","false","policyCount=ilhn.xacml.benchmark.general.EncodePolicyBenchmark","policyCount=100&policyCount=1000&policyCount=10000","1","1","0","java.lang.String","false","35aaac94693f1abb2e07a4835e10c081472272b8b2a010f16ff8321a6b0a716e"
"TU-Berlin-SNET/tresor-pdp-caching","","","1.10.3","1.8","1.8","ilhn.xacml.benchmark.general.EncodePolicyBenchmark","encodeSuccessivePolicy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","","0","0","0","false","false","false","false","false","policyCount=ilhn.xacml.benchmark.general.EncodePolicyBenchmark","policyCount=100&policyCount=1000&policyCount=10000","1","1","0","java.lang.String","false","08e047d1bd4adcc14c875228dfe3b3c385f05d04025ef03cd62bf3465f286a57"
"TU-Berlin-SNET/tresor-pdp-caching","","","1.10.3","1.8","1.8","ilhn.xacml.benchmark.general.RequestParserBenchmark","streamParseRandomRequest","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","org.wso2.balana.ctx.AbstractRequestCtx","false","8f0b50d3ad49c3e83d1243049ba0c00fd0121c1bbce2bc0e6c90ab28aa85b818"
"TU-Berlin-SNET/tresor-pdp-caching","","","1.10.3","1.8","1.8","ilhn.xacml.benchmark.general.RequestParserBenchmark","domParseRandomRequest","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","org.wso2.balana.ctx.AbstractRequestCtx","false","ad85fd6da5bbe4b625decf8ceaed22345eb118acdcf998a69755527b73272e7f"
"TU-Berlin-SNET/tresor-pdp-caching","","","1.10.3","1.8","1.8","ilhn.xacml.benchmark.general.RequestParserBenchmark","streamParseSuccessiveRequest","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","org.wso2.balana.ctx.AbstractRequestCtx","false","fe6181abd8abffe50e69b25051f306df2187264eaf96db840e24d7b1422537fa"
"TU-Berlin-SNET/tresor-pdp-caching","","","1.10.3","1.8","1.8","ilhn.xacml.benchmark.general.RequestParserBenchmark","domParseSuccessiveRequest","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","org.wso2.balana.ctx.AbstractRequestCtx","false","28bdd45692e144f4b97402ac97ba3b54e35f0811b6f0dd8b7d18ec085ab2bcab"
"TU-Berlin-SNET/tresor-pdp-caching","","","1.10.3","1.8","1.8","ilhn.xacml.benchmark.general.PolicyParserBenchmark","domParseRandomPolicy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","","0","0","0","false","false","false","false","false","policyCount=ilhn.xacml.benchmark.general.PolicyParserBenchmark","policyCount=100&policyCount=1000&policyCount=10000","1","1","0","org.wso2.balana.AbstractPolicy","false","cc946acca1b50474ad3387ab6cb6a810527c6f63c61be8fdb02e8dc3ca5ea2ca"
"TU-Berlin-SNET/tresor-pdp-caching","","","1.10.3","1.8","1.8","ilhn.xacml.benchmark.general.PolicyParserBenchmark","streamParseRandomPolicy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","","0","0","0","false","false","false","false","false","policyCount=ilhn.xacml.benchmark.general.PolicyParserBenchmark","policyCount=100&policyCount=1000&policyCount=10000","1","1","0","org.wso2.balana.AbstractPolicy","false","2fa635bd11cb16aad6424a7d3879f86f15587945dc722312b0129c59e04fa7dd"
"TU-Berlin-SNET/tresor-pdp-caching","","","1.10.3","1.8","1.8","ilhn.xacml.benchmark.general.EncodeRequestBenchmark","encodeRandomRequest","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","1573d20aee8957dc06c41f57debaa7766bc91c2860827f1f3c257de0b76f0f3d"
"TU-Berlin-SNET/tresor-pdp-caching","","","1.10.3","1.8","1.8","ilhn.xacml.benchmark.general.EncodeRequestBenchmark","encodeSuccessiveRequest","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","f4469d28a5643cc32033b32b8f9a55b6ff975942d051cbccbb716de37d023cad"
