"Zutai/presto","","","0.7.1","","","com.facebook.presto.operator.scalar.StringFunctionsBenchmark","benchmarkUpper","4","4","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","com.facebook.presto.operator.scalar.StringFunctionsBenchmark.BenchmarkData","1","0","0","false","false","false","false","false","","","0","0","0","com.facebook.presto.operator.scalar.Slice","false","df531aebd200ef9d8d3b19d0a9608bc05cd049e2d5018de73b9495c408792d53"
"Zutai/presto","","","0.7.1","","","com.facebook.presto.operator.scalar.StringFunctionsBenchmark","benchmarkLower","4","4","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","com.facebook.presto.operator.scalar.StringFunctionsBenchmark.BenchmarkData","1","0","0","false","false","false","false","false","","","0","0","0","com.facebook.presto.operator.scalar.Slice","false","2810b4eee18e18034a0e8b82d3f240ed3b08c4f1dff93143bae720b25cbb8d56"
"Zutai/presto","","","0.7.1","","","com.facebook.presto.operator.scalar.RegexpFunctionsBenchmark","benchmarkLike","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","com.facebook.presto.operator.scalar.RegexpFunctionsBenchmark.DotStarAroundData","1","0","0","false","false","false","false","false","","","0","0","0","boolean","false","c0e34c9f57837c051e2be7d222622bf5f96bc8de82e60a2d4fead379587227c3"
"Zutai/presto","","","0.7.1","","","com.facebook.presto.operator.BenchmarkGroupByHash","groupByHashPreCompute","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","1","com.facebook.presto.operator.BenchmarkGroupByHash.BenchmarkData","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","8f4d79d434d046dc32b5dc5754e953741fe073b4a5099a29fd86d85a230f5c6d"
"Zutai/presto","","","0.7.1","","","com.facebook.presto.operator.BenchmarkGroupByHash","addPagePreCompute","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","1","com.facebook.presto.operator.BenchmarkGroupByHash.BenchmarkData","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","4c2bfa80e64ac6a39dd2ec22a56f2fae93e68f185bc44b5793e3a4d16891296b"
"Zutai/presto","","","0.7.1","","","com.facebook.presto.operator.BenchmarkGroupByHash","bigintGroupByHash","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","1","com.facebook.presto.operator.BenchmarkGroupByHash.SingleChannelBenchmarkData","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","1534b1e83de97db659f8faa5462a0051e526f7e7acd22770e2f1e17e143845db"
"Zutai/presto","","","0.7.1","","","com.facebook.presto.operator.BenchmarkGroupByHash","baseline","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","1","com.facebook.presto.operator.BenchmarkGroupByHash.BaselinePagesData","1","0","0","false","false","false","false","false","","","0","0","0","long","false","976b744b46cbac1c6bbf5b53192bdd3fadae9afe25015026d6c979886b93b971"
"Zutai/presto","","","0.7.1","","","com.facebook.presto.operator.BenchmarkGroupByHash","baselineBigArray","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","1","com.facebook.presto.operator.BenchmarkGroupByHash.BaselinePagesData","1","0","0","false","false","false","false","false","","","0","0","0","long","false","5d4ef2c36202a74127883346b506701a47274b8b0ec29d35d6f63e72817191af"
"Zutai/presto","","","0.7.1","","","com.facebook.presto.sql.gen.BenchmarkPageProcessor","handCoded","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","com.facebook.presto.spi.Page","false","cf3df642837895faca28c5cf649b11148a7328108822c5e91e7b4995d2df0d52"
"Zutai/presto","","","0.7.1","","","com.facebook.presto.sql.gen.BenchmarkPageProcessor","compiled","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","com.facebook.presto.spi.Page","false","989442e36a17b63512b0af2dd190dfa6a72901e9935c833845493899e8f4730c"
"Zutai/presto","","","0.7.1","","","com.facebook.presto.BenchmarkHashPagePartitionFunction","runBenchmark","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","1","com.facebook.presto.BenchmarkHashPagePartitionFunction.BenchmarkData","1","0","0","false","false","false","false","false","","","0","0","0","java.util.List<com.facebook.presto.spi.Page>","false","0332548cd74db3c6252cafab780474a1015393c7ec47caf9dc0bfc12f4289cc7"
