"snikiforov4/try-geolocation","4e278e8c038e38e83db4944dde21364e083a7164","1497545832","1.19","","JavaVersion.VERSION_1_8","ua.nykyforov.geoip.GeoBenchmark","maxMind","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","ua.nykyforov.geoip.GeoBenchmark.MaxMindState","1","1","1","false","false","false","false","false","","","0","0","0","","false","c283efcbfbb9230dcca6837d9693d9a707a63515e79a7b4e792615dd86066a19"
"snikiforov4/try-geolocation","4e278e8c038e38e83db4944dde21364e083a7164","1497545832","1.19","","JavaVersion.VERSION_1_8","ua.nykyforov.geoip.GeoBenchmark","dbIp","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","ua.nykyforov.geoip.GeoBenchmark.DbIpState","1","1","1","false","false","false","false","false","","","0","0","0","","false","ebdf50d386d3c5ac94fa0bb2b11a921f6e535cec7b11713e462c67e5837b1a02"
