"zhenxiao/parquet-mr","7f15e080ccb7182642875991ecd32cb63ba77863","1437169934","1.3.4","1.6","1.6","org.apache.parquet.benchmarks.VectorizedReadBenchmarks","readAllObjects","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","b55f39d8fe50301575a5c8682db6e0175060323c57ca97847f064102e30390c8","11"
"zhenxiao/parquet-mr","7f15e080ccb7182642875991ecd32cb63ba77863","1437169934","1.3.4","1.6","1.6","org.apache.parquet.benchmarks.VectorizedReadBenchmarks","vectorizedReadAllObjects","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","f1ecc0d4c85114b6732b1207972a52af79138eb80981164104efa6af4f3ec157","14"
"zhenxiao/parquet-mr","7f15e080ccb7182642875991ecd32cb63ba77863","1437169934","1.3.4","1.6","1.6","org.apache.parquet.benchmarks.VectorizedReadBenchmarks","readAllPrimitives","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","c14c978326ba166bfedfd145c75e6eeb2036984daffba101f1334249b3904570","10"
"zhenxiao/parquet-mr","7f15e080ccb7182642875991ecd32cb63ba77863","1437169934","1.3.4","1.6","1.6","org.apache.parquet.benchmarks.VectorizedReadBenchmarks","vectorizedReadAllPrimitives","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","33ec9f282b5b0f44a776799087c841569902ec83751941a5dfd6aa335257d131","10"
"zhenxiao/parquet-mr","7f15e080ccb7182642875991ecd32cb63ba77863","1437169934","1.3.4","1.6","1.6","org.apache.parquet.benchmarks.VectorizedReadBenchmarks","readOnePrimitive","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","10cb1d1a5171cf51e057759b19e928e24703bf06ffdf3a90f90708455d43602c","4"
"zhenxiao/parquet-mr","7f15e080ccb7182642875991ecd32cb63ba77863","1437169934","1.3.4","1.6","1.6","org.apache.parquet.benchmarks.VectorizedReadBenchmarks","vectorizedReadOnePrimitive","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","375dcfcdb510a9a942cbfc9a96be65062d0b28c16a66c03c706fd4f5f44f1ff6","4"
"zhenxiao/parquet-mr","7f15e080ccb7182642875991ecd32cb63ba77863","1437169934","1.3.4","1.6","1.6","org.apache.parquet.benchmarks.VectorizedReadBenchmarks","readFourPrimitives","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","c5a7aaccd4a25e62d9911b30a2ba74aa433633bdc2016e8b5de12c2f2534aa81","7"
"zhenxiao/parquet-mr","7f15e080ccb7182642875991ecd32cb63ba77863","1437169934","1.3.4","1.6","1.6","org.apache.parquet.benchmarks.VectorizedReadBenchmarks","vectorizedReadFourPrimitives","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","56dee7136a32747ccc0af8c18c09fe1d77f2afb436ec76b4519699e0c00ca543","7"
"zhenxiao/parquet-mr","7f15e080ccb7182642875991ecd32cb63ba77863","1437169934","1.3.4","1.6","1.6","org.apache.parquet.benchmarks.VectorizedReadBenchmarks","readFixedLenByteArray","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","942244390524b2cf819c493f447ffcea09ad3fd4dfe8e28d715dcaabbaa93e95","4"
"zhenxiao/parquet-mr","7f15e080ccb7182642875991ecd32cb63ba77863","1437169934","1.3.4","1.6","1.6","org.apache.parquet.benchmarks.VectorizedReadBenchmarks","vectorizedReadFixedLenByteArray","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","d7f72257f06f2855d0b87365a9c905caa30bae082ee6816625858198dc86248a","4"
