"alexismeneses/pgjdbc","","","1.9.3","1.6","","org.postgresql.benchmark.encoding.UTF8Encoding.utilsEncodeUTF8_old","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","length=org.postgresql.benchmark.encoding.UTF8Encoding","length=1&length=5&length=10&length=50&length=100","1","0","byte[]","false","08fcfb26710bc76a02598ff25c46ff1a90a54617ede0332648683ea9227716a9"
"alexismeneses/pgjdbc","","","1.9.3","1.6","","org.postgresql.benchmark.encoding.UTF8Encoding.utilsEncodeUTF8_current","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","length=org.postgresql.benchmark.encoding.UTF8Encoding","length=1&length=5&length=10&length=50&length=100","1","0","byte[]","false","eb1230e2f82a37a7fda7b3e41ec6234099d1b0cd9d51c7ac78e555c674785ec1"
"alexismeneses/pgjdbc","","","1.9.3","1.6","","org.postgresql.benchmark.encoding.UTF8Encoding.string_getBytes","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","length=org.postgresql.benchmark.encoding.UTF8Encoding","length=1&length=5&length=10&length=50&length=100","1","0","byte[]","false","842852b6ee837cba2578f19e09ff1dad7da10bb2ff37379d53804ed2c7dbd41d"
"alexismeneses/pgjdbc","","","1.9.3","1.6","","org.postgresql.benchmark.encoding.UTF8Encoding.charset_encode","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","length=org.postgresql.benchmark.encoding.UTF8Encoding","length=1&length=5&length=10&length=50&length=100","1","0","java.nio.ByteBuffer","false","ce73808958b21dda777fa20d29e3b446671085f50d84f86155a6640d4e859107"
"alexismeneses/pgjdbc","","","1.9.3","1.6","","org.postgresql.benchmark.encoding.UTF8Encoding.encoder_byteBufferReuse","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","length=org.postgresql.benchmark.encoding.UTF8Encoding","length=1&length=5&length=10&length=50&length=100","1","0","java.lang.Object","false","71c516ecd2e39f292286352b41ef7d6b94a4582465e801a362a3697fad7263f0"
"alexismeneses/pgjdbc","","","1.9.3","1.6","","org.postgresql.benchmark.statement.ParseStatement.bindExecuteFetch","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","bindCount=org.postgresql.benchmark.statement.ParseStatement","bindCount=0&bindCount=1&bindCount=10&bindCount=20","1","0","java.sql.Statement","false","7c297949721b65dd96797709424c3c1e969738d8a1057cf6866aec0e67ec474a"
"alexismeneses/pgjdbc","","","1.9.3","1.6","","org.postgresql.benchmark.statement.FinalizeStatement.createAndLeak","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","leakPct=org.postgresql.benchmark.statement.FinalizeStatement","leakPct=0&leakPct=1&leakPct=10&leakPct=100","1","0","java.sql.Statement","false","e113e9fdd2f433dfbff452eaca78e07b6b5af6acc887666dcf5db35e7152df7a"
"alexismeneses/pgjdbc","","","1.9.3","1.6","","org.postgresql.benchmark.core.Parser.unmarkDoubleQuestion","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","sqlSize=org.postgresql.benchmark.core.Parser&withDoubleQuestionmark=org.postgresql.benchmark.core.Parser&literalLength=org.postgresql.benchmark.core.Parser","sqlSize=1&sqlSize=10&sqlSize=100&withDoubleQuestionmark=false&withDoubleQuestionmark=true&literalLength=20","3","0","java.lang.String","false","00c6a8e5c871ec350e3cbaacd89adcb45e96b5c8cd10fad71a2415f12e8d231f"
"alexismeneses/pgjdbc","","","1.9.3","1.6","","org.postgresql.benchmark.connection.FinalizeConnection.baseline","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","50","50","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","false","false","","false","false","","true","true","","","0","false","false","false","false","false","","","0","0","","false","ea0cf0240c7260e0c4718af0f88870fba26d8d3e0fb327a8640f95365c01ed2e"
"alexismeneses/pgjdbc","","","1.9.3","1.6","","org.postgresql.benchmark.connection.FinalizeConnection.createAndClose","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","50","50","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","false","false","","false","false","","true","true","","","0","false","false","false","false","false","","","0","0","java.sql.Connection","false","f8d4fe6785a4a1da5b4f8725d344e7a32d055cf18658ec71f39e79f029dafde0"
