"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","newPromise","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.concurrent.CompletableFuture<java.lang.String>","false","31f8a81f50139dcf376a1ddc4c51eb2ce27e7d3bf7e988f19505131c86270034"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","value","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.concurrent.CompletableFuture<java.lang.String>","false","6a4fe9df840eb5c6dd1eb55e9c465d08a901eebe2e4bf8353ea5664574b9e8e5"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","exception","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.concurrent.CompletableFuture<java.lang.String>","false","abe47cd7097b9dfd686c28f09c3ab68cb8426654d4fbb755b04697547a3e6175"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","mapConst","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","cb45882b388d4095ace1bb3c9c79bea74749ddc3e2a582f6aaecc96a6f0f97f8"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","mapConstN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","9b491e65387e6a69d0ec9ff5e0863c298dd50d09f56ce84a02fce190970d01c5"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","mapPromise","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","5d6f3d9b805818e0452367ddbd1dd7cfc6ca519ed6babcffd37a5a307f3c8db5"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","mapPromiseN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","2cb2870efa15712b731e26c1ba1546644b0e8d88a4abdd8951cfb7834537cc2c"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","flatMapConst","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","ff235e07f604bea4059425c1af19d486a4f97b27d388c1cc1fe4fcc713c4721f"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","flatMapConstN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","4de22b060489070d06f575f50801d8a02c8073bc4bf4dd0b619afbff62aaff3f"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","flatMapPromise","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","56ee8031d27e7411a60d8c04c9e05b463e93fabda3028bdb92f450220b42fcfc"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","flatMapPromiseN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","9ff0c5d6fb629d02c2c4ee99140de66bed49db83a39c503d01ba939d7182e64c"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","ensureConst","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Void","false","bc4007b8ce917f15c460422edf13e6b61dc2db52267c26f53243d02ecc1b7433"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","ensureConstN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Void","false","08eab72d6e6e23b4216c435854aa9705e79d7ed4607da9a8d78af3eb292b9298"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","ensurePromise","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Void","false","fa876acb62126f115af2c4cb1412e6187ac28fbee06a0117b4740db55f05c715"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","ensurePromiseN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Void","false","4432fe18096c02e64fa921a6dcd28768004a09d9610ca3fa36fdcfefd3bf44b8"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","setValue","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","e135e4fae6d2532ad0426bb457c8cca94d37701d6e1b9b48c7ebaee541a2ebb9"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","setValueN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","fd07a00621466ed33cdb3a39948ad574acd14486a2992dccd25dc5b1b13094d7"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaAsyncFutureBenchmark","recursiveConst","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","false","216ee7c35725b47582efebf52cbb33e08586d3c7d85c7da98497cf37c40d6a4a"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaSyncFutureBenchmark","newPromise","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.concurrent.CompletableFuture<java.lang.String>","false","31f8a81f50139dcf376a1ddc4c51eb2ce27e7d3bf7e988f19505131c86270034"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaSyncFutureBenchmark","value","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.concurrent.CompletableFuture<java.lang.String>","false","6a4fe9df840eb5c6dd1eb55e9c465d08a901eebe2e4bf8353ea5664574b9e8e5"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaSyncFutureBenchmark","exception","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.concurrent.CompletableFuture<java.lang.String>","false","abe47cd7097b9dfd686c28f09c3ab68cb8426654d4fbb755b04697547a3e6175"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaSyncFutureBenchmark","mapConst","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","aece26def07852cb02a0513257692917d8694c7382938a8dad83e904e0b06730"
"traneio/future","","","1.17.4","1.8","1.8","io.trane.future.JavaSyncFutureBenchmark","mapConstN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","2f9f72a368c25cd64ea2d5ff51715dfcc82b57501f8127fd8692ae3ca2753267"
