"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader","fixedBitSingleValueReader","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","50ac37a8c61a929cf4871905bbd98d1b9a80e5fce394e0a0a20fe6e7cce642c3","6"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader","sortedForwardIndexReaderSequential","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","4a3c9f7fa98cfb3ffbe9303c233db2f681f1f982e41d8f419b15720c26666497","6"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader","sortedForwardIndexReaderRandom","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","2b2850269b84c5fd90f51d50f704288440c9f526f46739e3991e88e1f906f0c8","6"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader","fixedBitMultiValueReaderSequential","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","1ecc7aae384a726bf78b7a9ca09b74b4fc4bbd4c59ea38bd6fabd825b7984611","6"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader","fixedBitMultiValueReaderRandom","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","83db67101344e4048631526a8d793797915fd55ec772ee304b8f7e94a2d21209","6"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader","intDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","double","false","9f7d25322ad83d72c6702f00eeda9a5c4be8b888af067dcd7359ba3a601fda00","7"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader","longDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","5465e0a58c4dbb7c96e342623c604f5f99748482d4e987fc62a2f788823924b0","7"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader","floatDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","ee2b5e1e47a16daf38ef5c9a6abfdd0a8e02d041ba8b084fa496a2276a11c522","7"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader","doubleDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","fba9a60a960beeeb89a164a5836fd37783aa24840fe70ef4e636595999b0e17c","7"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader","stringDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","4e4cf95c67ae2c8f60f63892bba75297dcd581868069405181bd16c6ef209442","15"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOrDocIdIterator","arrayBased2","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","f8c7dbabd1b2d0ec5b3f8d64012617d6e4ff2ad0fb2f30a6422fe7251d6b4602","7"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOrDocIdIterator","arrayBased5","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","1e6cb447ccdd61242807c8b89634611ac04773f3f75fdaf8f31bc28cde6cdbb9","7"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOrDocIdIterator","arrayBased10","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","fa936aa992b82bb3b565e10dfb8569b3ed73a0c90fb2d0500b4f1fc822bb811c","7"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOrDocIdIterator","arrayBased20","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","7a4eaff15c029e5ca502d5da7e5786a50defb1775118e21c1eab7af3fa96ed15","7"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOrDocIdIterator","arrayBased50","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","a0b8de0e5cbf1c4dbbc692b5c954c99032392f719f669b04d6e49a2298133ad3","7"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkDictionaryCreation","benchmarkIntDictionaryCreation","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","4041c594144e89a7f1edf4431fea0e53c134dfc7a055dba347935405cc6b04c8","4"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkDictionaryCreation","benchmarkLongDictionaryCreation","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","9f58f0bb8deabb9463194fe0ec1c9126335e619ae0bdafd41e71010f57e82329","4"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkDictionaryCreation","benchmarkFloatDictionaryCreation","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","e2f055374ca020afd34602ec83e07e3783f12ffb17a5ea0c60deb5020bedf4c7","4"
