"kennyledet/Algorithm-Implementations","48a70bc42fb3ff71511d612804a41c853327f15b","1541026800","","","","Factorial","testStreamedParallel","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","6","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","n=Factorial","n=""10""&n=""100""&n=""1000""&n=""10000""&n=""50000""&n=""100000""","1","1","0","","false","2423e8bd840a07709cddb6bff830350883aee89fb6e4f1e8f080e199bd7e2bf7"
"kennyledet/Algorithm-Implementations","48a70bc42fb3ff71511d612804a41c853327f15b","1541026800","","","","Factorial","testTreeFactorial","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","6","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","n=Factorial","n=""10""&n=""100""&n=""1000""&n=""10000""&n=""50000""&n=""100000""","1","1","0","","false","74579929dc68993e325575b0792756474ebce02954f137ac6d076cc2f440eb56"
