"arnaudroger/SimpleFlatMapper","69bb0db5eb67a0eaf8b08ae1e011b2d10663ce09","1530396000","1.17.2","1.8","1.8","org.simpleflatmapper.map.KeyObjectStoreGetBenchmark.testKeyObjectStore","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","nb=org.simpleflatmapper.map.KeyObjectStoreGetBenchmark","nb=1&nb=10&nb=100&nb=1000&nb=10000","1","0","","false","662fbd0785cf794a7d5e9a6b2693b553e5cee71fcf732eccefa59d264062395c"
"arnaudroger/SimpleFlatMapper","69bb0db5eb67a0eaf8b08ae1e011b2d10663ce09","1530396000","1.17.2","1.8","1.8","org.simpleflatmapper.map.KeyObjectStoreGetBenchmark.testMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","nb=org.simpleflatmapper.map.KeyObjectStoreGetBenchmark","nb=1&nb=10&nb=100&nb=1000&nb=10000","1","0","","false","9e31d4ce016116055e8d0eb790c913d483c03a69538a57a0933602298712eeea"
"arnaudroger/SimpleFlatMapper","69bb0db5eb67a0eaf8b08ae1e011b2d10663ce09","1530396000","1.17.2","1.8","1.8","org.simpleflatmapper.map.KeyObjectStorePutBenchmark.testKeyObjectStore","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","nb=org.simpleflatmapper.map.KeyObjectStorePutBenchmark","nb=1&nb=10&nb=100&nb=1000&nb=10000","1","0","java.lang.Object","false","ea0fa8d749a01a67d8676eb7c0adb175d7c3f78ef62ab1c8887cfb375821621b"
"arnaudroger/SimpleFlatMapper","69bb0db5eb67a0eaf8b08ae1e011b2d10663ce09","1530396000","1.17.2","1.8","1.8","org.simpleflatmapper.map.KeyObjectStorePutBenchmark.testMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","nb=org.simpleflatmapper.map.KeyObjectStorePutBenchmark","nb=1&nb=10&nb=100&nb=1000&nb=10000","1","0","java.lang.Object","false","7d94631317da4eff5f6da19a687c959a91bc6fcccde3fea91d96a0f03fefb739"
"arnaudroger/SimpleFlatMapper","69bb0db5eb67a0eaf8b08ae1e011b2d10663ce09","1530396000","1.17.2","1.8","1.8","org.simpleflatmapper.map.MapperCacheBenchmark.testGet","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.Object","false","afba23eeb34280466febfcfdb75d2533fda1330a04c2ce8f2cab80b448a35e83"
"arnaudroger/SimpleFlatMapper","69bb0db5eb67a0eaf8b08ae1e011b2d10663ce09","1530396000","1.17.2","1.8","1.8","org.simpleflatmapper.reflect.GetterStringBenchmark.testMethodHandlerExact","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","7aa7ba0e358ec5c6b647bddcc52771c9bb4f93011d4bcfbfddf217a32ca8d08a"
"arnaudroger/SimpleFlatMapper","69bb0db5eb67a0eaf8b08ae1e011b2d10663ce09","1530396000","1.17.2","1.8","1.8","org.simpleflatmapper.reflect.GetterStringBenchmark.testMethodHandler","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","bc5f12158164d2e856f40da9b09ff493b02618edec795e5eef42499ad200887f"
"arnaudroger/SimpleFlatMapper","69bb0db5eb67a0eaf8b08ae1e011b2d10663ce09","1530396000","1.17.2","1.8","1.8","org.simpleflatmapper.reflect.GetterStringBenchmark.testMethodHandlerField","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","2e6dbfc5c198bf19b3d64cfe05350f2a3137d34c115e1858193dc30c3702de67"
"arnaudroger/SimpleFlatMapper","69bb0db5eb67a0eaf8b08ae1e011b2d10663ce09","1530396000","1.17.2","1.8","1.8","org.simpleflatmapper.reflect.GetterStringBenchmark.testMethod","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","fe07a530b11728c4ae9883235fcec6e3a1735ac51a3dfe521f576128abaeac5d"
"arnaudroger/SimpleFlatMapper","69bb0db5eb67a0eaf8b08ae1e011b2d10663ce09","1530396000","1.17.2","1.8","1.8","org.simpleflatmapper.reflect.GetterStringBenchmark.testField","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","9d80dbe54db3c5ad3a94b59776d1ae5b3fe1b52ffb4365663c32e7f15efb22b0"
