"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","bloomFilterAddLong","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","numEntries=10000","1","1","0","","false","baa20b8bb52844522da4b161e129afc7138fdb96206d1f13577325b665a9b624"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","bloomFilterTestLong","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","numEntries=10000","1","1","0","","false","ec70d39d6bb13f01f40fd812f163580fc23dfe0a703382ba139522cc5833475a"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","bloom1FilterAddLong","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","numEntries=10000","1","1","0","","false","81d6bb47f8cbd0c864def1d94bae62b987a815ecf7024e24f274d8215b16ae7e"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","bloom1FilterTestLong","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilter","numEntries=10000","1","1","0","","false","1f25ca0fe0d50974ae510c6ac2ec5148ed156e2a55254cb3de324a1d45d2d350"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloom1FilterProbe","testProbe","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","2","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloom1FilterProbe","numEntries=10000&numEntries=10000000","1","1","0","","false","7343990771885425dae1b525a4a8fb74e6cb8b93408d30e11767ae08d12b30e4"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilterProbe","testProbe","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","2","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomFilterProbe","numEntries=10000&numEntries=10000000","1","1","0","","false","7343990771885425dae1b525a4a8fb74e6cb8b93408d30e11767ae08d12b30e4"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","customBitset","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","size=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","size=10000","1","1","0","","false","009083c424f9deec4debba0164535d670739046797b946d79762a03fcee08992"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","javaBitset","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","size=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","size=10000","1","1","0","","false","7e1401d576d7e7568caafc02037b26d771dbd3dd3b5f3a4272df797cf0a981ec"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","roaringBitset","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","size=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","size=10000","1","1","0","","false","adb61e77e1f7da3011c59a2094bff3391517c761d6724a1e9332d0922f78b68f"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","fastutilBitset","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","size=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBitSet","size=10000","1","1","0","","false","b9441ee6119d99411beabfaa2f7d7d65f3f2a2d088bb630965a5accded566eac"
"prasanthj/bloomfilter","7f3d13cd44cde5c2c9eb4bafc47e84007027ba34","1501538400","1.19","1.7","1.7","com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomKFilterProbe","testProbe","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","8","","0","0","0","false","false","false","false","false","numEntries=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomKFilterProbe&blockSize=com.github.prasanthj.bloomfilter.benchmarks.BenchmarkBloomKFilterProbe","numEntries=10000&numEntries=10000000&blockSize=1&blockSize=2&blockSize=4&blockSize=8","2","2","0","","false","7343990771885425dae1b525a4a8fb74e6cb8b93408d30e11767ae08d12b30e4"
