"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareOneByte","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","c090b1bb17cef69b569c62e3b0bafe3e6626f1cee38e85e14df16242d4abb3e1"
"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareTwoBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","4cf507645723834210a176d7e21c2bbb9f8d3d7c34a1b155aca92dee67e78e31"
"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareThreeBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","5afabe0bf1ea86d9a2783075e43db03fef5ebe9b7dc577ae2276f6687b29701c"
"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareFourBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","c9e1541f48a9b4eb7cf5a9a7b954c0848e56c262eee2db0ff069ec3fe060838c"
"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareFiveBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","77da4dcf63e9cad5cf4515e312f70f22761edd4521f394053887aacb7294250f"
"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareSixBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","07f382e3e938aaafa585468a1aad05ffa43dd3d9d0101db95e07bb378ce5ef01"
"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareSevenBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","c5e4673acd897019d61d5ea2bac73cbf99376c0c1725ea42315a90541ae54b77"
"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareEightBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","128be3aca1e778a69371a166f5ac4a05722eba08fa782a4f3143306888510454"
"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareNineBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","8a80b10f95ec0fc2869099d7f8aa398baa3bf2b5ae140011ec898e4821141126"
"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareTenBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","a65d34771cf7cfcb3d15267dd0e04089797be600f4ee083fc3ed4c2a0e3e6e91"
"daten-io/faster","c5b1f62c675b7e3d903714904d6f5f560ac05c6c","1506808800","","","JavaVersion.VERSION_1_8","io.daten.faster.benchmarks.FasterByteComparisonBenchmark.compareThirtyTwoBytes","3","3","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","32363215500f7fc05b5711f3d544ccd6603b11a23bf081e72a7746fa79676c78"
