"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhSetBenchmarks.timeContainsKey","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhSetBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","a250a822c6511b2b08df3b9d572d0a27aad6cfc0dc4f9e28c5e1723668831d4a"
"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhSetBenchmarks.timeIteration","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhSetBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","5a517218550c321ca4b976690093ac12bf2029dc3017a509057d44b7ae952fb9"
"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhSetBenchmarks.timeInsert","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhSetBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","4a8863e3cc4871575f0fd389f4d0ad7ec57b732950b043e93e7c74b73cd9b089"
"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhSetBenchmarks.timeEqualsRealDuplicate","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhSetBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","554164cdb285c5b2a72a72da522b4d828b7e7643c5ada8df64f08b7cc43c5210"
"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhSetBenchmarks.timeEqualsDeltaDuplicate","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhSetBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","a370a18806e31ad59d793c9c69bf633fbad4f750abd38a1143205b72a56808b2"
"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks.timeContainsKey","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","1c561c886f632e67222f64a85a9ea75ba98a07edc1382026b90502a16ea9306d"
"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks.timeIteration","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","cf266c7bf0427ce8072d3ab809c2fd8bdf338a94a5e4eb02ba3849424866f176"
"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks.timeEntryIteration","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","b3cf2c65d4e6d7d830a6367b66958d7930d062b803cb6bff8fa8d727b68bdf72"
"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks.timeInsert","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","7321b149a4f183a1cd31825a986ca5bbf3cc87b405c6cdf3c072a48cc7f8d2ce"
"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks.timeEqualsRealDuplicate","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","1cae12c6d099aa03c652620e725e38ff3776955db83ff70d70ba761f07b033df"
"msteindorfer/criterion","40168c42764768cc591357f91675cde685c59a6c","1412114400","1.1","1.7","1.7","nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks.timeEqualsDeltaDuplicate","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","size=nl.cwi.swat.jmh_dscg_benchmarks.JmhMapBenchmarks","size=10&size=100&size=1000&size=10000&size=100000&size=1000000","1","0","","false","df767158922927a05065296dc3b78c87fad7c3f03135a036867d4d36e20cb585"
