"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.cloning.CloningBenchmark","deepClone_Cloning","5","5","","100","100","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","100","100","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.cloning.CloningBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","e9728150bbbdc1589ef5ccc78fec70ece4c77ac54740005c07aa9d6be069d829"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.cloning.CloningBenchmark","deepClone_Kryo","5","5","","100","100","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","100","100","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.cloning.CloningBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","51d19b4698599732fe830aea658af27da27f40dc2aedfaf91fd2f4360d2de4f3"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.cloning.CloningBenchmark","deepClone_Manual","5","5","","100","100","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","100","100","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.cloning.CloningBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","a0da6f32c9b999d9f96c5290c1a9ffdf5abd753cd9ca1a3bde4e1846a879c61e"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.client.PhTreeWithZMappingKNNBenchmark","rectangleRangeSearch","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.client.PhTreeWithZMappingKNNBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","c4756ceb4f281b4f38c034decc093eff326b49edfcff71b48c49beef7cbda978"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.client.PhTreeWithZMappingKNNBenchmark","rectangleRangeSearchFiltered","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.client.PhTreeWithZMappingKNNBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","a1fe2a946c34e2c65b4895ae091e4f1f6f74fbd507e0f3a31d6bb271ab83e8dc"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.client.PhTreeWithZMappingKNNBenchmark","rectangleRangeKNNSearch","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.client.PhTreeWithZMappingKNNBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","e291d8ebbb1e07778b2716f152f2db597861fbe6b65edb7f055d363b948793ba"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.serialization.SerializationBenchmark","serialize_FullTree","5","5","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.serialization.SerializationBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","ch.ethz.globis.distindex.serialization.PhTree","false","343dadad2015bcd6ef437b06d3423ca5c38128130005bfca3ba2bb275eda3e80"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.serialization.SerializationBenchmark","serialize_Iterative","5","5","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.serialization.SerializationBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","ch.ethz.globis.distindex.serialization.PhTree","false","947f8675ef9cd11ada952b6761fd3442a43443dd8e83f9843bdf915f43bbea61"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.serialization.SerializationBenchmark","deserialize_FullTree","5","5","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","ch.ethz.globis.distindex.serialization.PhTree","false","745abade51832826aee287e20c425ab9cd884ebfc5bce4d43ecfc559c74322e5"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.serialization.SerializationBenchmark","deserialize_IterativeTree","5","5","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","500000000","500000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.serialization.SerializationBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","ch.ethz.globis.distindex.serialization.PhTree","false","4f6fb5dff5e75a24e59979a483ad4a391151ed13f9738185560b92ddf9ca383a"
