"kvr000/zbynek-java-exp","15e6ea8d14bc172f48d08141d72a819f93d37abe","1545546091","1.11.1","","","cz.znj.kvr.sw.exp.java.commons.csv.ParsersBenchmark.benchmarkSplitRead","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","899a1556ae30e8b84f7b3957f74156d276febf7355ce9c8f90fe58e7e91ad2f0"
"kvr000/zbynek-java-exp","15e6ea8d14bc172f48d08141d72a819f93d37abe","1545546091","1.11.1","","","cz.znj.kvr.sw.exp.java.commons.csv.ParsersBenchmark.benchmarkCsvRead","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","f998f7f0251d86cd7013797ff86163fb206dd6c0ad6e2984abbe04a6ebd41b77"
"kvr000/zbynek-java-exp","15e6ea8d14bc172f48d08141d72a819f93d37abe","1545546091","1.11.1","","","cz.znj.kvr.sw.exp.java.commons.compress.benchmark.ZipFileParallelReadBenchmark.benchmarkStoredSingleThreadRead","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","0","","0","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","794d37583ef38cd715eaf4ec6b3de12d7d7d97b17d3b1a6efd7b57bb26757d5f"
"kvr000/zbynek-java-exp","15e6ea8d14bc172f48d08141d72a819f93d37abe","1545546091","1.11.1","","","cz.znj.kvr.sw.exp.java.commons.compress.benchmark.ZipFileParallelReadBenchmark.benchmarkStoredMultiThreadRead","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","0","","0","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","29c081f9a98c3a381f9693ec602131ae50b886a3334e9cd15a5127ab763e2ffb"
"kvr000/zbynek-java-exp","15e6ea8d14bc172f48d08141d72a819f93d37abe","1545546091","1.11.1","","","cz.znj.kvr.sw.exp.java.commons.compress.benchmark.ZipFileParallelReadBenchmark.benchmarkDeflatedSingleThreadRead","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","0","","0","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","a66ccafae3bd900a873ad0597eaa879ecb905aed1e36611d06976d11f06cde66"
"kvr000/zbynek-java-exp","15e6ea8d14bc172f48d08141d72a819f93d37abe","1545546091","1.11.1","","","cz.znj.kvr.sw.exp.java.commons.compress.benchmark.ZipFileParallelReadBenchmark.benchmarkDeflatedMultiThreadRead","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","0","","0","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","d9a3fe410ea5cfafece4d28b2ad08190a998ae03cc5395a3761aa75b0fb3d5f9"
"kvr000/zbynek-java-exp","15e6ea8d14bc172f48d08141d72a819f93d37abe","1545546091","1.11.1","","","cz.znj.kvr.sw.exp.java.benchmark.keyvaluedb.ChronicleMapBenchmark.benchmarkSequentialSingle1M","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","10000000000","","10000000000","TIME_SET","BOTH_UNSET","TIME_SET","0","","0","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","bb079a5fb8cc9e5f476d26f9bd64bd2a2d7b8b79758c8b50f6c4708fe3523625"
"kvr000/zbynek-java-exp","15e6ea8d14bc172f48d08141d72a819f93d37abe","1545546091","1.11.1","","","cz.znj.kvr.sw.exp.java.benchmark.keyvaluedb.ChronicleMapBenchmark.benchmarkSequentialMulti1M","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","10000000000","","10000000000","TIME_SET","BOTH_UNSET","TIME_SET","0","","0","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","0c773ed357778c65d209aa2e2eb4d980a90c1dfba2dea12d26c94bbc7e4aeb71"
"kvr000/zbynek-java-exp","15e6ea8d14bc172f48d08141d72a819f93d37abe","1545546091","1.11.1","","","cz.znj.kvr.sw.exp.java.benchmark.keyvaluedb.MapDbBenchmark.benchmarkSequentialSingle1M","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","10000000000","","10000000000","TIME_SET","BOTH_UNSET","TIME_SET","0","","0","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","19af7e6ec823fd66517939fc2945641557c3b377a4b149c588ecf1d451063721"
"kvr000/zbynek-java-exp","15e6ea8d14bc172f48d08141d72a819f93d37abe","1545546091","1.11.1","","","cz.znj.kvr.sw.exp.java.benchmark.keyvaluedb.MapDbBenchmark.benchmarkSequentialMulti1M","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","10000000000","","10000000000","TIME_SET","BOTH_UNSET","TIME_SET","0","","0","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","884d6e61dfe16a47d59b602ee7d7267b4eb3eed1969d663a56a81c5be47634e8"
