"apache/incubator-druid","29bb00535b7210da64836efe5138a74bed0889b1","1459461600","1.9.2","1.7","","io.druid.benchmark.FlattenJSONBenchmark.baseline","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","java.util.Map<java.lang.String,java.lang.Object>","false","36fce608d75a741cf4a769c96a923b60e116e144a72be294dc838bcd7fd39ee9"
"apache/incubator-druid","29bb00535b7210da64836efe5138a74bed0889b1","1459461600","1.9.2","1.7","","io.druid.benchmark.FlattenJSONBenchmark.flatten","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","java.util.Map<java.lang.String,java.lang.Object>","false","1c32c0cc77e46ea3795ae88ab55ad5e715399073b2880dce1046c7a4f5708f16"
"apache/incubator-druid","29bb00535b7210da64836efe5138a74bed0889b1","1459461600","1.9.2","1.7","","io.druid.benchmark.FlattenJSONBenchmark.preflattenNestedParser","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","java.util.Map<java.lang.String,java.lang.Object>","false","db059e8e1445dda3a6d89ddfe8a162887f54b801052614e22086fc77e01e1f97"
"apache/incubator-druid","29bb00535b7210da64836efe5138a74bed0889b1","1459461600","1.9.2","1.7","","io.druid.benchmark.FlattenJSONBenchmark.forcedRootPaths","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","java.util.Map<java.lang.String,java.lang.Object>","false","3cfcc13c4643f0180ee559c109ee331594e80b7f09ff3861b582a861bd54c59e"
"apache/incubator-druid","29bb00535b7210da64836efe5138a74bed0889b1","1459461600","1.9.2","1.7","","io.druid.benchmark.StupidPoolConcurrencyBenchmark.hammerQueue","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","io.druid.benchmark.StupidPoolConcurrencyBenchmark.BenchmarkPool&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","","","0","0","","false","56a38f3cacc3359a3484821d5c40f57b2a777e3ad6c53662fe24aa313b4df81f"
"apache/incubator-druid","29bb00535b7210da64836efe5138a74bed0889b1","1459461600","1.9.2","1.7","","io.druid.benchmark.CompressedVSizeIndexedBenchmark.uncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","bytes=io.druid.benchmark.CompressedVSizeIndexedBenchmark&valuesPerRowBound=io.druid.benchmark.CompressedVSizeIndexedBenchmark&filteredRowCount=io.druid.benchmark.CompressedVSizeIndexedBenchmark","bytes=1&bytes=2&bytes=3&bytes=4&valuesPerRowBound=5&valuesPerRowBound=10&valuesPerRowBound=100&valuesPerRowBound=1000&filteredRowCount=1000&filteredRowCount=10000&filteredRowCount=100000&filteredRowCount=1000000&filteredRowCount=1000000","3","0","","false","7b6c73684f0fc9f45b6b955edfc4c9b594a4bdc0fe35dfe9372e907c380b4845"
"apache/incubator-druid","29bb00535b7210da64836efe5138a74bed0889b1","1459461600","1.9.2","1.7","","io.druid.benchmark.CompressedVSizeIndexedBenchmark.compressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","bytes=io.druid.benchmark.CompressedVSizeIndexedBenchmark&valuesPerRowBound=io.druid.benchmark.CompressedVSizeIndexedBenchmark&filteredRowCount=io.druid.benchmark.CompressedVSizeIndexedBenchmark","bytes=1&bytes=2&bytes=3&bytes=4&valuesPerRowBound=5&valuesPerRowBound=10&valuesPerRowBound=100&valuesPerRowBound=1000&filteredRowCount=1000&filteredRowCount=10000&filteredRowCount=100000&filteredRowCount=1000000&filteredRowCount=1000000","3","0","","false","05a35ea302c248a76fe39f232fe20e5956dab0823c7c3d508b973c6c6d75d73e"
"apache/incubator-druid","29bb00535b7210da64836efe5138a74bed0889b1","1459461600","1.9.2","1.7","","io.druid.benchmark.MergeSequenceBenchmark.mergeHierarchical","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","count=io.druid.benchmark.MergeSequenceBenchmark&sequenceLength=io.druid.benchmark.MergeSequenceBenchmark&mergeAtOnce=io.druid.benchmark.MergeSequenceBenchmark","count=1000&sequenceLength=1000&sequenceLength=10000&mergeAtOnce=10&mergeAtOnce=100","3","0","","false","3dfa1b2769bda40de17dd98a63edd8ffbff51f9e71622cc128ac45a374b6f521"
"apache/incubator-druid","29bb00535b7210da64836efe5138a74bed0889b1","1459461600","1.9.2","1.7","","io.druid.benchmark.MergeSequenceBenchmark.mergeFlat","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","count=io.druid.benchmark.MergeSequenceBenchmark&sequenceLength=io.druid.benchmark.MergeSequenceBenchmark&mergeAtOnce=io.druid.benchmark.MergeSequenceBenchmark","count=1000&sequenceLength=1000&sequenceLength=10000&mergeAtOnce=10&mergeAtOnce=100","3","0","","false","71e7f44163d07205d5474fa98481486d82b1ca75a578cb22fe8269117d297152"
"apache/incubator-druid","29bb00535b7210da64836efe5138a74bed0889b1","1459461600","1.9.2","1.7","","io.druid.benchmark.IncrementalIndexAddRowsBenchmark.normalLongs","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","fba2260ec0b3b63b89f9bcdc47ba99a339cad8a08a544e098a839ff486ce5ddd"
