"openzipkin/zipkin","f2facdc5669d1daabfead03243c7e0771cec68a7","1530396000","1.20","1.8","1.8","zipkin.benchmarks.SpanBenchmarks.buildLocalSpan","10","10","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","zipkin.Span","false","6276c0c92342ee610d4bf6ef5ce344c35846b40017fbfea725ef3d5feb52cc6a"
"openzipkin/zipkin","f2facdc5669d1daabfead03243c7e0771cec68a7","1530396000","1.20","1.8","1.8","zipkin.benchmarks.SpanBenchmarks.buildClientOnlySpan","10","10","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","zipkin.Span","false","5b586128417175dbd3dd2c21883c121ff0475274a822e888fc2c744f6df955fe"
"openzipkin/zipkin","f2facdc5669d1daabfead03243c7e0771cec68a7","1530396000","1.20","1.8","1.8","zipkin.benchmarks.SpanBenchmarks.buildClientOnlySpan_clear","10","10","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","zipkin.Span","false","73f487a6b833b153396113c5e6357cc18c56e9d27c265fe7afd6b324ea28c895"
"openzipkin/zipkin","f2facdc5669d1daabfead03243c7e0771cec68a7","1530396000","1.20","1.8","1.8","zipkin.benchmarks.SpanBenchmarks.buildClientOnlySpan2","10","10","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","zipkin2.Span","false","423d7e04475f058198cc97e20e78b49b130a42ccc0d519d235ddc496925f116a"
"openzipkin/zipkin","f2facdc5669d1daabfead03243c7e0771cec68a7","1530396000","1.20","1.8","1.8","zipkin.benchmarks.SpanBenchmarks.buildClientOnlySpan2_clear","10","10","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","zipkin2.Span","false","6dfff822d1775f6c14394d9a602a8dbce941864add712fe7f9086249e0c50e6c"
"openzipkin/zipkin","f2facdc5669d1daabfead03243c7e0771cec68a7","1530396000","1.20","1.8","1.8","zipkin.benchmarks.SpanBenchmarks.buildClientOnlySpan2_clone","10","10","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","zipkin2.Span","false","a98977a9715323da1487c81756eed7a1ecbf7680cc6666b22c2982fd28086a5e"
"openzipkin/zipkin","f2facdc5669d1daabfead03243c7e0771cec68a7","1530396000","1.20","1.8","1.8","zipkin.benchmarks.SpanBenchmarks.buildRpcSpan","10","10","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","zipkin.Span","false","c7cc1d47c5afb720955bd3b3175ff7b5a244c515ac4031fce2e1364c1d95f177"
"openzipkin/zipkin","f2facdc5669d1daabfead03243c7e0771cec68a7","1530396000","1.20","1.8","1.8","zipkin.benchmarks.CodecBenchmarks.readLocalSpan_json_zipkin","10","10","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","zipkin.Span","false","c404b2f5e26fe49003ca2a92bf41ab392da38f40b6d5bf5b619df35ef14bc3ba"
"openzipkin/zipkin","f2facdc5669d1daabfead03243c7e0771cec68a7","1530396000","1.20","1.8","1.8","zipkin.benchmarks.CodecBenchmarks.readLocalSpan_thrift_zipkin","10","10","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","zipkin.Span","false","78d5a9637ec6c9cfa46482922c4fc839225e403913dd3e349e4731e11c3227e1"
"openzipkin/zipkin","f2facdc5669d1daabfead03243c7e0771cec68a7","1530396000","1.20","1.8","1.8","zipkin.benchmarks.CodecBenchmarks.readLocalSpan_thrift_libthrift","10","10","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","zipkin.Span","false","7245531fbd759911a93e9c775c387b8738e37f9028be3a56183aa2a211ad6778"
