"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark.readHashMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","6b18b558c8bb0f7dc644a8b85adecc6947f717fea30e8ef18f6a556fc4458d14"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark.readShapeMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","69bc7e2bf4a46ced4e6dcff7e9eaf0dcf76d870a6fc6e2edfec4dd38dd1c91e5"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark.readShapeMapAccessor","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","830a718460219e59d3d17876689c0193a38cb2c20867c24a77a0d92cea95f211"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark.readShapeMapAccessorFallback","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","0920e1d34e55f2df8230c8c424f812b67b4625ffb1c99949554bea630e46a982"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark.putHashMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","82675cd9dd8372c95c2f0fe59621befa11ff5e2a45a4ca87bc94c9bdc57a01fe"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark.putShapeMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","1bc304958f9d241e8fa57e6282d043cc1db0ea4bfd87b2ad5f9f94a20dd7cb6c"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark.putShapeMapAccessor","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","395d89795a00b7e385d0341b519dff04e1cf9f8dad8951ced3ddbc90072ff7d3"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark.putShapeMapAccessorSetOnly","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.Object","false","bc59ff127cbafccaafe4ca80fd1cb0a82290a72fa560e8089a77b3451ac54c58"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.MediumMapBenchmark.readHashMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","2b711eaabcafa7afd745064549e974a200d1ddcba095e21072be68a25f7e6273"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.MediumMapBenchmark.readShapeMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","9ef965865cf19385d0c33bf3b5d06f605c11e5a313b8bc7fcecdc1f2996b866d"
