"apache/incubator-druid","ab3486235306b8c41ada08c1bb6ebaf91711fab9","1433109600","1.9.2","1.6","","io.druid.benchmark.CompressedVSizeIndexedBenchmark.uncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","bytes=io.druid.benchmark.CompressedVSizeIndexedBenchmark&valuesPerRowBound=io.druid.benchmark.CompressedVSizeIndexedBenchmark","bytes=1&bytes=2&bytes=3&bytes=4&valuesPerRowBound=5&valuesPerRowBound=10","2","0","","false","a40281f9d2d4eff04c61320770e95be6006200f0a1f213734e773272408fa60e"
"apache/incubator-druid","ab3486235306b8c41ada08c1bb6ebaf91711fab9","1433109600","1.9.2","1.6","","io.druid.benchmark.CompressedVSizeIndexedBenchmark.compressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","bytes=io.druid.benchmark.CompressedVSizeIndexedBenchmark&valuesPerRowBound=io.druid.benchmark.CompressedVSizeIndexedBenchmark","bytes=1&bytes=2&bytes=3&bytes=4&valuesPerRowBound=5&valuesPerRowBound=10","2","0","","false","d00523db184ab16fdfcd4dc7b09300592edb262ec815988327d042b9f6005dd3"
