"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.Jackson.jsonUnmashal","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","com.github.vmbenchmarks.User","false","e84af29418ea1a4cec08b1a59e334b20b3e38a1a564fd1bec0e35ff3cde32d52"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.Jackson.jsonMashal","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","c53ddd1d1514466df7118a70503e864e9a9fff0a68bab247ee0c2be0780b1a70"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.Jackson.xmlMashalJackson","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","2ee773645a89f5972e5db2cd392c61b64e9e6c4963b53555d9ee98da71bf5a1d"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.Jackson.xmlUnmashalJackson","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","com.github.vmbenchmarks.User","false","90a6c085d0b28bca61b6e4763431c9169379e7b3bf9a0aba70e23b4f5a6a5255"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.Jackson.xmlMashalJacksonStatic","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","b7a5f653ccfb043bfdb1398b903bfe726d9012d79ba4d32b0dbfa3a9463d7ec7"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.Jackson.xmlUnmashalJacksonStatic","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","com.github.vmbenchmarks.User","false","9b6118a822b3044eb86a7bfc8ebe24bbae09c6dd7d6c4b25c6e9ca30e6c86f50"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.JaxbMashalUnMashal.mashal","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","40b01924a2a498266bfa6f192befc93b8c721efb8f15b150b0ef3fc643ca5909"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.JaxbMashalUnMashal.mashalStatic","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.String","false","8f55fc7450dda73b87a656f77c975586e7f5220e453c4ca33c9bd8564072cd87"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.JaxbMashalUnMashal.unmashal","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","com.github.vmbenchmarks.User","false","4ebe5c6c005b2d38b5a8e1aefb522bafbc09fee198411e9e4027b363afed66d4"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.JaxbMashalUnMashal.unmashalStatic","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","com.github.vmbenchmarks.User","false","76e1d3fb3d41762c285b04bd66c2e60d6fa9b87a6dfa0701130eaa6af1206447"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.ExceptionsBenchMark.throwRuntimeException","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.RuntimeException","false","188dbe479b98c29ac11560d12b4ea006ac803669572ac0aa5420876ff5903d0d"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.DynamicLanguages.groovy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.Object","false","0ba0508095dbf2f206a112733efe54f72db28a38474a147f3b5f1bb5a07f04c8"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.RegularExpressions.validateEmail","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","boolean","false","be2ccc926be1d681be0fbb68f24e8d0ce70fdf1286a42d160bfeab29e48007eb"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.GeneratePrimeNumbersWithForLoop.generatePrime","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","a66f18f2095501405c376b1dae13e48612ea5a0dd24725283b9cf66345f37d51"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.MicroBenchMarks.deadCodeElimination","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","fe37714148f33c110e1593290c5b0bcf2f5c296a396ac58b3be1bbabde687c73"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.MicroBenchMarks.noDeadCodeElimination","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","6edff7da00e50dca9286c97e9ac26190aa7b9b52a37d671ff09eae59362afc44"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.MicroBenchMarks.calculateLogPiCodeElimination","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","double","false","ca7ec1c74da00f6b753ae1dbb14b6c67108e58a464f27c0cebc0f4c2d5072e46"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.MicroBenchMarks.calculateLogPi","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","double","false","0dcb06814c96d2704e791a23e959dab56f7c90d16dc9b7e3270879034800e5c4"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.MicroBenchMarks.loopThatCanBeUnrolled","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","double","false","88a06a28b6eef9bed3d8ebed1d1644d5ebb6d7cbab4e03e3a39e9419b947cd1d"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.MicroBenchMarks.manualUnrollOfLoop","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","double","false","013a0e6b7695240db010cccaf3c303d8d99fc7bebe256a97b0d9343962a32ba8"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.MicroBenchMarks.arrayListForeach","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.util.List<java.lang.Integer>","false","a9754fa83c71a3cfb94ad57c86d4cea018ea6f85beeb50e8d66d3cbc22b3d87b"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.MicroBenchMarks.arrayListIterator","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.util.Iterator<java.lang.Integer>","false","5d52765a03f137a6331d41631b07de07c91b0c48b41156344be78699e741ece3"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.GeneratePoiWorkBook.generatePoiWorkBook","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","d7e9506b9177fcfa60f7cedfb8421871489b86a6b2523ad06e99d916b510aee8"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.Reflection.withoutReflection","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","8b33cdca7c99dc7e0d468a60c4a69577bd2468b6229832c50c6efde79fb4411e"
"AdoptOpenJDK/vmbenchmarks","e3c08eb9393faaf127d82b6f70e19ee876eb78e6","1435701600","1.10.1","1.7","","com.github.vmbenchmarks.Reflection.doReflection","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","767e298fb5d98ddf9ee1c37a7dfa0add084941a90671a7bd9e433470813c6378"
