"relayrides/pushy","87e2b9056e7669eaca38c222114e12f9f8998917","1480546800","1.12","1.7","1.7","com.relayrides.pushy.apns.ApnsClientBenchmark.testSendNotifications","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","notificationCount=com.relayrides.pushy.apns.ApnsClientBenchmark","notificationCount=10000","1","0","long","false","02fedf3dc86984602f0943d9ddbaad8aa08215e982b9815cfaa259cf599af81e"
"relayrides/pushy","87e2b9056e7669eaca38c222114e12f9f8998917","1480546800","1.12","1.7","1.7","com.relayrides.pushy.apns.util.ApnsPayloadBuilderBenchmark.testBuildWithMaximumLength","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","messageBodyLength=com.relayrides.pushy.apns.util.ApnsPayloadBuilderBenchmark&unicodeBlockName=com.relayrides.pushy.apns.util.ApnsPayloadBuilderBenchmark","messageBodyLength=512&messageBodyLength=8192&unicodeBlockName=BASIC_LATIN&unicodeBlockName=CJK_UNIFIED_IDEOGRAPHS","2","0","java.lang.String","false","9562d0b02b8bda18fc98b6e93429a07f43406c07ff164d3fa036e5b086b7c767"
