"sboesebeck/morphium","6608cee72c66b0dfe3226cdb0e3c5798f754cf75","1509490800","1.0","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceTest.cachePerformanceTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","13e7469638359499374e52e9a565a9fec146e52ac4ac43474502d8bd899d5047"
"sboesebeck/morphium","6608cee72c66b0dfe3226cdb0e3c5798f754cf75","1509490800","1.0","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceTest.arHelperPerformanceTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","236f552106243cebf521b7c42940d969da71d35b9878c9e8533b78af4871296c"
"sboesebeck/morphium","6608cee72c66b0dfe3226cdb0e3c5798f754cf75","1509490800","1.0","1.8","1.8","de.caluga.test.mongo.suite.performance.BasicReadWriteTest.basicWriteTestAutoCappingEnabled","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","true","","true","true","","true","","0","false","false","false","false","false","","","0","0","","false","fc9cc2c1e21671c4d9d265145d017509379df0817e9a76bbf73c77919f2cdf05"
"sboesebeck/morphium","6608cee72c66b0dfe3226cdb0e3c5798f754cf75","1509490800","1.0","1.8","1.8","de.caluga.test.mongo.suite.performance.BasicReadWriteTest.basicWriteTestAutoCappingDisabled","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","true","","true","true","","true","","0","false","false","false","false","false","","","0","0","","false","523c5b101b3ac28b2c3a4aae23701fb7529e3034e6fcac7a25ae7902a3c4f025"
"sboesebeck/morphium","6608cee72c66b0dfe3226cdb0e3c5798f754cf75","1509490800","1.0","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceInternalsTest.writeVectorTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","f7f2a5570459e33b38ab0ade73c97bb8d5c44f92ae8f1d50459f4d88ea211d19"
"sboesebeck/morphium","6608cee72c66b0dfe3226cdb0e3c5798f754cf75","1509490800","1.0","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceInternalsTest.writeSynchronizedList","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","1f7f4d1a15a3327007de95ae3bdb2dfe3febcaa0ebfa46fbbfaca37c84fe9aca"
"sboesebeck/morphium","6608cee72c66b0dfe3226cdb0e3c5798f754cf75","1509490800","1.0","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceInternalsTest.zReadVectorTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","b0309da6db494cd43267d0dfc1bfb9351ac6ce0f0e2cb406cfd37acef72c040c"
"sboesebeck/morphium","6608cee72c66b0dfe3226cdb0e3c5798f754cf75","1509490800","1.0","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceInternalsTest.zReadSynchronizedListTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","0f40bb9410304aa55e7677ca828304eafcff873303f7e78c30b39fd3e4d7a08b"
"sboesebeck/morphium","6608cee72c66b0dfe3226cdb0e3c5798f754cf75","1509490800","1.0","1.8","1.8","de.caluga.test.mongo.suite.performance.IteratorSpeedTest.defaultIteratorTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","cb75ed45b64ef083b610e518c6799330f75473620bacee56d9a6501f1b8b3e29"
"sboesebeck/morphium","6608cee72c66b0dfe3226cdb0e3c5798f754cf75","1509490800","1.0","1.8","1.8","de.caluga.test.mongo.suite.performance.IteratorSpeedTest.prefetchingIteratorTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","84a5a847fe974eb30ec8529acdcb53d39dabbba0bb059a2258f85c41b3d53118"
