"srvaroa/jbcnconf","0b5b59b911d150cbd36fd01acca976d6e43f58f0","1465762219","1.12","1.8","1.8","com.github.srvaroa.queue.QueueBenchmark.producer1","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","impl=com.github.srvaroa.queue.QueueBenchmark","impl=JcToolsMmpcBackedQueue","1","0","","true","503c3f1b924a9df01f24e248dbe388c78f4e08f28de93ed7a8a18dfa5d13e07d"
"srvaroa/jbcnconf","0b5b59b911d150cbd36fd01acca976d6e43f58f0","1465762219","1.12","1.8","1.8","com.github.srvaroa.queue.QueueBenchmark.consumer1","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","impl=com.github.srvaroa.queue.QueueBenchmark","impl=JcToolsMmpcBackedQueue","1","0","","true","4377066c3e796b212dec545d80810002e8c2249768321fc18dc5783dcd9a58f7"
"srvaroa/jbcnconf","0b5b59b911d150cbd36fd01acca976d6e43f58f0","1465762219","1.12","1.8","1.8","com.github.srvaroa.queue.QueueBenchmark.producer4","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","impl=com.github.srvaroa.queue.QueueBenchmark","impl=JcToolsMmpcBackedQueue","1","0","","true","decb978dfd20108f4420761a2028e116cf4c16cfee38ad28d6bb19c6d993406b"
"srvaroa/jbcnconf","0b5b59b911d150cbd36fd01acca976d6e43f58f0","1465762219","1.12","1.8","1.8","com.github.srvaroa.queue.QueueBenchmark.consumer4","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","impl=com.github.srvaroa.queue.QueueBenchmark","impl=JcToolsMmpcBackedQueue","1","0","","true","bca9fc88c7a313e64ed25830ac92b9608d364234a4a19a19275bb56a9142f64b"
"srvaroa/jbcnconf","0b5b59b911d150cbd36fd01acca976d6e43f58f0","1465762219","1.12","1.8","1.8","com.github.srvaroa.queue.QueueBenchmark.producer8","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","impl=com.github.srvaroa.queue.QueueBenchmark","impl=JcToolsMmpcBackedQueue","1","0","","true","6cd28f9d6d29243cfdd9b09eb4a04f6db0d6606518bdf024a8fb969ee5198b9e"
"srvaroa/jbcnconf","0b5b59b911d150cbd36fd01acca976d6e43f58f0","1465762219","1.12","1.8","1.8","com.github.srvaroa.queue.QueueBenchmark.consumer8","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","impl=com.github.srvaroa.queue.QueueBenchmark","impl=JcToolsMmpcBackedQueue","1","0","","true","55d558856b6937476c473bfd33a949c01d71772bb9c8b72c349f43029dbd57a4"
"srvaroa/jbcnconf","0b5b59b911d150cbd36fd01acca976d6e43f58f0","1465762219","1.12","1.8","1.8","com.github.srvaroa.queue.QueueBenchmark.producer16","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","impl=com.github.srvaroa.queue.QueueBenchmark","impl=JcToolsMmpcBackedQueue","1","0","","true","20d094f91eeb6d9229d54c1d1bd18aff08fa1fec8672734ea939e00ec3c51f9e"
"srvaroa/jbcnconf","0b5b59b911d150cbd36fd01acca976d6e43f58f0","1465762219","1.12","1.8","1.8","com.github.srvaroa.queue.QueueBenchmark.consumer16","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","impl=com.github.srvaroa.queue.QueueBenchmark","impl=JcToolsMmpcBackedQueue","1","0","","true","19e769e5b93c4a04b708986f8758a53257f2560ccc3f46fe56e98c104391978f"
"srvaroa/jbcnconf","0b5b59b911d150cbd36fd01acca976d6e43f58f0","1465762219","1.12","1.8","1.8","com.github.srvaroa.jmh.IterableBenchmark.iterator","4","4","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","dcc935a8fd0f32dc96d16b11766dd9a22d591c6470599573809d290d66d35607"
"srvaroa/jbcnconf","0b5b59b911d150cbd36fd01acca976d6e43f58f0","1465762219","1.12","1.8","1.8","com.github.srvaroa.jmh.IterableBenchmark.walk","4","4","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","f47aeebe14af17afb03d1b27cd93f1201024f6c83c33dcf8dcd6f4cb127dbf88"
